time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,rho0.0eta2,REMIND17,-5.874571113314621,-7.732779967829554,-8.64414282107779,-9.15965711972135
all,rho0.0eta2,REMIND17CEMICS,-5.976654853792879,-7.640150690838944,-8.42743131598814,-8.74962357923065
all,rho0.0eta2,REMINDMAgPIE1730,-5.521969879940699,-7.233773847772879,-8.089196012343635,-8.551886943198472
all,rho0.0eta2,WITCHGLOBIOM42,-4.6810008279533175,-7.0995295387439,-8.350470498581995,-9.609210466845521
all,rho0.0eta2,price0,0.01750065236553583,-0.30705684320751137,-0.5379149369543101,-0.9125103997411184
all,rho0.0eta2,price014,-0.08407593439589434,-1.337674424487693,-2.1368906681969024,-3.305770961211072
all,rho0.0eta2,price03,-1.8792026970529492,-7.458443417736946,-10.769607898824896,-15.04250506667601
all,rho0.0eta3,MERGEETL60,-0.8680748717949016,-1.0145020123790682,-1.0746259985306403,-1.04681085233082
all,rho0.0eta3,REMIND17,-2.483379724496284,-3.0053823484416498,-3.2571712283025214,-3.402634448936896
all,rho0.0eta3,REMIND17CEMICS,-2.4941957401453165,-2.9596127184746646,-3.1755933255607793,-3.2621416320362373
all,rho0.0eta3,REMINDMAgPIE1730,-2.352698706061295,-2.8292396840348775,-3.067649166820066,-3.189909907474904
all,rho0.0eta3,WITCHGLOBIOM42,-2.0538321730536757,-2.7620393624261315,-3.1151820631025995,-3.5090915273471666
all,rho0.0eta3,price0,-0.12847896703374087,-0.21945316852020424,-0.28787057889514917,-0.3925894738732505
all,rho0.0eta3,price014,-0.2695396594425639,-0.6305383169714502,-0.864348343145473,-1.2076864330356423
all,rho0.0eta3,price03,-1.1233700794121597,-2.745808469410772,-3.7079406732627627,-5.006159555902331
post2100,1.0,MERGEETL60,-3.3668976285345416,-4.411844001325112,-4.831112719540313,-4.7659024425257
post2100,1.0,REMIND17,-6.919087406984733,-10.481507094901222,-12.179183482461742,-13.37071090257685
post2100,1.0,REMIND17CEMICS,-7.223002395589848,-10.42718071903402,-11.893767973030455,-12.730018869639414
post2100,1.0,REMINDMAgPIE1730,-6.3789672515621145,-9.694212652701498,-11.277532751128502,-12.410074475839107
post2100,1.0,WITCHGLOBIOM42,-5.2264021413261155,-9.68189182546408,-12.010617528091299,-14.382901947777224
post2100,1.0,price0,0.8085500593653232,0.1782995444961204,-0.2437395858323906,-0.9842751345310268
post2100,1.0,price014,1.2230836712889197,-1.1304492560891126,-2.6001776030385866,-4.8373289557166235
post2100,1.0,price03,-0.5470414567638548,-10.856617219823104,-16.945660651696457,-24.99306133492339
post2100,2.0,MERGEETL60,-0.703003272366844,-0.8745770785003231,-0.9336628675930457,-0.9447055638038482
post2100,2.0,REMIND17,-1.6625181636869715,-2.27222193542047,-2.5335120476614175,-2.79621185469583
post2100,2.0,REMIND17CEMICS,-1.7151599783156932,-2.2642468034186756,-2.4860228091978445,-2.683871316688727
post2100,2.0,REMINDMAgPIE1730,-1.5396021008182914,-2.108642697950563,-2.353200068935869,-2.6025334320482814
post2100,2.0,WITCHGLOBIOM42,-1.3715623769745202,-2.1441371906264646,-2.520493393607343,-2.999816461635828
post2100,2.0,price0,0.11234055582740093,0.0018098545548640536,-0.07117783535609823,-0.20311807575155238
post2100,2.0,price014,0.11344715328793835,-0.2947155618994535,-0.5455700443845236,-0.9574297733979107
post2100,2.0,price03,-0.4980087661264003,-2.268837855939968,-3.2958955153845455,-4.831030930803362
post2100,2.5,MERGEETL60,-0.3542963653779353,-0.4310245470258109,-0.45488394035505664,-0.4648989973410668
post2100,2.5,REMIND17,-0.8877612681040108,-1.1669471475941595,-1.2786958870176617,-1.4124951744369514
post2100,2.5,REMIND17CEMICS,-0.9119225096263043,-1.1635104279830117,-1.2572367605196046,-1.3605710629424492
post2100,2.5,REMINDMAgPIE1730,-0.8235003471155584,-1.084489572816979,-1.189321275801627,-1.316315805568283
post2100,2.5,WITCHGLOBIOM42,-0.7551806063606759,-1.1115881876790445,-1.277587729843142,-1.513938907680145
post2100,2.5,price0,0.04382541728467518,-0.007481788572532995,-0.04091076846431657,-0.10237334526786143
post2100,2.5,price014,0.025166258362924687,-0.16319208229346166,-0.277386677395118,-0.4721282580946212
post2100,2.5,price03,-0.3368186993864086,-1.1498310944516907,-1.6147592903514192,-2.351797164309342
post2100,3.0,MERGEETL60,-0.1878433942600223,-0.22421170350706535,-0.23425556452171054,-0.24129503501850985
post2100,3.0,REMIND17,-0.4940919569089871,-0.6296526770772614,-0.679951357860458,-0.751012735342875
post2100,3.0,REMIND17CEMICS,-0.5058190728451204,-0.6280513742569446,-0.6696518503363,-0.7256194984099431
post2100,3.0,REMINDMAgPIE1730,-0.45893789786785183,-0.5858706295743242,-0.6331786101273095,-0.7006510164470151
post2100,3.0,WITCHGLOBIOM42,-0.4303263110835437,-0.6046944280859257,-0.6820235879347633,-0.8044334449428333
post2100,3.0,price0,0.01727211468423315,-0.007982355988827447,-0.024163300454874626,-0.05444627068630351
post2100,3.0,price014,-0.0015439964589154115,-0.09373899775572575,-0.1487148053790274,-0.24592527055532593
post2100,3.0,price03,-0.21830470651501488,-0.6142662298836005,-0.8369674745306895,-1.2096586049613904
post2100,5.0,MERGEETL60,-0.020649889450360715,-0.023467642470090044,-0.023871288983029145,-0.024953823751075833
post2100,5.0,REMIND17,-0.061529175619271875,-0.07299930290409302,-0.07601914785752759,-0.08352869655205168
post2100,5.0,REMIND17CEMICS,-0.06250021717630787,-0.07286122774417493,-0.07517078880264229,-0.08135248199441111
post2100,5.0,REMINDMAgPIE1730,-0.057331966129410425,-0.0681347978926773,-0.07101326903917715,-0.07816553340124559
post2100,5.0,WITCHGLOBIOM42,-0.05649374441188175,-0.07165236803348124,-0.07712278241530905,-0.08940927360836048
post2100,5.0,price0,8.237294811606996e-05,-0.002157368050202423,-0.003480492457267353,-0.006142462920210547
post2100,5.0,price014,-0.0046845435726578675,-0.012717727945991601,-0.01714824380699519,-0.025984628746076682
post2100,5.0,price03,-0.03594229444767126,-0.06988931515719146,-0.08758987748876844,-0.12253538116572735
post2100,rho0.01eta1,MERGEETL60,-0.968724879059827,-1.2398782795154504,-1.3424795960699907,-1.3400053992020369
post2100,rho0.01eta1,REMIND17,-2.1240677890171513,-3.0642105325253564,-3.4941992184499915,-3.84731427831945
post2100,rho0.01eta1,REMIND17CEMICS,-2.2047764241403693,-3.0508371001072083,-3.419797332918968,-3.6763079897683895
post2100,rho0.01eta1,REMINDMAgPIE1730,-1.962450005276997,-2.8383948798491057,-3.2399768247599674,-3.5753045077043355
post2100,rho0.01eta1,WITCHGLOBIOM42,-1.6755538848238662,-2.857633430591147,-3.4588788537504334,-4.133207426362939
post2100,rho0.01eta1,price0,0.19791347558358938,0.029918807226627694,-0.08213387128967302,-0.28117237783943866
post2100,rho0.01eta1,price014,0.2645127398560095,-0.3598889006957112,-0.7478515684485854,-1.3579350126558145
post2100,rho0.01eta1,price03,-0.3944727567873296,-3.1187046651011308,-4.717728424740162,-6.947910322721267
post2100,rho0.01eta2,MERGEETL60,-0.32950678802374506,-0.41236861233307365,-0.4415509322322539,-0.44553403797825647
post2100,rho0.01eta2,REMIND17,-0.7671820006377125,-1.059995656692234,-1.1874200139993327,-1.3100368250640246
post2100,rho0.01eta2,REMIND17CEMICS,-0.7924386220637789,-1.0560989316745413,-1.164534827174701,-1.2562255697686058
post2100,rho0.01eta2,REMINDMAgPIE1730,-0.710129893209176,-0.9833091803534892,-1.1025126673449428,-1.2188977033260586
post2100,rho0.01eta2,WITCHGLOBIOM42,-0.6273859706358546,-0.9977653312356276,-1.1800344909751799,-1.4058108632299935
post2100,rho0.01eta2,price0,0.05576141039920108,0.002851246775460623,-0.03218070614555348,-0.09525662349858509
post2100,rho0.01eta2,price014,0.06095869438797592,-0.1347070445918441,-0.25529958184085183,-0.45143226138166226
post2100,rho0.01eta2,price03,-0.21248061162365753,-1.0624472266724583,-1.5568900089251683,-2.28497246789588
post2100,rho0.01eta3,MERGEETL60,-0.11908285360970583,-0.14601184779344467,-0.15472274552929766,-0.15758818158520485
post2100,rho0.01eta3,REMIND17,-0.29243367769115025,-0.38955999031824806,-0.42946384594024367,-0.47431262108791095
post2100,rho0.01eta3,REMIND17CEMICS,-0.30083464715970487,-0.38833989574693867,-0.4219631595829286,-0.45630599377027004
post2100,rho0.01eta3,REMINDMAgPIE1730,-0.2711107941747686,-0.36185202880570577,-0.3992530950270132,-0.4418185794910128
post2100,rho0.01eta3,WITCHGLOBIOM42,-0.2462011040299751,-0.3698496868063119,-0.4284320514951009,-0.5085328909836784
post2100,rho0.01eta3,price0,0.016252898167842856,-0.0015066171112996176,-0.013140036165109517,-0.034394014670266246
post2100,rho0.01eta3,price014,0.012265793277704847,-0.053072236077156575,-0.09289883105286559,-0.15988629529017984
post2100,rho0.01eta3,price03,-0.10301596846244328,-0.38556648165527774,-0.5480402483323279,-0.8002151683777177
post2100,rho0.0eta1,MERGEETL60,-6.051658700603967,-8.166905783148005,-9.065489723351659,-8.808786825504415
post2100,rho0.0eta1,REMIND17,-11.42986947751946,-18.514311702549588,-22.027819382396515,-24.067315865102415
post2100,rho0.0eta1,REMIND17CEMICS,-12.028708801250023,-18.39675906966462,-21.452011508583976,-22.812099282488585
post2100,rho0.0eta1,REMINDMAgPIE1730,-10.50610937997278,-17.090790964215522,-20.363041219944446,-22.30509600221708
post2100,rho0.0eta1,WITCHGLOBIOM42,-8.092587158640406,-16.904193310108425,-21.63120670086512,-25.93503872485899
post2100,rho0.0eta1,price0,1.7178029308379,0.47755955497941405,-0.3534939401386283,-1.792116847738085
post2100,rho0.0eta1,price014,2.866269425399555,-1.7891448447502876,-4.7034964146422755,-8.973845650385254
post2100,rho0.0eta1,price03,0.8400757786478101,-19.641992246287057,-31.79051340654719,-46.8435350207243
post2100,rho0.0eta2,MERGEETL60,-1.7919910998779796,-2.3636377220195883,-2.5962598346975536,-2.5526703120623
post2100,rho0.0eta2,REMIND17,-3.6150276390262395,-5.555602721757172,-6.4895821186228595,-7.117616584001784
post2100,rho0.0eta2,REMIND17CEMICS,-3.780260469355512,-5.525437150141883,-6.333592063483919,-6.7697444688980095
post2100,rho0.0eta2,REMINDMAgPIE1730,-3.3307100811818624,-5.136101510448784,-6.006870881403746,-6.604015795127117
post2100,rho0.0eta2,WITCHGLOBIOM42,-2.694444921757284,-5.118276065714924,-6.393401621688312,-7.659356818492821
post2100,rho0.0eta2,price0,0.4480292092478356,0.10557467118770353,-0.12386636542491643,-0.525185995225264
post2100,rho0.0eta2,price014,0.6955696762749515,-0.584809461889001,-1.3850888956629954,-2.5926632925799318
post2100,rho0.0eta2,price03,-0.16974906812974566,-5.784201570070996,-9.104382687914416,-13.428693380150344
post2100,rho0.0eta3,MERGEETL60,-0.5705935444994841,-0.7350781146952792,-0.7984267658551616,-0.7943961466630178
post2100,rho0.0eta3,REMIND17,-1.2291174766726884,-1.7966011317545822,-2.059376863200704,-2.2658380939802827
post2100,rho0.0eta3,REMIND17CEMICS,-1.2777555490773442,-1.7883706771394712,-2.01431000904833,-2.1629336697677393
post2100,rho0.0eta3,REMINDMAgPIE1730,-1.1349464176264958,-1.6634966583893878,-1.9088106425612938,-2.1049129280963195
post2100,rho0.0eta3,WITCHGLOBIOM42,-0.9586108821048694,-1.671019871840354,-2.036359886540808,-2.4350570622844976
post2100,rho0.0eta3,price0,0.12228663015629843,0.02117859546888568,-0.04635771276184574,-0.1658956680047602
post2100,rho0.0eta3,price014,0.17016596975993525,-0.2061418203983737,-0.4403556544079492,-0.8052700245630107
post2100,rho0.0eta3,price03,-0.1934591210511806,-1.8371798301647848,-2.8039248336533014,-4.131950839874577
pre2100,1.0,MERGEETL60,-1.2290522539849271,-1.1503983354004021,-1.1375403690369796,-1.029934727676858
pre2100,1.0,REMIND17,-5.169678698521926,-4.9720629418500515,-4.927409208411815,-4.6512806289005795
pre2100,1.0,REMIND17CEMICS,-5.027098474434847,-4.830669752578228,-4.790177455176105,-4.510293090701591
pre2100,1.0,REMINDMAgPIE1730,-5.021404509160308,-4.796038726187241,-4.768594356796003,-4.438476435245991
pre2100,1.0,WITCHGLOBIOM42,-4.510263578892866,-4.494344728987967,-4.442657655839518,-4.418385726311609
pre2100,1.0,price0,-0.9916483869260699,-0.9476869924330107,-0.9524965100291809,-0.8849315750896217
pre2100,1.0,price014,-1.7905064355018672,-1.7240181720539045,-1.7238023019978042,-1.6252841499321824
pre2100,1.0,price03,-3.893074208406353,-3.8010309186152322,-3.783537893403503,-3.6472970353322656
pre2100,2.0,MERGEETL60,-0.8589639006671919,-0.8056643963553958,-0.8012294473174844,-0.7276979135612673
pre2100,2.0,REMIND17,-3.585844090305004,-3.4448509327618364,-3.4280387588464483,-3.230259959884596
pre2100,2.0,REMIND17CEMICS,-3.474485239483009,-3.333383102268224,-3.319824563899326,-3.1176071058704684
pre2100,2.0,REMINDMAgPIE1730,-3.4963624693470114,-3.3330520452640657,-3.328930578720942,-3.087348348809715
pre2100,2.0,WITCHGLOBIOM42,-3.066955908152646,-3.04700926421246,-3.0211266354095163,-2.9929670471311156
pre2100,2.0,price0,-0.7540460099445914,-0.720501529445558,-0.7257977089473154,-0.6739832490676284
pre2100,2.0,price014,-1.2821091063301155,-1.2306345262238263,-1.2335958197015955,-1.1576090504803318
pre2100,2.0,price03,-2.5869918736441404,-2.5084897400181245,-2.501759182664734,-2.389234176524851
pre2100,2.5,MERGEETL60,-0.7314086185559179,-0.6871054107952784,-0.6850230908997909,-0.6237333120959626
pre2100,2.5,REMIND17,-3.043888831036646,-2.924195838365153,-2.9153412757523833,-2.7471569780934444
pre2100,2.5,REMIND17CEMICS,-2.944054735125771,-2.823847492915241,-2.8178744898626826,-2.645127523098964
pre2100,2.5,REMINDMAgPIE1730,-2.9727302411944847,-2.833018533463558,-2.8352196638545495,-2.627549490516492
pre2100,2.5,WITCHGLOBIOM42,-2.582172708170156,-2.562203779981721,-2.544276589250354,-2.5163367961019136
pre2100,2.5,price0,-0.6673749896998857,-0.6380319799847338,-0.6432743470220732,-0.5978884977652918
pre2100,2.5,price014,-1.104283248128238,-1.059211436859813,-1.0629592374439953,-0.996519484843418
pre2100,2.5,price03,-2.149640036850263,-2.0791694098263376,-2.075774159105096,-1.97570821876646
pre2100,3.0,MERGEETL60,-0.629911744558557,-0.5928527842377446,-0.5923478068235444,-0.5410151809169048
pre2100,3.0,REMIND17,-2.614750695431236,-2.5127615507926926,-2.509348933905532,-2.3659144844804714
pre2100,3.0,REMIND17CEMICS,-2.524470483069826,-2.421681740282127,-2.420826961941341,-2.2728077969424785
pre2100,3.0,REMINDMAgPIE1730,-2.5571680347457786,-2.4372110656871233,-2.4435083542825646,-2.264447728458146
pre2100,3.0,WITCHGLOBIOM42,-2.2028882507662493,-2.1835214916416903,-2.171390028336811,-2.144399729351454
pre2100,3.0,price0,-0.5958736871637569,-0.5701637804548938,-0.5752327615412101,-0.5354621692979777
pre2100,3.0,price014,-0.9614969045158779,-0.9220756135360065,-0.9262571852893798,-0.8682612239110702
pre2100,3.0,price03,-1.808537023901086,-1.7459350969406928,-1.744915198738124,-1.6567049246682075
pre2100,5.0,MERGEETL60,-0.3821527655846791,-0.36290709592951265,-0.36460840400965133,-0.33844986678661637
pre2100,5.0,REMIND17,-1.5787126726223835,-1.5228208427525942,-1.5276386629613765,-1.4501018815915276
pre2100,5.0,REMIND17CEMICS,-1.513796887187325,-1.4567104098395807,-1.4631701622852178,-1.3815239843024743
pre2100,5.0,REMINDMAgPIE1730,-1.5489061891726044,-1.481232375661051,-1.4922033579470977,-1.390760062504643
pre2100,5.0,WITCHGLOBIOM42,-1.3104745851831483,-1.2954327886905252,-1.2942295247641131,-1.2737068310509476
pre2100,5.0,price0,-0.40700876746497355,-0.3915379302291432,-0.3953768957069912,-0.371873643844289
pre2100,5.0,price014,-0.6061915761072988,-0.5829986469425376,-0.5870008020688741,-0.5536504887924665
pre2100,5.0,price03,-1.0147748945256043,-0.9775552636792452,-0.9803103317796462,-0.929619689897025
pre2100,rho0.01eta1,MERGEETL60,-0.6077208326341834,-0.5697936007237532,-0.5644780964928873,-0.5130323145671771
pre2100,rho0.01eta1,REMIND17,-2.5515085713128887,-2.454334436805224,-2.4356530079099548,-2.30135287440272
pre2100,rho0.01eta1,REMIND17CEMICS,-2.4760333815110123,-2.379238331542469,-2.3627122316639264,-2.2260444788105316
pre2100,rho0.01eta1,REMINDMAgPIE1730,-2.4813037015309005,-2.3698088649137397,-2.359741662350632,-2.197400376829373
pre2100,rho0.01eta1,WITCHGLOBIOM42,-2.2113047507955823,-2.200919104989897,-2.178043852172519,-2.1638471458890915
pre2100,rho0.01eta1,price0,-0.511983948558624,-0.48983523464793777,-0.49249711091881027,-0.45888004827526296
pre2100,rho0.01eta1,price014,-0.8969282966812502,-0.8632082227062995,-0.8636123689286062,-0.8144500987878032
pre2100,rho0.01eta1,price03,-1.8845916901331483,-1.8358786498277597,-1.8282459784500198,-1.758232234095945
pre2100,rho0.01eta2,MERGEETL60,-0.33965940114204457,-0.31917349304362386,-0.3166985033185704,-0.28931961825577923
pre2100,rho0.01eta2,REMIND17,-1.4241971262089632,-1.3707624553326223,-1.3619805403576444,-1.289376889536217
pre2100,rho0.01eta2,REMIND17CEMICS,-1.3789087659839359,-1.325563440854351,-1.318040740948753,-1.2437942523329601
pre2100,rho0.01eta2,REMINDMAgPIE1730,-1.3863606236402797,-1.3246551125542523,-1.3207264409525568,-1.2318177347802048
pre2100,rho0.01eta2,WITCHGLOBIOM42,-1.2271732864018556,-1.22017986432998,-1.2087902244270063,-1.2001674936042444
pre2100,rho0.01eta2,price0,-0.29900899374049045,-0.2865497774118765,-0.2881277855151366,-0.2695779889333959
pre2100,rho0.01eta2,price014,-0.5082120130068706,-0.4891697027879625,-0.4895989676696174,-0.46243849468738785
pre2100,rho0.01eta2,price03,-1.0306423809140637,-1.0022513400515143,-0.9984831390235402,-0.9589350283401129
pre2100,rho0.01eta3,MERGEETL60,-0.19423810758357804,-0.18302850633033035,-0.1818351852381347,-0.16720375050541852
pre2100,rho0.01eta3,REMIND17,-0.813888617679107,-0.7841673838346701,-0.7799175120748997,-0.7405583412736066
pre2100,rho0.01eta3,REMIND17CEMICS,-0.7860226388027534,-0.7562806363970875,-0.7527834320829192,-0.7122810175708089
pre2100,rho0.01eta3,REMINDMAgPIE1730,-0.7928240764009815,-0.7582651777082033,-0.7567989786811814,-0.7078345229934431
pre2100,rho0.01eta3,WITCHGLOBIOM42,-0.697936050575497,-0.6933943328617842,-0.6875879096558987,-0.6826366971446868
pre2100,rho0.01eta3,price0,-0.17874323933002323,-0.17166448929856287,-0.17256966838688897,-0.1623274590825186
pre2100,rho0.01eta3,price014,-0.2948293338560478,-0.283991519517488,-0.2842918756141992,-0.2692957987565152
pre2100,rho0.01eta3,price03,-0.5765466645646715,-0.5600047436124214,-0.558069428303934,-0.5358569740239291
pre2100,rho0.0eta1,MERGEETL60,-0.984374722139024,-0.9217529584316706,-0.9076606141228694,-0.8231988732336005
pre2100,rho0.0eta1,REMIND17,-4.166296221653583,-4.015399216019478,-3.968005782996408,-3.7592415522903497
pre2100,rho0.0eta1,REMIND17CEMICS,-4.058080702607368,-3.908732520029127,-3.864349915533432,-3.653724121671604
pre2100,rho0.0eta1,REMINDMAgPIE1730,-4.035006779572013,-3.8645817760487287,-3.8303829481262635,-3.583680585853534
pre2100,rho0.0eta1,WITCHGLOBIOM42,-3.6904454103973263,-3.685450037209974,-3.636640331721642,-3.6274148698741415
pre2100,rho0.0eta1,price0,-0.7571368327114305,-0.7252249123841564,-0.7273595348469029,-0.6790278883767824
pre2100,rho0.0eta1,price014,-1.4154008719483069,-1.3682970128404466,-1.3655411552004537,-1.2961348475717467
