country,price,start_year,end_year,n_obs,annual_growth_rate_pct
NOR,hsfoINDUSTRY_atprice,1978,1994,16,-.20999999
NOR,leadpremHOUSEHOLDS_a,1978,2010,32,1.4400001
NOR,lfoHOUSEHOLDS_atpric,1978,2016,38,1.34
NOR,lfoINDUSTRY_atprice,1978,2016,38,1.45
NOR,lsfoINDUSTRY_atprice,1995,2002,7,1.52
NOR,unprem95HOUSEHOLDS_a,1986,2016,30,.55000001
NOR,unprem98HOUSEHOLDS_a,1990,2012,22,2.6600001
NOR,bitcoalHOUSEHOLDS_pr,1979,1985,6,-3.52
NOR,dieselHOUSEHOLDS_pri,1996,2016,20,-1.01
NOR,electrHOUSEHOLDS_pri,1978,2016,38,.56999999
NOR,leadpremHOUSEHOLDS_p,1978,2010,32,1.5700001
NOR,lfoHOUSEHOLDS_price,1978,2016,38,2.0599999
NOR,unprem95HOUSEHOLDS_p,1986,2016,30,1.05
NOR,unprem98HOUSEHOLDS_p,1990,2012,22,2.3699999
NOR,bitcoalINDUSTRY_pric,1978,1994,16,-3.3299999
NOR,cokcoalINDUSTRY_pric,1979,1995,16,-4.5999999
NOR,dieselINDUSTRY_price,1978,2016,38,2.1600001
NOR,electrINDUSTRY_price,1978,2016,38,.55000001
NOR,hsfoINDUSTRY_price,1978,1994,16,3.26
NOR,lfoINDUSTRY_price,1978,2016,38,2.0599999
NOR,lsfoINDUSTRY_price,1995,2002,7,1.7
NZL,bitcoalINDUSTRY_atpr,1978,1984,6,-5.5900002
NZL,dieselHOUSEHOLDS_atp,1978,2016,38,.54000002
NZL,dieselINDUSTRY_atpri,1978,2016,38,-.25
NZL,electrHOUSEHOLDS_atp,1978,2015,37,2.3
NZL,electrINDUSTRY_atpri,1978,2014,36,1.5
NZL,hsfoINDUSTRY_atprice,1978,2016,38,-.33000001
NZL,leadpremHOUSEHOLDS_a,1978,1995,17,-.5
NZL,lfoHOUSEHOLDS_atpric,1978,1987,9,-2.1400001
NZL,lfoINDUSTRY_atprice,1978,2016,38,-.82999998
NZL,natgasHOUSEHOLDS_atp,1985,2016,31,5.0900002
NZL,natgasINDUSTRY_atpri,1985,2016,31,2.3099999
NZL,unprem95HOUSEHOLDS_a,1997,2016,19,2.1300001
NZL,unregHOUSEHOLDS_atpr,1990,2016,26,.61000001
NZL,dieselHOUSEHOLDS_pri,1978,2016,38,.86000001
NZL,electrHOUSEHOLDS_pri,1978,2015,37,2.6800001
NZL,leadpremHOUSEHOLDS_p,1978,1995,17,-.14
NZL,lfoHOUSEHOLDS_price,1978,1987,9,4.0500002
NZL,natgasHOUSEHOLDS_pri,1985,2016,31,5.3200002
NZL,unprem95HOUSEHOLDS_p,1997,2016,19,2.27
NZL,unregHOUSEHOLDS_pric,1990,2016,26,1.02
NZL,bitcoalINDUSTRY_pric,1978,1984,6,-5.8099999
NZL,dieselINDUSTRY_price,1978,2016,38,-.30000001
NZL,electrINDUSTRY_price,1978,2014,36,1.5
NZL,hsfoINDUSTRY_price,1978,2016,38,-.68000001
NZL,lfoINDUSTRY_price,1978,2016,38,-.89999998
NZL,natgasINDUSTRY_price,1985,2016,31,1.89
OEU,bitcoalHOUSEHOLDS_pr,1978,2016,38,-.46000001
OEU,dieselHOUSEHOLDS_pri,1978,2016,38,.69
OEU,electrHOUSEHOLDS_pri,1978,2016,38,.07
OEU,leadpremHOUSEHOLDS_p,1978,1996,18,.61000001
OEU,lfoHOUSEHOLDS_price,1978,2016,38,.86000001
OEU,natgasHOUSEHOLDS_pri,1978,2016,38,1.26
OEU,unprem95HOUSEHOLDS_p,1985,2016,31,.83999997
OEU,unprem98HOUSEHOLDS_p,1995,2009,14,1.5599999
OEU,bitcoalINDUSTRY_pric,1978,2000,22,-4.0900002
OEU,cokcoalINDUSTRY_pric,1978,1997,19,-3.98
OEU,dieselINDUSTRY_price,1978,2016,38,.64999998
OEU,electrINDUSTRY_price,1978,2016,38,.090000004
OEU,hsfoINDUSTRY_price,1978,1999,21,-1.42
OEU,lfoINDUSTRY_price,1978,2016,38,1.03
OEU,lsfoINDUSTRY_price,2001,2016,15,1.77
OEU,natgasINDUSTRY_price,1978,2016,38,.63
OTO,bitcoalHOUSEHOLDS_pr,1978,2016,38,-.46000001
OTO,dieselHOUSEHOLDS_pri,1978,2016,38,.63999999
OTO,electrHOUSEHOLDS_pri,1978,2016,38,-.039999999
OTO,lfoHOUSEHOLDS_price,1978,2016,38,1.04
OTO,natgasHOUSEHOLDS_pri,1978,2016,38,1.15
OTO,unprem95HOUSEHOLDS_p,1980,2016,36,-.2
OTO,unprem98HOUSEHOLDS_p,1993,2016,23,.52999997
OTO,unregHOUSEHOLDS_pric,1978,2016,38,.37
OTO,bitcoalINDUSTRY_pric,1978,2010,32,-.43000001
OTO,cokcoalINDUSTRY_pric,1978,1997,19,-3.8099999
OTO,dieselINDUSTRY_price,1978,2016,38,.11
OTO,electrINDUSTRY_price,1978,2016,38,-.18000001
OTO,hsfoINDUSTRY_price,1978,2006,28,2.1800001
OTO,lfoINDUSTRY_price,1978,2016,38,.50999999
OTO,natgasINDUSTRY_price,1978,2016,38,.13
PAK,dieselHOUSEHOLDS_atp,2002,2009,7,10.41
PAK,lfoHOUSEHOLDS_atpric,2002,2009,7,10.48
PAK,unregHOUSEHOLDS_atpr,2002,2009,7,5.52
PAK,dieselHOUSEHOLDS_pri,2002,2009,7,10.98
PAK,lfoHOUSEHOLDS_price,2002,2009,7,10.82
PAK,unregHOUSEHOLDS_pric,2002,2009,7,1.87
PAK,hsfoINDUSTRY_price,2002,2009,7,10.55
PAK,natgasINDUSTRY_price,2003,2009,6,2.98
POL,bitcoalHOUSEHOLDS_at,1986,2016,30,5.5599999
POL,bitcoalINDUSTRY_atpr,1986,2011,25,6.3800001
POL,cokcoalINDUSTRY_atpr,1986,2011,25,6.1500001
POL,dieselHOUSEHOLDS_atp,1993,2016,23,1.38
POL,dieselINDUSTRY_atpri,1986,2016,30,2.6900001
POL,electrHOUSEHOLDS_atp,1978,2016,38,-5.1300001
POL,electrINDUSTRY_atpri,1981,2016,35,1.58
POL,hsfoINDUSTRY_atprice,1986,2016,30,.0099999998
POL,leadpremHOUSEHOLDS_a,1986,2000,14,4.1700001
POL,lfoHOUSEHOLDS_atpric,1994,2016,22,.07
POL,lfoINDUSTRY_atprice,1986,2016,30,2.24
POL,lpgHOUSEHOLDS_atpric,2003,2016,13,-1.4299999
POL,lpgINDUSTRY_atprice,2003,2016,13,-1.4299999
POL,lsfoINDUSTRY_atprice,2004,2016,12,2.4400001
POL,natgasHOUSEHOLDS_atp,1979,2016,37,5.4000001
POL,natgasINDUSTRY_atpri,1979,2016,37,1.88
POL,unprem95HOUSEHOLDS_a,1994,2016,22,2.1400001
POL,unprem98HOUSEHOLDS_a,1995,2016,21,1.76
POL,bitcoalHOUSEHOLDS_pr,1986,2016,30,6.29
POL,dieselHOUSEHOLDS_pri,1993,2016,23,2.3299999
POL,electrHOUSEHOLDS_pri,1978,2016,38,-4.5100002
POL,leadpremHOUSEHOLDS_p,1986,2000,14,2.98
POL,lfoHOUSEHOLDS_price,1994,2016,22,1.24
POL,lpgHOUSEHOLDS_price,2003,2016,13,-.28999999
POL,natgasHOUSEHOLDS_pri,1979,2016,37,5.9899998
POL,unprem95HOUSEHOLDS_p,1994,2016,22,2.0599999
POL,unprem98HOUSEHOLDS_p,1995,2016,21,1.9299999
POL,bitcoalINDUSTRY_pric,1986,2016,30,2.9400001
POL,cokcoalINDUSTRY_pric,1986,2016,30,1.72
POL,dieselINDUSTRY_price,1986,2016,30,2.26
POL,electrINDUSTRY_price,1981,2016,35,1.77
POL,hsfoINDUSTRY_price,1986,2016,30,.25
POL,lfoINDUSTRY_price,1986,2016,30,2.6400001
POL,lpgINDUSTRY_price,2003,2016,13,-.36000001
POL,lsfoINDUSTRY_price,2004,2016,12,2.8599999
POL,natgasINDUSTRY_price,1979,2016,37,1.91
PRT,bitcoalINDUSTRY_atpr,1997,2015,18,1.37
PRT,cokcoalINDUSTRY_atpr,1978,2016,38,-1.08
PRT,dieselHOUSEHOLDS_atp,1978,2016,38,.55000001
PRT,dieselINDUSTRY_atpri,1978,2016,38,.55000001
PRT,electrHOUSEHOLDS_atp,1978,2016,38,0
PRT,electrINDUSTRY_atpri,1978,2016,38,.72000003
PRT,hsfoINDUSTRY_atprice,1978,2002,24,-.70999998
PRT,leadpremHOUSEHOLDS_a,1978,2010,32,1.91
PRT,lfoHOUSEHOLDS_atpric,2004,2016,12,-1.12
PRT,lpgHOUSEHOLDS_atpric,2002,2016,14,-1.4400001
PRT,lsfoINDUSTRY_atprice,1995,2016,21,3.04
PRT,natgasHOUSEHOLDS_atp,2002,2016,14,.38
PRT,natgasINDUSTRY_atpri,2002,2016,14,1.59
PRT,unprem95HOUSEHOLDS_a,1987,2016,29,0
PRT,unprem98HOUSEHOLDS_a,1994,2016,22,1.27
PRT,dieselHOUSEHOLDS_pri,1978,2016,38,2.4400001
PRT,electrHOUSEHOLDS_pri,1978,2016,38,1.7
PRT,leadpremHOUSEHOLDS_p,1978,2010,32,.63999999
PRT,lfoHOUSEHOLDS_price,2004,2016,12,2.7
PRT,lpgHOUSEHOLDS_price,2002,2016,14,.49000001
PRT,natgasHOUSEHOLDS_pri,2002,2016,14,1.97
PRT,unprem95HOUSEHOLDS_p,1987,2016,29,-.039999999
PRT,unprem98HOUSEHOLDS_p,1994,2016,22,.64999998
PRT,bitcoalINDUSTRY_pric,1997,2015,18,1.62
PRT,cokcoalINDUSTRY_pric,1978,2016,38,-.93000001
PRT,dieselINDUSTRY_price,1978,2016,38,2.1800001
PRT,electrINDUSTRY_price,1978,2016,38,1.1900001
PRT,hsfoINDUSTRY_price,1978,2002,24,1.14
PRT,lsfoINDUSTRY_price,1995,2016,21,2.99
PRT,natgasINDUSTRY_price,2002,2016,14,1.74
ROU,electrHOUSEHOLDS_atp,1995,2010,15,
ROU,electrINDUSTRY_atpri,1995,2010,15,
ROU,bitcoalHOUSEHOLDS_pr,1991,2010,19,13.14
ROU,dieselHOUSEHOLDS_pri,1991,2010,19,4.3699999
ROU,electrHOUSEHOLDS_pri,1991,2010,19,13.45
ROU,leadpremHOUSEHOLDS_p,1991,2008,17,4.3899999
ROU,leadregHOUSEHOLDS_pr,1991,2000,9,-1.75
ROU,natgasHOUSEHOLDS_pri,1991,2010,19,17.27
ROU,unprem95HOUSEHOLDS_p,1993,2010,17,10.04
ROU,electrINDUSTRY_price,1995,2010,15,5.0500002
RUS,dieselHOUSEHOLDS_pri,1998,2010,12,6.3699999
RUS,leadregHOUSEHOLDS_pr,1993,2000,7,4.5300002
RUS,natgasHOUSEHOLDS_pri,1993,2004,11,26.309999
RUS,unprem95HOUSEHOLDS_p,1997,2010,13,3.3499999
RUS,unprem98HOUSEHOLDS_p,2001,2010,9,12.08
RUS,unregHOUSEHOLDS_pric,2001,2010,9,12.79
RUS,bitcoalINDUSTRY_pric,2004,2010,6,6.8099999
RUS,cokcoalINDUSTRY_pric,1993,2010,17,9.8800001
RUS,electrINDUSTRY_price,2001,2010,9,7.8000002
RUS,hsfoINDUSTRY_price,2004,2010,6,20.209999
RUS,natgasINDUSTRY_price,1993,2010,17,11.98
SGP,electrHOUSEHOLDS_atp,2002,2010,8,6.2800002
SGP,electrINDUSTRY_atpri,2002,2010,8,7.4699998
SGP,dieselHOUSEHOLDS_pri,2000,2010,10,7.9099998
SGP,electrHOUSEHOLDS_pri,2002,2010,8,6.79
SGP,lpgHOUSEHOLDS_price,2001,2010,9,6.0900002
SGP,unprem95HOUSEHOLDS_p,2000,2010,10,2.3099999
SGP,unregHOUSEHOLDS_pric,2000,2010,10,2.6800001
SGP,electrINDUSTRY_price,2002,2010,8,7.98
SVK,bitcoalHOUSEHOLDS_at,1978,1990,12,2.6600001
SVK,bitcoalINDUSTRY_atpr,1978,1999,21,3.0999999
SVK,cokcoalINDUSTRY_atpr,1978,1992,14,.77999997
SVK,dieselHOUSEHOLDS_atp,1985,2016,31,2.1099999
SVK,dieselINDUSTRY_atpri,1978,2016,38,2.98
SVK,electrHOUSEHOLDS_atp,1978,2016,38,.87
SVK,electrINDUSTRY_atpri,1978,2016,38,1.85
SVK,hsfoINDUSTRY_atprice,1978,1999,21,-3.3199999
SVK,leadpremHOUSEHOLDS_a,1978,1996,18,3.6400001
SVK,leadregHOUSEHOLDS_at,1993,2003,10,1.1
SVK,lfoHOUSEHOLDS_atpric,1978,2003,25,3.73
SVK,lfoINDUSTRY_atprice,1978,2016,38,2.6300001
SVK,lpgHOUSEHOLDS_atpric,2002,2016,14,.41
SVK,lpgINDUSTRY_atprice,2002,2016,14,.49000001
SVK,lsfoINDUSTRY_atprice,2001,2016,15,3.9000001
SVK,natgasHOUSEHOLDS_atp,1978,2016,38,2.9000001
SVK,natgasINDUSTRY_atpri,1978,2016,38,2.0999999
SVK,unprem95HOUSEHOLDS_a,1989,2016,27,2.3699999
SVK,unprem98HOUSEHOLDS_a,1989,2007,18,6.0900002
SVK,bitcoalHOUSEHOLDS_pr,1978,2016,38,7.1999998
SVK,dieselHOUSEHOLDS_pri,1985,2016,31,2.03
SVK,electrHOUSEHOLDS_pri,1978,2016,38,1.35
SVK,leadpremHOUSEHOLDS_p,1978,1996,18,-2.0599999
SVK,leadregHOUSEHOLDS_pr,1993,2003,10,1.05
SVK,lfoHOUSEHOLDS_price,1978,2003,25,4.5
SVK,lpgHOUSEHOLDS_price,2002,2016,14,1.8
SVK,natgasHOUSEHOLDS_pri,1978,2016,38,3.8299999
SVK,unprem95HOUSEHOLDS_p,1989,2016,27,1.02
SVK,unprem98HOUSEHOLDS_p,1989,2007,18,3.3900001
SVK,bitcoalINDUSTRY_pric,1978,1999,21,3.0999999
SVK,cokcoalINDUSTRY_pric,1978,1992,14,.77999997
SVK,dieselINDUSTRY_price,1978,2016,38,2.29
SVK,electrINDUSTRY_price,1978,2016,38,1.88
SVK,hsfoINDUSTRY_price,1978,1999,21,-3.3199999
SVK,lfoINDUSTRY_price,1978,2016,38,2.6300001
SVK,lpgINDUSTRY_price,2002,2016,14,1.63
SVK,lsfoINDUSTRY_price,2001,2016,15,3.9000001
SVK,natgasINDUSTRY_price,1978,2016,38,2.22
SVN,dieselHOUSEHOLDS_atp,2005,2016,11,-3.8299999
SVN,dieselINDUSTRY_atpri,2005,2016,11,-3.8299999
SVN,electrHOUSEHOLDS_atp,2008,2016,8,-2.49
SVN,electrINDUSTRY_atpri,2008,2016,8,-8.3000002
SVN,lfoHOUSEHOLDS_atpric,2005,2016,11,-3.95
SVN,lfoINDUSTRY_atprice,2005,2016,11,-3.95
SVN,lpgHOUSEHOLDS_atpric,2005,2016,11,-2.51
SVN,lpgINDUSTRY_atprice,2005,2016,11,-2.51
SVN,lsfoINDUSTRY_atprice,2005,2016,11,-.56
SVN,natgasHOUSEHOLDS_atp,2008,2016,8,-6.9099998
SVN,natgasINDUSTRY_atpri,2008,2016,8,-8.6199999
SVN,unprem95HOUSEHOLDS_a,2005,2016,11,-2.3699999
SVN,unprem98HOUSEHOLDS_a,2008,2016,8,-6.6799998
SVN,dieselHOUSEHOLDS_pri,2005,2016,11,-1.29
SVN,electrHOUSEHOLDS_pri,2008,2016,8,-.75
SVN,lfoHOUSEHOLDS_price,2005,2016,11,-.46000001
SVN,lpgHOUSEHOLDS_price,2005,2016,11,-1.83
SVN,natgasHOUSEHOLDS_pri,2008,2016,8,-5.6500001
SVN,unprem95HOUSEHOLDS_p,2005,2016,11,-.41
SVN,unprem98HOUSEHOLDS_p,2008,2016,8,-3.0799999
SVN,dieselINDUSTRY_price,2005,2016,11,-1.4400001
SVN,electrINDUSTRY_price,2008,2016,8,-6.6399999
SVN,lfoINDUSTRY_price,2005,2016,11,-.61000001
SVN,lpgINDUSTRY_price,2005,2016,11,-1.98
SVN,lsfoINDUSTRY_price,2005,2016,11,.38999999
SVN,natgasINDUSTRY_price,2008,2016,8,-8.1300001
SWE,bitcoalHOUSEHOLDS_at,1978,1989,11,-2.0899999
SWE,bitcoalINDUSTRY_atpr,1978,1991,13,-5.8400002
SWE,cokcoalINDUSTRY_atpr,1978,1989,11,-5.3600001
SWE,dieselHOUSEHOLDS_atp,1978,2016,38,.82999998
SWE,dieselINDUSTRY_atpri,1978,2016,38,.82999998
SWE,electrHOUSEHOLDS_atp,1978,2016,38,-.25999999
SWE,electrINDUSTRY_atpri,1978,2016,38,-.5
SWE,hsfoINDUSTRY_atprice,1978,1984,6,6.6500001
SWE,leadpremHOUSEHOLDS_a,1978,2000,22,-1.6799999
SWE,lfoHOUSEHOLDS_atpric,1978,2013,35,3.1400001
SWE,lfoINDUSTRY_atprice,1978,2016,38,.090000004
SWE,lsfoINDUSTRY_atprice,1985,2016,31,-.69999999
SWE,natgasHOUSEHOLDS_atp,2007,2016,9,-2.1600001
SWE,natgasINDUSTRY_atpri,2007,2016,9,-5.8499999
SWE,unprem95HOUSEHOLDS_a,1993,2016,23,.61000001
SWE,unprem98HOUSEHOLDS_a,1993,2016,23,.52999997
SWE,bitcoalHOUSEHOLDS_pr,1978,1989,11,.88
SWE,dieselHOUSEHOLDS_pri,1978,2016,38,3.1099999
SWE,electrHOUSEHOLDS_pri,1978,2016,38,.62
SWE,leadpremHOUSEHOLDS_p,1978,2000,22,.81
SWE,lfoHOUSEHOLDS_price,1978,2013,35,4.8400002
SWE,natgasHOUSEHOLDS_pri,2007,2016,9,-1.42
SWE,unprem95HOUSEHOLDS_p,1993,2016,23,0
SWE,unprem98HOUSEHOLDS_p,1993,2016,23,.11
SWE,bitcoalINDUSTRY_pric,1978,1991,13,-1.7
SWE,cokcoalINDUSTRY_pric,1978,1989,11,-5.75
SWE,dieselINDUSTRY_price,1978,2016,38,2.51
SWE,electrINDUSTRY_price,1978,2016,38,-.91000003
SWE,hsfoINDUSTRY_price,1978,1984,6,9.1800003
SWE,lfoINDUSTRY_price,1978,2016,38,1.47
SWE,lsfoINDUSTRY_price,1985,2016,31,1.51
SWE,natgasINDUSTRY_price,2007,2016,9,-4.6199999
THA,dieselINDUSTRY_atpri,1997,2002,5,.82999998
THA,lfoHOUSEHOLDS_atpric,1990,2002,12,.89999998
THA,unprem95HOUSEHOLDS_a,1997,2002,5,1.23
THA,unregHOUSEHOLDS_atpr,1997,2002,5,.46000001
THA,electrHOUSEHOLDS_pri,1978,2010,32,-.52999997
THA,leadpremHOUSEHOLDS_p,1978,1998,20,-2.5799999
THA,leadregHOUSEHOLDS_pr,1978,2000,22,-1.5599999
THA,lfoHOUSEHOLDS_price,1978,2010,32,3.78
THA,lpgHOUSEHOLDS_price,2000,2010,10,5.5999999
THA,unprem95HOUSEHOLDS_p,1992,2010,18,5.2399998
THA,unregHOUSEHOLDS_pric,1997,2010,13,7.8800001
THA,bitcoalINDUSTRY_pric,1978,2010,32,-4.5100002
THA,dieselINDUSTRY_price,1978,2010,32,2.96
THA,electrINDUSTRY_price,1978,2010,32,-1.13
THA,hsfoINDUSTRY_price,1978,2010,32,3.8099999
THA,lsfoINDUSTRY_price,1998,2010,12,11.21
THA,natgasINDUSTRY_price,1998,2010,12,9.9700003
TUR,bitcoalHOUSEHOLDS_at,1992,2016,24,.44999999
TUR,bitcoalINDUSTRY_atpr,1992,2016,24,-.51999998
TUR,cokcoalINDUSTRY_atpr,1992,2016,24,3.0999999
TUR,dieselHOUSEHOLDS_atp,1995,2016,21,3.96
TUR,dieselINDUSTRY_atpri,1988,2016,28,3.97
TUR,electrHOUSEHOLDS_atp,1978,2016,38,-1.49
TUR,electrINDUSTRY_atpri,1978,2016,38,-1.74
TUR,hsfoINDUSTRY_atprice,1988,2016,28,7.2199998
TUR,leadpremHOUSEHOLDS_a,1988,2005,17,8.6300001
TUR,lfoHOUSEHOLDS_atpric,1988,2016,28,3.8599999
TUR,lpgHOUSEHOLDS_atpric,2007,2016,9,-2.8399999
TUR,lpgINDUSTRY_atprice,2002,2016,14,1.6900001
TUR,natgasHOUSEHOLDS_atp,1988,2016,28,-.15000001
TUR,natgasINDUSTRY_atpri,1988,2016,28,.55000001
TUR,unprem95HOUSEHOLDS_a,1991,2016,25,-.33000001
TUR,bitcoalHOUSEHOLDS_pr,1980,2016,36,.94
TUR,dieselHOUSEHOLDS_pri,1995,2016,21,3.5899999
TUR,electrHOUSEHOLDS_pri,1978,2016,38,-1.42
TUR,leadpremHOUSEHOLDS_p,1978,2005,27,2
TUR,lfoHOUSEHOLDS_price,1978,2016,38,1.24
TUR,lpgHOUSEHOLDS_price,2007,2016,9,-3.8299999
TUR,natgasHOUSEHOLDS_pri,1988,2016,28,.25999999
TUR,unprem95HOUSEHOLDS_p,1991,2016,25,.5
TUR,bitcoalINDUSTRY_pric,1979,2016,37,-1.99
TUR,cokcoalINDUSTRY_pric,1978,2016,38,-.30000001
TUR,dieselINDUSTRY_price,1978,2016,38,1.63
TUR,electrINDUSTRY_price,1978,2016,38,-1.42
TUR,hsfoINDUSTRY_price,1978,2016,38,.50999999
TUR,lpgINDUSTRY_price,2002,2016,14,1.1900001
TUR,natgasINDUSTRY_price,1988,2016,28,1.0700001
TWN,bitcoalINDUSTRY_atpr,1978,2000,22,-1.01
TWN,dieselHOUSEHOLDS_atp,1978,2011,33,44.52
TWN,dieselINDUSTRY_atpri,1978,2011,33,2
TWN,electrHOUSEHOLDS_atp,1978,2010,32,.19
TWN,electrINDUSTRY_atpri,1978,2010,32,.60000002
TWN,hsfoINDUSTRY_atprice,1978,2008,30,2.95
TWN,leadpremHOUSEHOLDS_a,1980,1999,19,-6.6900001
TWN,lfoINDUSTRY_atprice,1980,2011,31,.68000001
TWN,lpgHOUSEHOLDS_atpric,2001,2011,10,10.84
TWN,lpgINDUSTRY_atprice,2001,2011,10,7.9299998
TWN,lsfoINDUSTRY_atprice,1994,2011,17,7.1999998
TWN,natgasHOUSEHOLDS_atp,1980,2011,31,.079999998
TWN,natgasINDUSTRY_atpri,1978,2011,33,3.3199999
TWN,unprem95HOUSEHOLDS_a,1990,2011,21,.07
TWN,unprem98HOUSEHOLDS_a,2000,2011,11,5.1599998
TWN,unregHOUSEHOLDS_atpr,1982,2011,29,-1.46
TWN,dieselHOUSEHOLDS_pri,1978,2011,33,2.6300001
TWN,electrHOUSEHOLDS_pri,1978,2010,32,.34
TWN,leadpremHOUSEHOLDS_p,1978,1999,21,-1.98
TWN,lpgHOUSEHOLDS_price,2001,2011,10,10.42
TWN,natgasHOUSEHOLDS_pri,1980,2011,31,.18000001
TWN,unprem95HOUSEHOLDS_p,1990,2011,21,.14
TWN,unprem98HOUSEHOLDS_p,2000,2011,11,3.3800001
TWN,unregHOUSEHOLDS_pric,1982,2011,29,-.88
TWN,bitcoalINDUSTRY_pric,1978,2000,22,-.79000002
TWN,dieselINDUSTRY_price,1978,2011,33,2.6300001
TWN,electrINDUSTRY_price,1978,2010,32,.75
TWN,hsfoINDUSTRY_price,1978,2008,30,3.1500001
TWN,lfoINDUSTRY_price,1980,2011,31,.75999999
TWN,lpgINDUSTRY_price,2001,2011,10,7.5799999
TWN,lsfoINDUSTRY_price,1994,2011,17,7.0700002
TWN,natgasINDUSTRY_price,1978,2011,33,3.47
USA,dieselHOUSEHOLDS_atp,1978,2016,38,1.01
USA,dieselINDUSTRY_atpri,1992,2016,24,1.77
USA,hsfoINDUSTRY_atprice,1999,2016,17,3.4400001
USA,lfoHOUSEHOLDS_atpric,2002,2016,14,2.6500001
USA,lfoINDUSTRY_atprice,2002,2016,14,2.24
USA,unprem95HOUSEHOLDS_a,1994,2016,22,1.9400001
USA,unprem98HOUSEHOLDS_a,1983,2016,33,-.23999999
USA,unregHOUSEHOLDS_atpr,1978,2016,38,.0099999998
USA,dieselHOUSEHOLDS_pri,1978,2016,38,.97000003
USA,electrHOUSEHOLDS_pri,1978,2016,38,-.050000001
USA,leadregHOUSEHOLDS_pr,1978,1990,12,.31
USA,lfoHOUSEHOLDS_price,1978,2016,38,1.05
USA,natgasHOUSEHOLDS_pri,1978,2016,38,.74000001
USA,unprem95HOUSEHOLDS_p,1994,2016,22,1.33
USA,unprem98HOUSEHOLDS_p,1983,2016,33,-.28
USA,unregHOUSEHOLDS_pric,1978,2016,38,.20999999
USA,bitcoalINDUSTRY_pric,1978,2016,38,-.86000001
USA,cokcoalINDUSTRY_pric,1978,2016,38,.51999998
USA,dieselINDUSTRY_price,1992,2016,24,1.17
USA,electrINDUSTRY_price,1978,2016,38,-.52999997
USA,hsfoINDUSTRY_price,1978,2016,38,.44
USA,lfoINDUSTRY_price,1978,2016,38,.25999999
USA,natgasINDUSTRY_price,1978,2016,38,-.94999999
VEN,dieselINDUSTRY_atpri,1981,1999,18,7.1300001
VEN,leadpremHOUSEHOLDS_a,1981,1999,18,-3.25
VEN,leadregHOUSEHOLDS_at,1981,1996,15,1.9299999
VEN,lfoINDUSTRY_atprice,1981,1999,18,8.1099997
VEN,electrHOUSEHOLDS_pri,1981,1999,18,-2.8499999
VEN,leadpremHOUSEHOLDS_p,1981,1999,18,-.11
VEN,leadregHOUSEHOLDS_pr,1981,1996,15,3.2
VEN,natgasHOUSEHOLDS_pri,1981,2000,19,.12
VEN,bitcoalINDUSTRY_pric,1994,1999,5,-2.79
VEN,dieselINDUSTRY_price,1981,1999,18,8.1800003
VEN,electrINDUSTRY_price,1981,1999,18,1.97
VEN,lfoINDUSTRY_price,1981,1999,18,8.2399998
VEN,natgasINDUSTRY_price,1981,2000,19,-6.8499999
ZAF,dieselINDUSTRY_atpri,1988,2010,22,3.6700001
ZAF,leadpremHOUSEHOLDS_a,1987,2010,23,3.29
ZAF,leadregHOUSEHOLDS_at,1987,2010,23,4.0100002
ZAF,unprem95HOUSEHOLDS_a,1997,2010,13,6.6300001
ZAF,bitcoalHOUSEHOLDS_pr,1990,2005,15,0
ZAF,electrHOUSEHOLDS_pri,1978,2006,28,-2.1900001
ZAF,leadpremHOUSEHOLDS_p,1978,2010,32,.88
ZAF,leadregHOUSEHOLDS_pr,1978,2010,32,.94
ZAF,unprem95HOUSEHOLDS_p,1997,2010,13,4.77
ZAF,bitcoalINDUSTRY_pric,1990,2005,15,-.79000002
ZAF,dieselINDUSTRY_price,1978,2010,32,.69999999
ZAF,electrINDUSTRY_price,1978,2006,28,-3.0699999
ZAF,hsfoINDUSTRY_price,1982,2007,25,.16
ZAF,natgasINDUSTRY_price,1978,2005,27,1.55
