time,regions,heating
2120,WEU,86.39977402383877
2120,JPK,59.50411836479828
2120,ANZ,3.5237463235221624
2120,EEU,11.61726047974384
2120,FSU,66.18172010296746
2120,MDE,219.0817763799103
2120,CAM,15.61073587634796
2120,LAM,58.56149344237765
2120,SAS,28.421964487820517
2120,SEA,74.15553627679381
2120,CHI,480.93724980878136
2120,MAF,0.4892210386794595
2120,SSA,0.36890760468941547
2120,SIS,2.0659814717361944
2121,USA,138.61235358375274
2121,CAN,9.982093966210764
2121,WEU,86.74239624176455
2121,JPK,59.76018848176312
2121,ANZ,3.5388096368891997
2121,EEU,11.66713375855044
2121,FSU,66.38780656652578
2121,MDE,220.74509324805425
2121,CAM,15.725576358502302
2121,LAM,58.99747267785737
2121,SAS,28.629004013766817
2121,SEA,74.68716399307348
2121,CHI,484.0862849233244
2121,MAF,0.4922724774390841
2121,SSA,0.37148177797061027
2121,SIS,2.0817695376978342
2122,USA,139.16358063032663
2122,CAN,10.022708400592988
2122,WEU,87.07630234901269
2122,JPK,60.01057558555391
2122,ANZ,3.553534530176918
2122,EEU,11.715725729432535
2122,FSU,66.58512877004247
2122,MDE,222.36008409276357
2122,CAM,15.836916470166203
2122,LAM,59.42076257900958
2122,SAS,28.829619180847683
2122,SEA,75.20201281611719
2122,CHI,487.12438850742996
2122,MAF,0.49520428756901735
2122,SSA,0.3739716773012717
2122,SIS,2.097111189640748
2123,USA,139.70133608737834
2123,CAN,10.062359931897412
2123,WEU,87.4014477303603
2123,JPK,60.25524220693036
2123,ANZ,3.5679187883915677
2123,EEU,11.76302729728538
2123,FSU,66.7736587177113
2123,MDE,223.92566792368035
2123,CAM,15.944681411866272
2123,LAM,59.83108891489567
2123,SAS,29.023675055111134
2123,SEA,75.69974224724048
2123,CHI,490.0496193440494
2123,MAF,0.4980145546683797
2123,SSA,0.37637567146742246
2123,SIS,2.1119963123041297
2124,USA,140.22554918912374
2124,CAN,10.101043062539427
2124,WEU,87.71778830588777
2124,JPK,60.49415061760972
2124,ANZ,3.5819602029248907
2124,EEU,11.809029449161633
2124,FSU,66.95337013004198
2124,MDE,225.44079077359024
2124,CAM,16.048798383261655
2124,LAM,60.22818429660845
2124,SAS,29.21104042608898
2124,SEA,76.18002157478725
2124,CHI,492.8601038248168
2124,MAF,0.5007014421771291
2124,SSA,0.3786921777701639
2124,SIS,2.126415030352524
2125,USA,140.73615357280465
2125,CAN,10.138752609689666
2125,WEU,88.02528303398492
2125,JPK,60.727264920701685
2125,ANZ,3.595656675036867
2125,EEU,11.853723665056068
2125,FSU,67.12424079260838
2125,MDE,226.90443456550656
2125,CAM,16.149197213630988
2125,LAM,60.61179051043495
2125,SAS,29.391588954164188
2125,SEA,76.64253284363608
2125,CHI,495.55405492973694
2125,MAF,0.5032632118027401
2125,SSA,0.3809196780411901
2125,SIS,2.1403577916835697
2126,USA,141.23308483827148
2126,CAN,10.175483529861665
2126,WEU,88.32389238552203
2126,JPK,60.95455000586869
2126,ANZ,3.6090061539774716
2126,EEU,11.897101714414427
2126,FSU,67.28625137709828
2126,MDE,228.31561432948692
2126,CAM,16.245810162006265
2126,LAM,60.981657749020634
2126,SAS,29.56519880407998
2126,SEA,77.08696987634241
2126,CHI,498.1297655097232
2126,MAF,0.5056982165631149
2126,SSA,0.38305671367351496
2126,SIS,2.1538153410445537
2127,USA,141.71628310045668
2127,CAN,10.21123110313522
2127,WEU,88.61357994633843
2127,JPK,61.175972659141124
2127,ANZ,3.6220067026777207
2127,EEU,11.939155874199615
2127,FSU,67.43938666899855
2127,MDE,229.6733834039291
2127,CAM,16.338572285036587
2127,LAM,61.33754596806774
2127,SAS,29.73175331415787
2127,SEA,77.51303999467395
2127,CHI,500.5856190622243
2127,MAF,0.5080049116378273
2127,SSA,0.38510189407440726
2127,SIS,2.166778768804531
2128,USA,142.1856908509241
2128,CAN,10.245990779469732
2128,WEU,88.89431107935305
2128,JPK,61.391500648074455
2128,ANZ,3.634656443566921
2128,EEU,11.979878750438719
2128,FSU,67.58363452778491
2128,MDE,230.97683103853382
2128,CAM,16.42742126472321
2128,LAM,61.67922422447715
2128,SAS,29.8911406790942
2128,SEA,77.92046316930019
2128,CHI,502.9200838357478
2128,MAF,0.5101818482159771
2128,SSA,0.38705389234535215
2128,SIS,2.1792394883220876
2129,USA,142.64125324428068
2129,CAN,10.279758199666347
2129,WEU,89.1660531081303
2129,JPK,61.60110285353282
2129,ANZ,3.6469535663548345
2129,EEU,12.019263304941045
2129,FSU,67.71898602575658
2129,MDE,232.22508385765914
2129,CAM,16.512297509437154
2129,LAM,62.00647103565681
2129,SAS,30.04325413402701
2129,SEA,78.30897247628273
2129,CHI,505.1317153826865
2129,MAF,0.5122276759441041
2129,SSA,0.3889114474229474
2129,SIS,2.191189249460696
2130,USA,143.08291981713475
2130,CAN,10.312529319590968
2130,WEU,89.42877639472987
2130,JPK,61.804750020381654
2130,ANZ,3.6588963724523182
2130,EEU,12.057303002510393
2130,FSU,67.84543626051013
2130,MDE,233.4173096292958
2130,CAM,16.59314442091371
2130,LAM,62.31907536449524
2130,SAS,30.187992436128877
2130,SEA,78.67831532893318
2130,CHI,507.219164162167
2130,MAF,0.5141411504607686
2130,SSA,0.3906733701146254
2130,SIS,2.2026201742033265
2131,USA,143.51064139975995
2131,CAN,10.344300187961418
2131,WEU,89.68245240768324
2131,JPK,62.0024134315928
2131,ANZ,3.6704831964558444
2131,EEU,12.093991551987205
2131,FSU,67.96298286259926
2131,MDE,234.55271314378678
2131,CAM,16.669908097606765
2131,LAM,62.61683549486122
2131,SAS,30.325259323732485
2131,SEA,79.02825204512997
2131,CHI,509.18116583034157
2131,MAF,0.5159211233658013
2131,SSA,0.39233853587198986
2131,SIS,2.213524717622052
2132,USA,143.92437214819088
2132,CAN,10.375067093107246
2132,WEU,89.92705499846477
2132,JPK,62.19406579437135
2132,ANZ,3.6817124585820404
2132,EEU,12.12932308034263
2132,FSU,68.0716269694974
2132,MDE,235.6305404123659
2132,CAM,16.742537631946053
2132,LAM,62.89956012921153
2132,SAS,30.454964053886393
2132,SEA,79.35855722496619
2132,CHI,511.0165498019035
2132,MAF,0.5175665506897407
2132,SSA,0.3939058915246871
2132,SIS,2.223895707517504
2133,USA,144.32407083567662
2133,CAN,10.404826656423147
2133,WEU,90.16256120869787
2133,JPK,62.37968180659526
2133,ANZ,3.6925826981736627
2133,EEU,12.16329224315888
2133,FSU,68.1713738173339
2133,MDE,236.65008160634457
2133,CAM,16.810985315954238
2133,LAM,63.16706915058582
2133,SAS,30.57702177455334
2133,SEA,79.66902069766593
2133,CHI,512.7242449090744
2133,MAF,0.5190764984177175
2133,SSA,0.3953744598772887
2133,SIS,2.2337263721027543
2134,USA,144.70969771806193
2134,CAN,10.433575606753108
2134,WEU,90.38894930796776
2134,JPK,62.55923680994836
2134,ANZ,3.7030924939464076
2134,EEU,12.195893961139747
2134,FSU,68.26223122134473
2134,MDE,237.61066671475862
2134,CAM,16.87520632965449
2134,LAM,63.41919244782005
2134,SAS,30.691352954341603
2134,SEA,79.95944601351289
2134,CHI,514.3032692241957
2134,MAF,0.5204501319090423
2134,SSA,0.39674333210759044
2134,SIS,2.2430102991141334
2135,USA,145.08121798623196
2135,CAN,10.46131102960486
2135,WEU,90.60620095515985
2135,JPK,62.73270829070866
2135,ANZ,3.713240552798494
2135,EEU,12.227123713477095
2135,FSU,68.34421120692251
2135,MDE,238.51167192931
2135,CAM,16.9351591921438
2135,LAM,63.655771597547044
2135,SAS,30.79788420071054
2135,SEA,80.22965255292782
2135,CHI,515.7527432616387
2135,MAF,0.5216867290470122
2135,SSA,0.398011678140628
2135,SIS,2.2517414960904496
2136,USA,145.4386009066583
2136,CAN,10.488030305561187
2136,WEU,90.8143006555009
2136,JPK,62.90007551613544
2136,ANZ,3.7230256882578576
2136,EEU,12.256977465565956
2136,FSU,68.41732955420312
2136,MDE,239.3525189255228
2136,CAM,16.990805707335994
2136,LAM,63.87665966170369
2136,SAS,30.896548156726155
2136,SEA,80.47947523605983
2136,CHI,517.0718876215432
2136,MAF,0.5227856775242165
2136,SSA,0.3991787450858646
2136,SIS,2.259914383811897
2137,USA,145.78181723900897
2137,CAN,10.513730924388577
2137,WEU,91.01323414402101
2137,JPK,63.06131842524316
2137,ANZ,3.7324467547986946
2137,EEU,12.28545145180016
2137,FSU,68.4816045434455
2137,MDE,240.13267122357388
2137,CAM,17.042110701500363
2137,LAM,64.08172020136071
2137,SAS,30.98728302154225
2137,SEA,80.70876325285613
2137,CHI,518.2600143396432
2137,MAF,0.5237464658400495
2137,SSA,0.4002438508465921
2137,SIS,2.2675237620172375
2138,USA,146.11084100491638
2138,CAN,10.538410612866853
2138,WEU,91.2029894935775
2138,JPK,63.2164184018043
2138,ANZ,3.741502693564684
2138,EEU,12.312542326600044
2138,FSU,68.53705778304614
2138,MDE,240.8516376851458
2138,CAM,17.089042269805255
2138,LAM,64.27082819620234
2138,SAS,31.07003299429845
2138,SEA,80.91738119809445
2138,CHI,519.3165338384862
2138,MAF,0.5245686900241169
2138,SSA,0.40120638964470745
2138,SIS,2.2745648426617104
2139,USA,146.42564820677862
2139,CAN,10.562067242683215
2139,WEU,91.38355631297968
2139,JPK,63.365357727596546
2139,ANZ,3.7501924999788994
2139,EEU,12.338247057159588
2139,FSU,68.58371357767854
2139,MDE,241.50897091858752
2139,CAM,17.131571658668467
2139,LAM,64.44386960307224
2139,SAS,31.14474805893771
2139,SEA,81.10520849087125
2139,CHI,520.2409507283261
2139,MAF,0.525252049106303
2139,SSA,0.40206582902784077
2139,SIS,2.2810332349005
2140,USA,146.7262206487636
2140,CAN,10.584699106339425
2140,WEU,91.55492813308823
2140,JPK,63.50812124389316
2140,ANZ,3.758515322044655
2140,EEU,12.362563246865815
2140,FSU,68.62160070347062
2140,MDE,242.1042740592677
2140,CAM,17.169673745016045
2140,LAM,64.60074315669098
2140,SAS,31.21138485007729
2140,SEA,81.27214160931953
2140,CHI,521.0328777914411
2140,MAF,0.5257963589040858
2140,SSA,0.4028217208561668
2140,SIS,2.286925009488096
2141,USA,147.0125443876109
2141,CAN,10.606304805760102
2141,WEU,91.71710142810649
2141,JPK,63.64469568807175
2141,ANZ,3.766470421047391
2141,EEU,12.385489003341775
2141,FSU,68.65075160521783
2141,MDE,242.6371986009279
2141,CAM,17.203326877099794
2141,LAM,64.7413597867767
2141,SAS,31.269906360351197
2141,SEA,81.41809331058329
2141,CHI,521.6920304055399
2141,MAF,0.5262015460386898
2141,SSA,0.4034736973321532
2141,SIS,2.292236678559547
2142,USA,147.2846059849136
2142,CAN,10.626882982201996
2142,WEU,91.87007327029634
2142,JPK,63.7750680778899
2142,ANZ,3.774057075902547
2142,EEU,12.40702262211748
2142,FSU,68.67120059195548
2142,MDE,243.1074385599242
2142,CAM,17.23251245668974
2142,LAM,64.86564105761194
2142,SAS,31.32028117688921
2142,SEA,81.54299062541563
2142,CHI,522.2182132126495
2142,MAF,0.5264676341337517
2142,SSA,0.4040214609661927
2142,SIS,2.296965140837118
2143,USA,147.5423970184375
2143,CAN,10.646432641979795
2143,WEU,92.0138441491777
2143,JPK,63.89922767256136
2143,ANZ,3.781274699175055
2143,EEU,12.427162968678964
2143,FSU,68.68298594417354
2143,MDE,243.5147382265912
2143,CAM,17.257215486708663
2143,LAM,64.97352122714196
2143,SAS,31.362484472378274
2143,SEA,81.64677741996431
2143,CHI,522.6113362308655
2143,MAF,0.5265947597264239
2143,SSA,0.40446479717895284
2143,SIS,2.3011077552034207
2144,USA,147.78591258738865
2144,CAN,10.664953048919587
2144,WEU,92.14841702833694
2144,JPK,64.01716533197082
2144,ANZ,3.788122799120502
2144,EEU,12.44590935109013
2144,FSU,68.6861491452082
2144,MDE,243.8588899362579
2144,CAM,17.277424407413655
2144,LAM,65.06494664962558
2144,SAS,31.396497705001956
2144,SEA,81.72941359896573
2144,CHI,522.8714092024089
2144,MAF,0.5265831661866098
2144,SSA,0.40480357023565977
2144,SIS,2.304662319905723
2145,USA,148.01514929010762
2145,CAN,10.682443578673114
2145,WEU,92.27379607836652
2145,JPK,64.12887264707096
2145,ANZ,3.7946009281912003
2145,EEU,12.46326134912751
2145,FSU,68.68073389247884
2145,MDE,244.13973089066752
2145,CAM,17.293130868412902
2145,LAM,65.13987493201672
2145,SAS,31.422308197838664
2145,SEA,81.79087399559363
2145,CHI,522.9985340873519
2145,MAF,0.5264331957771805
2145,SSA,0.40503771768068253
2145,SIS,2.3076270430825203
2146,USA,148.2301101942678
2146,CAN,10.698904077659785
2146,WEU,92.38998977585317
2146,JPK,64.23434410042852
2146,ANZ,3.800708810841875
2146,EEU,12.479219233654574
2146,FSU,68.6667883853844
2146,MDE,244.3571515090025
2146,CAM,17.304330316102085
2146,LAM,65.19827715450819
2146,SAS,31.439910204285397
2146,SEA,81.83115112901771
2146,CHI,522.9929223214256
2146,MAF,0.5261453066774229
2146,SSA,0.40516726389217644
2146,SIS,2.3100006219451736
2147,USA,148.4307959592492
2147,CAN,10.714334222567519
2147,WEU,92.49700535242525
2147,JPK,64.3335732240924
2147,ANZ,3.806446116150923
2147,EEU,12.493783215995762
2147,FSU,68.64436111069165
2147,MDE,244.51108080824866
2147,CAM,17.31102095357937
2147,LAM,65.2401339843303
2147,SAS,31.449303011919323
2147,SEA,81.85025025756602
2147,CHI,522.854862658447
2147,MAF,0.5257200401855142
2147,SSA,0.4051922955065228
2147,SIS,2.311782105234729
2148,USA,148.61721475513423
2148,CAN,10.728734236502653
2148,WEU,92.59485499067792
2148,JPK,64.42655690676021
2148,ANZ,3.811812712635659
2148,EEU,12.506954286710513
2148,FSU,68.61350547867889
2148,MDE,244.601502835893
2148,CAM,17.313204902102893
2148,LAM,65.26544004538039
2148,SAS,31.450493051198425
2148,SEA,81.84819485052805
2148,CHI,522.5847559580487
2148,MAF,0.5251580553947922
2148,SSA,0.4051129884180096
2148,SIS,2.3129710487755877
2149,USA,148.78937850138354
2149,CAN,10.742104617762822
2149,WEU,92.68355345745312
2149,JPK,64.51329376790784
2149,ANZ,3.816808572005375
2149,EEU,12.518733894515153
2149,FSU,68.57427795738444
2149,MDE,244.62845036027647
2149,CAM,17.31088774835436
2149,LAM,65.27420225377399
2149,SAS,31.443493066996734
2149,SEA,81.82502442291913
2149,CHI,522.1831007572742
2149,MAF,0.5244601142080376
2149,SSA,0.40492959697033315
2149,SIS,2.313567456510851
2150,USA,148.94730227143563
2150,CAN,10.754446097070193
2150,WEU,92.76311772343554
2150,JPK,64.59378390496323
2150,ANZ,3.8214337541607293
2150,EEU,12.529123894537069
2150,FSU,68.52673773427887
2150,MDE,244.5920037726743
2150,CAM,17.304078462045897
2150,LAM,65.26643953344566
2150,SAS,31.428321964819357
2150,SEA,81.7807941250473
2150,CHI,521.6504902226558
2150,MAF,0.5236270778833549
2150,SSA,0.40464245185904174
2150,SIS,2.313571770649801
2151,USA,149.09100164659316
2151,CAN,10.765759446695212
2151,WEU,92.83356530787509
2151,JPK,64.66802775083298
2151,ANZ,3.825688339563865
2151,EEU,12.538126324476108
2151,FSU,68.4709454463162
2151,MDE,244.49228657154893
2151,CAM,17.292789072761995
2151,LAM,65.24218162215061
2151,SAS,31.405004218715494
2151,SEA,81.71557319234472
2151,CHI,520.9876018966114
2151,MAF,0.5226598963211242
2151,SSA,0.40425195238636064
2151,SIS,2.3129848295718864
2152,USA,149.22524333069256
2152,CAN,10.77638854902042
2152,WEU,92.89787170371955
2152,JPK,64.73808702942664
2152,ANZ,3.829694348622888
2152,EEU,12.546142022722162
2152,FSU,68.40913667810815
2152,MDE,244.36818410215776
2152,CAM,17.279772547433684
2152,LAM,65.2118015070542
2152,SAS,31.37854161310645
2152,SEA,81.64238068065418
2152,CHI,520.277632241179
2152,MAF,0.5216422584585787
2152,SSA,0.40382254958346075
2152,SIS,2.3121742189473835
2153,USA,149.35006009842238
2153,CAN,10.786335288293651
2153,WEU,92.95606357598263
2153,JPK,64.80397219623924
2153,ANZ,3.8334522420396864
2153,EEU,12.553174734561301
2153,FSU,68.34137292284105
2153,MDE,244.21983961788592
2153,CAM,17.26504056217749
2153,LAM,65.17533403790938
2153,SAS,31.34895692792433
2153,SEA,81.5612782479416
2153,CHI,519.521082124327
2153,MAF,0.5205748227843441
2153,SSA,0.4033545756340978
2153,SIS,2.3111411640627235
2154,USA,149.46548924478455
2154,CAN,10.795602089106785
2154,WEU,93.00817088178138
2154,JPK,64.86569455907235
2154,ANZ,3.8369627255955465
2154,EEU,12.559228421619697
2154,FSU,68.2677170963587
2154,MDE,244.04740257915452
2154,CAM,17.248605218784895
2154,LAM,65.13281531675261
2154,SAS,31.31627353699306
2154,SEA,81.47232903888987
2154,CHI,518.7184609063233
2154,MAF,0.5194582531459937
2154,SSA,0.40284836681114655
2154,SIS,2.3098868758490667
2155,USA,149.57157015114467
2155,CAN,10.804191531921365
2155,WEU,93.05422504862604
2155,JPK,64.9232664575164
2155,ANZ,3.8402265664473543
2155,EEU,12.564307322444183
2155,FSU,68.18823381416335
2155,MDE,243.85102994366918
2155,CAM,17.230479150667097
2155,LAM,65.08428309273818
2155,SAS,31.280515773285053
2155,SEA,81.37559843894773
2155,CHI,517.8702899721405
2155,MAF,0.5182932247472258
2155,SSA,0.40230426956036436
2155,SIS,2.30841263191684
2156,USA,149.66834118638326
2156,CAN,10.812106129345263
2156,WEU,93.09425703331026
2156,JPK,64.97669991855936
2156,ANZ,3.843244513613904
2156,EEU,12.568415689116215
2156,FSU,68.10298790844932
2156,MDE,243.63088101220205
2156,CAM,17.210675156665786
2156,LAM,65.02977540008331
2156,SAS,31.241708262680028
2156,SEA,81.27115234251218
2156,CHI,516.9770915258472
2156,MAF,0.5170804128462748
2156,SSA,0.4017226319533347
2156,SIS,2.3067197280136966
2157,USA,149.75584308719803
2157,CAN,10.819348570394789
2157,WEU,93.12829942415003
2157,JPK,65.02600812660071
2157,ANZ,3.8460173849195827
2157,EEU,12.571558070984974
2157,FSU,68.01204595515262
2157,MDE,243.38712287685277
2157,CAM,17.189206586227026
2157,LAM,64.96933201800262
2157,SAS,31.199876621575722
2157,SEA,81.1590589665315
2157,CHI,516.0394001188828
2157,MAF,0.5158205041971129
2157,SSA,0.4011038126449503
2157,SIS,2.304809529815694
2158,USA,149.83411801370036
2158,CAN,10.825921652347459
2158,WEU,93.15638583883218
2158,JPK,65.07120501401789
2158,ANZ,3.848546042757337
2158,EEU,12.573739231855006
2158,FSU,67.91547576655975
2158,MDE,243.11992877551586
2158,CAM,17.166087220432292
2158,LAM,64.90299404485943
2158,SAS,31.155047240371424
2158,SEA,81.03938828974582
2158,CHI,515.0577588752943
2158,MAF,0.5145141931830133
2158,SSA,0.4004481781054773
2158,SIS,2.3026834575566704
2159,USA,149.9032054089484
2159,CAN,10.831827981618884
2159,WEU,93.17854833963052
2159,JPK,65.11230346356474
2159,ANZ,3.8508312877572997
2159,EEU,12.574963799932574
2159,FSU,67.81334445764492
2159,MDE,242.82947126961784
2159,CAM,17.141330789705382
2159,LAM,64.83080209325125
2159,SAS,31.10724640518032
2159,SEA,80.91220977032307
2159,CHI,514.0327048796695
2159,MAF,0.5131621671160551
2159,SSA,0.3997560913555591
2159,SIS,2.3003429217839138
2160,USA,149.96315020377136
2160,CAN,10.837070566690413
2160,WEU,93.19482254037666
2160,JPK,65.1493188756963
2160,ANZ,3.852874069760573
2160,EEU,12.575236957600563
2160,FSU,67.705722180275
2160,MDE,242.51593553302985
2160,CAM,17.11495191132489
2160,LAM,64.75279983124597
2160,SAS,31.056502001424377
2160,SEA,80.77759677506013
2160,CHI,512.9647973518488
2160,MAF,0.5117651343266454
2160,SSA,0.39902793381951057
2160,SIS,2.297789449144663
2161,USA,150.01399592898187
2161,CAN,10.841652320413287
2161,WEU,93.20524329692768
2161,JPK,65.18226617427683
2161,ANZ,3.854675310700425
2161,EEU,12.574563856810803
2161,FSU,67.5926788706849
2161,MDE,242.17950800354282
2161,CAM,17.086965285938252
2161,LAM,64.66903098578122
2161,SAS,31.00284205075239
2161,SEA,80.63562278116427
2161,CHI,511.8545932293715
2161,MAF,0.5103237996526371
2161,SSA,0.3982640866008123
2161,SIS,2.2950245755000074
2162,USA,150.05578689457667
2162,CAN,10.845576217521064
2162,WEU,93.20984606251679
2162,JPK,65.21116075543966
2162,ANZ,3.856235960708347
2162,EEU,12.572949801864688
2162,FSU,67.47428523013609
2162,MDE,241.82037987271835
2162,CAM,17.057385943121947
2162,LAM,64.57954027526061
2162,SAS,30.94629515754243
2162,SEA,80.486362537865
2162,CHI,510.70265453905284
2162,MAF,0.5088388717547961
2162,SSA,0.39746493621244144
2162,SIS,2.292049879027925
2163,USA,150.08856884819107
2163,CAN,10.848845342247122
2163,WEU,93.20866728824362
2163,JPK,65.23601877436951
2163,ANZ,3.8575570150532017
2163,EEU,12.57040030233673
2163,FSU,67.35061297395345
2163,MDE,241.43874804302033
2163,CAM,17.026229307673105
2163,LAM,64.48437367690346
2163,SAS,30.886890628062325
2163,SEA,80.32989237926482
2163,CHI,509.5095502928396
2163,MAF,0.5073110649302727
2163,SSA,0.3966308761275456
2163,SIS,2.2888669895360776
2164,USA,150.11238817248162
2164,CAN,10.851462830323797
2164,WEU,93.20174391305287
2164,JPK,65.25685679638522
2164,ANZ,3.858639493485813
2164,EEU,12.56692100283507
2164,FSU,67.22173441083902
2164,MDE,241.0348137342774
2164,CAM,16.99351110043643
2164,LAM,64.38357807171484
2164,SAS,30.824658288006464
2164,SEA,80.166289753898
2164,CHI,508.2758534062152
2164,MAF,0.5057410959493104
2164,SSA,0.3957623044691363
2164,SIS,2.2854775756196855
2165,USA,150.12729093139168
2165,CAN,10.853431800037471
2165,WEU,93.18911276374097
2165,JPK,65.27369138254322
2165,ANZ,3.859484415717318
2165,EEU,12.562517601001742
2165,FSU,67.0877219732809
2165,MDE,240.60878086090935
2165,CAM,16.959247221589237
2165,LAM,64.27720081805546
2165,SAS,30.759628272018
2165,SEA,79.99563268088126
2165,CHI,507.00213714194734
2165,MAF,0.5041296804751796
2165,SSA,0.39485962132141766
2165,SIS,2.28188332934353
2166,USA,150.13332530176976
2166,CAN,10.854755528031433
2166,WEU,93.1708120607387
2166,JPK,65.28654014783807
2166,ANZ,3.86009286397318
2166,EEU,12.557196049824702
2166,FSU,66.94864928096779
2166,MDE,240.1608598584862
2166,CAM,16.923454020970098
2166,LAM,64.16529078631159
2166,SAS,30.69183151121658
2166,SEA,79.81800102038268
2166,CHI,505.6889831774092
2166,MAF,0.5024775410148921
2166,SSA,0.3939232350185651
2166,SIS,2.278086002875628
2167,USA,150.13053876827055
2167,CAN,10.855437246477711
2167,WEU,93.14687966246167
2167,JPK,65.29542054020433
2167,ANZ,3.8604659107729384
2167,EEU,12.550962319112498
2167,FSU,66.80458981607677
2167,MDE,239.69126306223976
2167,CAM,16.88614796960146
2167,LAM,64.04789713873107
2167,SAS,30.621299137599507
2167,SEA,79.63347493070725
2167,CHI,504.3369716638553
2167,MAF,0.5007853969907221
2167,SSA,0.3929535545433661
2167,SIS,2.2740873648470643
2168,USA,150.11898061690437
2168,CAN,10.855480323374604
2168,WEU,93.11735461063958
2168,JPK,65.30035092596096
2168,ANZ,3.8606046830925065
2168,EEU,12.543822603185655
2168,FSU,66.65561801903333
2168,MDE,239.20020863357712
2168,CAM,16.84734593665735
2168,LAM,63.92507038770856
2168,SAS,30.54806298468167
2168,SEA,79.44213617288699
2168,CHI,502.9466895167899
2168,MAF,0.4990539728992169
2168,SSA,0.3919509959592953
2168,SIS,2.2698892378539623
2169,USA,150.09870020238833
2169,CAN,10.854888137227586
2169,WEU,93.0822760420012
2169,JPK,65.30134983487645
2169,ANZ,3.8605103177036435
2169,EEU,12.535783172428896
2169,FSU,66.50180845192908
2169,MDE,238.68791766317858
2169,CAM,16.807064983131813
2169,LAM,63.79686163654617
2169,SAS,30.47215521303811
2169,SEA,79.24406714312083
2169,CHI,501.5187241588228
2169,MAF,0.497283992071116
2169,SSA,0.39091597766670805
2169,SIS,2.2654934711954593
2170,USA,150.06974752460638
2170,CAN,10.85366411871535
2170,WEU,93.04168354052462
2170,JPK,65.29843621096278
2170,ANZ,3.8601839759835515
2170,EEU,12.526850419770959
2170,FSU,66.34323602529396
2170,MDE,238.15461502290685
2170,CAM,16.765322421256705
2170,LAM,63.66332281750634
2170,SAS,30.39360841715515
2170,SEA,79.039351154796
2170,CHI,500.0536652876982
2170,MAF,0.4954761783598615
2170,SSA,0.389848921788419
2170,SIS,2.2609019491774567
2171,USA,150.03217170717755
2171,CAN,10.851811640614587
2171,WEU,92.99561618637551
2171,JPK,65.29162874978664
2171,ANZ,3.8596268047196656
2171,EEU,12.517030731382388
2171,FSU,66.17997528596305
2171,MDE,237.60052684214716
2171,CAM,16.722135635639756
2171,LAM,63.52450602862585
2171,SAS,30.312455300756678
2171,SEA,78.82807159933809
2171,CHI,498.55209951604564
2171,MAF,0.49363125080933506
2171,SSA,0.38875025005548963
2171,SIS,2.256116567354176
2172,USA,149.98602642829547
2172,CAN,10.849334410612574
2172,WEU,92.94411592125448
2172,JPK,65.28094826280064
2172,ANZ,3.858840075860782
2172,EEU,12.506330939114111
2172,FSU,66.01210280354928
2172,MDE,237.02588905110676
2172,CAM,16.677522684823757
2172,LAM,63.380465825461755
2172,SAS,30.228729766138382
2172,SEA,78.61031478212344
2172,CHI,497.01462835476826
2172,MAF,0.4917499414104786
2172,SSA,0.38762039779596585
2172,SIS,2.2511393138602287
2173,USA,149.9313631626625
2173,CAN,10.846235982367862
2173,WEU,92.8872233333389
2173,JPK,65.2664147313523
2173,ANZ,3.857825012326153
2173,EEU,12.494757749807224
2173,FSU,65.83969406896821
2173,MDE,236.43093649542078
2173,CAM,16.631501531293477
2173,LAM,63.23125633703154
2173,SAS,30.142465517615815
2173,SEA,78.38616630223083
2173,CHI,495.4418450628941
2173,MAF,0.48983297212798443
2173,SSA,0.3864597961095262
2173,SIS,2.245972166395086
2174,USA,149.8682347795481
2174,CAN,10.842520015781645
2174,WEU,92.82497989261391
2174,JPK,65.24804887452177
2174,ANZ,3.856582880678594
2174,EEU,12.482318046224584
2174,FSU,65.66282509969716
2174,MDE,235.81590859312286
2174,CAM,16.584090440966396
2174,LAM,63.07693278168483
2174,SAS,30.053696784475267
2174,SEA,78.15571293406173
2174,CHI,493.83434667906914
2174,MAF,0.4878810667852774
2174,SSA,0.3852688811579701
2174,SIS,2.240617146121184
2175,USA,149.79669342268872
2175,CAN,10.838190123549158
2175,WEU,92.75742662626892
2175,JPK,65.22587122419436
2175,ANZ,3.8551149364282873
2175,EEU,12.469018707141318
2175,FSU,65.48157145617903
2175,MDE,235.18104588071307
2175,CAM,16.5353077376671
2175,LAM,62.91755055418542
2175,SAS,29.96245787730163
2175,SEA,77.91904148072335
2175,CHI,492.1927266732403
2175,MAF,0.4858949437695061
2175,SSA,0.38404808850689987
2175,SIS,2.2350762849487387
2176,USA,149.71679313447953
2176,CAN,10.83325006099709
2176,WEU,92.68460574272261
2176,JPK,65.19990326790077
2176,ANZ,3.8534224915682542
2176,EEU,12.45486682505126
2176,FSU,65.29600938192335
2176,MDE,234.52659406996742
2176,CAM,16.485172089375357
2176,LAM,62.753166321463176
2176,SAS,29.868783704481967
2176,SEA,77.67624012117844
2176,CHI,490.51758353586916
2176,MAF,0.48387532449280685
2176,SSA,0.3827978597994736
2176,SIS,2.22935166437877
2177,USA,149.62858794856726
2177,CAN,10.827703587990452
2177,WEU,92.60655943674732
2177,JPK,65.17016661554622
2177,ANZ,3.851506865294765
2177,EEU,12.43986954344203
2177,FSU,65.10621490565389
2177,MDE,233.85280091968892
2177,CAM,16.43370228575132
2177,LAM,62.58383720008796
2177,SAS,29.7727093696339
2177,SEA,77.42739737166332
