time,regions,income
1972,SSA,191.16634889715365
1972,SIS,19.576656505657095
1973,USA,3444.199092477183
1973,CAN,258.5127499101159
1973,WEU,4152.682891840576
1973,JPK,1744.5185677631061
1973,ANZ,235.40780358665828
1973,EEU,215.5463961188685
1973,FSU,436.027654340451
1973,MDE,245.30197287258574
1973,CAM,180.41232037853345
1973,LAM,740.3809820641377
1973,SAS,115.81349256445105
1973,SEA,118.51921028823368
1973,CHI,77.48699180375057
1973,MAF,53.25457384920852
1973,SSA,197.9744115186692
1973,SIS,20.48273170820385
1974,USA,3541.0257816585754
1974,CAN,269.5279590538424
1974,WEU,4284.2235554286135
1974,JPK,1824.2224045808675
1974,ANZ,240.4675950037312
1974,EEU,223.73979105754603
1974,FSU,452.1909537852684
1974,MDE,258.75427976079965
1974,CAM,192.30175657748694
1974,LAM,782.4597342356066
1974,SAS,119.36737316935933
1974,SEA,126.6833574249509
1974,CHI,82.28446360899208
1974,MAF,56.5602394306711
1974,SSA,205.02493164866294
1974,SIS,21.430743197083917
1975,USA,3640.574557306545
1975,CAN,281.0125254440576
1975,WEU,4419.93090995546
1975,JPK,1907.5677627448981
1975,ANZ,245.63614020378932
1975,EEU,232.24463504770353
1975,FSU,468.9534176324859
1975,MDE,272.9443082355769
1975,CAM,204.97472403878655
1975,LAM,826.9299867659468
1975,SAS,123.03030900673038
1975,SEA,135.40988848498208
1975,CHI,87.37896250466935
1975,MAF,60.07109724533806
1975,SSA,212.32654399669698
1975,SIS,22.42263192830899
1976,USA,3742.9219453747746
1976,CAN,292.98644835830197
1976,WEU,4559.9369398045465
1976,JPK,1994.721016651272
1976,ANZ,250.91577671111747
1976,EEU,241.07276695618359
1976,FSU,486.3372565688714
1976,MDE,287.91251478841775
1976,CAM,218.48285862041584
1976,LAM,873.9276579909296
1976,SAS,126.80564657157902
1976,SEA,144.73754305396983
1976,CHI,92.7888784044774
1976,MAF,63.799884169196936
1976,SSA,219.88819078274915
1976,SIS,23.460428692031286
1977,USA,3848.146623189307
1977,CAN,305.470579241852
1977,WEU,4704.377810105539
1977,JPK,2085.8561420354586
1977,ANZ,256.30889229211283
1977,EEU,250.23647567132494
1977,FSU,504.3655046188355
1977,MDE,303.70157453602513
1977,CAM,232.88119905904085
1977,LAM,923.5963910179036
1977,SAS,130.69683505026856
1977,SEA,154.70772927800735
1977,CHI,98.5337398015089
1977,MAF,67.76012769300364
1977,SSA,227.71913268867056
1977,SIS,24.546258270377482
1978,USA,3956.3294799300265
1978,CAN,318.48665801852445
1978,WEU,4853.3939991639445
1978,JPK,2181.1550632635044
1978,ANZ,261.8179260351752
1978,EEU,259.74851720927415
1978,FSU,523.0620496650939
1978,MDE,320.3565028892286
1978,CAM,248.22841122470015
1978,LAM,976.0879927548302
1978,SAS,134.70742947172215
1978,SEA,165.3647076863292
1978,CHI,104.63428426140962
1978,MAF,71.96619499803008
1978,SSA,235.82896019966068
1978,SIS,25.682343787721585
1979,USA,4067.553678812456
1979,CAN,332.05735094868106
1979,WEU,5007.130435085557
1979,JPK,2280.8080164903085
1979,ANZ,267.4453694538083
1979,EEU,269.62213247054626
1979,FSU,542.4516651007141
1979,MDE,337.9247838942058
1979,CAM,264.58702715420753
1979,LAM,1031.5628978910604
1979,SAS,138.841093955333
1979,SEA,176.755787676553
1979,CHI,111.11253327999445
1979,MAF,76.43334507808557
1979,SSA,244.22760534964968
1979,SIS,26.87101126230341
1980,USA,4181.904721017666
1980,CAN,346.2062901003604
1980,WEU,5165.736636728632
1980,JPK,2385.0139294099304
1980,ANZ,273.1937676134306
1980,EEU,279.87106567155115
1980,FSU,562.5600426544844
1980,MDE,356.4565056119085
1980,CAM,282.0236998372059
1980,LAM,1090.1906592479559
1980,SAS,143.10160505854068
1980,SEA,188.93153753472592
1980,CHI,117.99187177554218
1980,MAF,81.17778409690301
1980,SSA,252.92535388497234
1980,SIS,28.114694368511664
1981,USA,4359.796230456203
1981,CAN,361.4376749546365
1981,WEU,5415.647426006043
1981,JPK,2573.3852416567343
1981,ANZ,280.7977336636758
1981,EEU,285.21129359189086
1981,FSU,590.6073525810904
1981,MDE,364.64123657376837
1981,CAM,283.39110618548
1981,LAM,1088.965415333764
1981,SAS,156.55703487477055
1981,SEA,206.34290530134172
1981,CHI,136.6290201876
1981,MAF,85.55798078353305
1981,SSA,255.05990223356335
1981,SIS,28.913077746931204
1982,USA,4545.254958959124
1982,CAN,377.33916630672303
1982,WEU,5677.648534049068
1982,JPK,2776.634350146163
1982,ANZ,288.6133454633771
1982,EEU,290.6534185560452
1982,FSU,620.0530049680091
1982,MDE,373.0139002002405
1982,CAM,284.7651424734449
1982,LAM,1087.7415484471926
1982,SAS,171.2776398192977
1982,SEA,225.35885286156994
1982,CHI,158.20995867355228
1982,MAF,90.17452443660237
1982,SSA,257.2124649748694
1982,SIS,29.734133113549575
1983,USA,4738.602803870204
1983,CAN,393.94024556771313
1983,WEU,5952.324872810796
1983,JPK,2995.936321391248
1983,ANZ,296.6464938756665
1983,EEU,296.1993848644622
1983,FSU,650.9667163635095
1983,MDE,381.57881168343
1983,CAM,286.14584084670264
1983,LAM,1086.519057040627
1983,SAS,187.38238064827215
1983,SEA,246.12725350994899
1983,CHI,183.1996671652835
1983,MAF,95.04016788264852
1983,SSA,259.38319414027694
1983,SIS,30.578504293204293
1984,USA,4940.175355529159
1984,CAN,411.2716911867124
1984,WEU,6240.289651429814
1984,JPK,3232.5590300929766
1984,ANZ,304.90323372760423
1984,EEU,301.85117391684315
1984,FSU,683.4216791433066
1984,MDE,390.3403852981794
1984,CAM,287.5332336067149
1984,LAM,1085.2979395681928
1984,SAS,205.00140365349606
1984,SEA,268.80960810340133
1984,CHI,212.13657048430278
1984,MAF,100.16835206613649
1984,SSA,261.57224304423215
1984,SIS,31.446853393665002
1985,USA,5150.322479749695
1985,CAN,429.3656357141729
1985,WEU,6542.185745206692
1985,JPK,3487.870489244295
1985,ANZ,313.38978837388487
1985,EEU,307.6108049200344
1985,FSU,717.4947348033699
1985,MDE,399.30313667714483
1985,CAM,288.92735321155857
1985,LAM,1084.0781944857517
1985,SAS,224.27709240597238
1985,SEA,293.58230093679305
1985,CHI,245.6441391688809
1985,MAF,105.5732431789751
1985,SSA,263.7797662950694
1985,SIS,32.33986132482066
1986,USA,5369.408925075248
1986,CAN,448.25562537573484
1986,WEU,6858.687130809545
1986,JPK,3763.346759174676
1986,ANZ,322.1125543875682
1986,EEU,313.4803356094269
1986,FSU,753.266555892515
1986,MDE,408.47168513811033
1986,CAM,290.32823227668524
1986,LAM,1082.8598202509017
1986,SAS,245.36521839185596
1986,SEA,320.6379713562446
1986,CHI,284.44432268450157
1986,MAF,111.26977179347047
1986,SSA,266.0059198059307
1986,SIS,33.25822833261028
1987,USA,5597.814955866392
1987,CAN,467.976682267026
1987,WEU,7190.500390912739
1987,JPK,4060.5804812606843
1987,ANZ,331.07810638137
1987,EEU,319.46186298412005
1987,FSU,790.82183701553
1987,MDE,417.8507560647409
1987,CAM,291.7359035756842
1987,LAM,1081.6428153229742
1987,SAS,268.4361998393732
1987,SEA,350.1870117762384
1987,CHI,329.3731044477313
1987,MAF,117.27367410681822
1987,SSA,268.2508608057777
1987,SIS,34.202674548115894
1988,USA,5835.937012318784
1988,CAN,488.5653692847289
1988,WEU,7538.366291627827
1988,JPK,4381.29008563942
1988,ANZ,340.2932019631465
1988,EEU,325.557524056114
1988,FSU,830.2494953590597
1988,MDE,427.4451833420008
1988,CAM,293.15040004104907
1988,LAM,1080.4271781630318
1988,SAS,293.6764789095944
1988,SEA,382.459203749522
1988,CHI,381.39851380991263
1988,MAF,123.601535411069
1988,SSA,270.5147478504964
1988,SIS,35.173940552248325
1989,USA,6084.188398557201
1989,CAN,510.05985791429725
1989,WEU,7903.061436248285
1989,JPK,4727.329726158415
1989,ANZ,349.76478682930787
1989,EEU,331.7694966137969
1989,FSU,871.6428812150222
1989,MDE,437.2599118474925
1989,CAM,294.57175476494854
1989,LAM,1079.212907233867
1989,SAS,321.29002838046887
1989,SEA,417.7055048123396
1989,CHI,441.64148308440326
1989,MAF,130.27083590864942
1989,SSA,272.7977408340958
1989,SIS,36.172787956468525
1990,USA,6343.380356846341
1990,CAN,532.5441175170785
1990,WEU,8286.135550654346
1990,JPK,5101.409854257302
1990,ANZ,359.541682103419
1990,EEU,338.1545725117814
1990,FSU,915.2083818720909
1990,MDE,447.5064940614003
1990,CAM,296.0721980940424
1990,LAM,1078.0848206502878
1990,SAS,351.58779864713017
1990,SEA,456.301856321065
1990,CHI,512.0399171830318
1990,MAF,137.29577590231136
1990,SSA,275.09964666569175
1990,SIS,37.211226506476606
1991,USA,6476.270165613767
1991,CAN,540.538425257306
1991,WEU,8407.529450956226
1991,JPK,5197.148671210779
1991,ANZ,370.4383151197377
1991,EEU,335.7052613356037
1991,FSU,821.852077860059
1991,MDE,465.34517531040854
1991,CAM,301.5920890608028
1991,LAM,1123.2650567982566
1991,SAS,369.6423380009133
1991,SEA,490.17059692266025
1991,CHI,567.1706273255048
1991,MAF,139.9800110644861
1991,SSA,278.3770027968431
1991,SIS,38.04954136795649
1992,USA,6611.9476389644415
1992,CAN,548.6534590295031
1992,WEU,8530.70569157714
1992,JPK,5294.692807360532
1992,ANZ,381.6657829956633
1992,EEU,333.2745226500977
1992,FSU,738.0244148289518
1992,MDE,483.897990968525
1992,CAM,307.21639920045527
1992,LAM,1170.3381666136136
1992,SAS,388.62455026848534
1992,SEA,526.5527571434642
1992,CHI,628.2296955039386
1992,MAF,142.71598725384345
1992,SSA,281.69305100696613
1992,SIS,38.90689678101884
1993,USA,6750.471893256021
1993,CAN,556.8911509967936
1993,WEU,8655.691869691362
1993,JPK,5394.077042251856
1993,ANZ,393.23416742119014
1993,EEU,330.86226270022553
1993,FSU,662.7523696163041
1993,MDE,503.1936927238991
1993,CAM,312.946846781373
1993,LAM,1219.3835655173998
1993,SAS,408.58233804306434
1993,SEA,565.6350039622348
1993,CHI,695.8536308494589
1993,MAF,145.5048982218192
1993,SSA,285.04832401227213
1993,SIS,39.783725421864055
1994,USA,6891.902649287133
1994,CAN,565.2534668183598
1994,WEU,8782.51423270082
1994,JPK,5495.3361580182955
1994,ANZ,405.1538338528984
1994,EEU,328.468324450375
1994,FSU,595.1623714143176
1994,MDE,523.2621546025332
1994,CAM,318.78544894292367
1994,LAM,1270.4840947985222
1994,SAS,429.56583587470453
1994,SEA,607.6175931877582
1994,CHI,770.7471786370118
1994,MAF,148.34771857199772
1994,SSA,288.4432512063994
1994,SIS,40.68047044768902
1995,USA,7036.300888688201
1995,CAN,573.7423907136267
1995,WEU,8911.199408335338
1995,JPK,5598.505635490683
1995,ANZ,417.4354659611088
1995,EEU,326.09255369319897
1995,FSU,534.4700882841379
1995,MDE,544.1344706940846
1995,CAM,324.73426431861407
1995,LAM,1323.7260090808045
1995,SAS,451.6277560134974
1995,SEA,652.7156220161522
1995,CHI,853.6906477665228
1995,MAF,151.2454351112961
1995,SSA,291.8782626667079
1995,SIS,41.597585661932584
1996,USA,7289.494670647135
1996,CAN,580.8651003170959
1996,WEU,9068.418041423321
1996,JPK,5834.162872224889
1996,ANZ,428.6836669147509
1996,EEU,338.9094845621525
1996,FSU,515.9072189861707
1996,MDE,566.8608077338907
1996,CAM,341.03753539846116
1996,LAM,1366.3584687140155
1996,SAS,482.2785622679436
1996,SEA,698.7827993205505
1996,CHI,929.9739271080218
1996,MAF,161.16331081404206
1996,SSA,304.9674735234447
1996,SIS,43.64954747863235
1997,USA,7795.923645703091
1997,CAN,612.7343274172662
1997,WEU,9300.38117477577
1997,JPK,5907.5079837002595
1997,ANZ,439.27846199986885
1997,EEU,350.0430751321851
1997,FSU,522.3196882513009
1997,MDE,592.2795346108405
1997,CAM,364.03574809076724
1997,LAM,1433.6183939340142
1997,SAS,504.6461449257334
1997,SEA,729.768255888086
1997,CHI,1007.5955866031345
1997,MAF,165.42949172193227
1997,SSA,314.2758756649394
1997,SIS,45.45613540841626
1998,USA,8144.141505706323
1998,CAN,639.7785133819818
1998,WEU,9548.995541969807
1998,JPK,6038.12101324241
1998,ANZ,456.5442399919024
1998,EEU,361.56338860430697
1998,FSU,524.5592226922688
1998,MDE,627.3481417310184
1998,CAM,389.1561530079881
1998,LAM,1508.3232221696792
1998,SAS,528.0774524221141
1998,SEA,768.9316336702534
1998,CHI,1092.0653624197946
1998,MAF,172.0237716753679
1998,SSA,323.0171738116064
1998,SIS,48.58777883894616
1999,USA,8502.986776698825
1999,CAN,661.1657928828479
1999,WEU,9821.00111188619
1999,JPK,5945.066342881114
1999,ANZ,477.93004391507
1999,EEU,370.8365929246366
1999,FSU,502.1542235291592
1999,MDE,650.0882089813557
1999,CAM,408.5954878658947
1999,LAM,1522.9144939203954
1999,SAS,557.3196507248915
1999,SEA,748.4302672291672
1999,CHI,1156.3502012561019
1999,MAF,181.43713502251788
1999,SSA,326.0138205988657
1999,SIS,51.013471743986976
2000,USA,8865.604132068796
2000,CAN,691.477654636363
2000,WEU,10071.906204945328
2000,JPK,6045.492446349192
2000,ANZ,499.8599505989495
2000,EEU,380.3217956768031
2000,FSU,515.6114480744284
2000,MDE,647.1756029032014
2000,CAM,424.55195180134626
2000,LAM,1499.39013947247
2000,SAS,594.5219695838236
2000,SEA,780.2673021002308
2000,CHI,1234.9474686798344
2000,MAF,190.730180327509
2000,SSA,332.80387650569907
2000,SIS,53.006739100455526
2001,USA,9306.775773159385
2001,CAN,723.6693649797113
2001,WEU,10411.866381324566
2001,JPK,6190.05292138848
2001,ANZ,518.5283378250524
2001,EEU,394.6472342769006
2001,FSU,554.8402695980035
2001,MDE,684.0769074745871
2001,CAM,435.6856625363149
2001,LAM,1545.3113861257177
2001,SAS,629.7143833205982
2001,SEA,827.9250931028704
2001,CHI,1341.2076783950235
2001,MAF,198.4136629284171
2001,SSA,342.8281463282054
2001,SIS,56.714635828125836
2002,USA,9532.912282761807
2002,CAN,743.5769260038804
2002,WEU,10624.333032813967
2002,JPK,6345.099338437421
2002,ANZ,534.7564446205872
2002,EEU,403.04460838762463
2002,FSU,566.4009915957439
2002,MDE,699.6728138925823
2002,CAM,447.5234517452401
2002,LAM,1582.8739844653871
2002,SAS,660.4351386207583
2002,SEA,872.5275281024062
2002,CHI,1406.568312019753
2002,MAF,204.34950984405717
2002,SSA,354.6981106726903
2002,SIS,58.032957080800415
2003,USA,9760.941581242201
2003,CAN,763.5398765781046
2003,WEU,10840.589291026075
2003,JPK,6511.302022105173
2003,ANZ,551.37396865943
2003,EEU,412.36345948364584
2003,FSU,579.2692442477069
2003,MDE,717.436691569673
2003,CAM,460.1050591253109
2003,LAM,1623.2959056853902
2003,SAS,691.8647568900715
2003,SEA,918.2607627133539
2003,CHI,1473.1984422392457
2003,MAF,210.87222765473592
2003,SSA,367.5070257667592
2003,SIS,59.46174996914688
2004,USA,9990.734973628114
2004,CAN,783.5409970380349
2004,WEU,11060.909815288936
2004,JPK,6684.869402867611
2004,ANZ,568.3914742021142
2004,EEU,422.66192674470716
2004,FSU,593.5322362174119
2004,MDE,737.5159333803559
2004,CAM,473.4731225670651
2004,LAM,1666.743164507392
2004,SAS,723.9703420297682
2004,SEA,965.0532200163354
2004,CHI,1540.9804744174867
2004,MAF,218.02365126352365
2004,SSA,381.32889869196924
2004,SIS,61.007960914901844
2005,USA,10222.159781826093
2005,CAN,803.555145073564
2005,WEU,11285.363198045741
2005,JPK,6865.683541169595
2005,ANZ,585.8083954038239
2005,EEU,434.00097299290775
2005,FSU,609.2697720270085
2005,MDE,760.0722906919896
2005,CAM,487.6735411328014
2005,LAM,1713.3966031716823
2005,SAS,756.7009711141457
2005,SEA,1012.8244199722561
2005,CHI,1609.8013461332202
2005,MAF,225.8525753753925
2005,SSA,396.23752932793934
2005,SIS,62.67806430365182
2006,USA,10455.179942463352
2006,CAN,823.5482892467161
2006,WEU,11513.903944761378
2006,JPK,7054.146645573788
2006,ANZ,603.6412370809594
2006,EEU,446.4485501063542
2006,FSU,626.5835490931711
2006,MDE,785.2908075460455
2006,CAM,502.75572733167274
2006,LAM,1763.4706717376455
2006,SAS,790.0157015944717
2006,SEA,1061.4753618171721
2006,CHI,1679.5081378938748
2006,MAF,234.41571093384297
2006,SSA,412.32179750229216
2006,SIS,64.48041784048758
2007,USA,10689.55336822627
2007,CAN,843.4934427343425
2007,WEU,11746.59738375124
2007,JPK,7250.472189339605
2007,ANZ,621.8833193809892
2007,EEU,460.0805627517036
2007,FSU,645.5808906460736
2007,MDE,813.3742996428357
2007,CAM,518.7677810597776
2007,LAM,1817.1457434578333
2007,SAS,823.8464107009189
2007,SEA,1110.9184530068242
2007,CHI,1749.9523387713627
2007,MAF,243.7691918241729
2007,SSA,429.6670025512637
2007,SIS,66.4228189530541
