ssp,year,discount_factors
SSP5,2254,0.004169082107949771
SSP5,2255,0.0040870105081187895
SSP5,2256,0.004006554551089846
SSP5,2257,0.003927682431687106
SSP5,2258,0.0038503629708441715
SSP5,2259,0.0037745656032786394
SSP5,2260,0.003700260365409286
SSP5,2261,0.003627417883511117
SSP5,2262,0.0035560093621035895
SSP5,2263,0.003486006572567427
SSP5,2264,0.0034173818419855144
SSP5,2265,0.0033501080422034747
SSP5,2266,0.003284158579105592
SSP5,2267,0.0032195073821018497
SSP5,2268,0.0031561288938219217
SSP5,2269,0.0030939980600120467
SSP5,2270,0.003033090319630791
SSP5,2271,0.0029733815951397836
SSP5,2272,0.0029148482829855827
SSP5,2273,0.0028574672442689187
SSP5,2274,0.002801215795597618
SSP5,2275,0.0027460717001195917
SSP5,2276,0.0026920131587323533
SSP5,2277,0.0026390188014655766
SSP5,2278,0.002587067679033298
SSP5,2279,0.002536139254552423
SSP5,2280,0.0024862133954242542
SSP5,2281,0.002437270365375841
SSP5,2282,0.0023892908166580048
SSP5,2283,0.002342255782396944
SSP5,2284,0.00229614666909641
SSP5,2285,0.0022509452492874837
SSP5,2286,0.002206633654323042
SSP5,2287,0.0021631943673140757
SSP5,2288,0.002120610216205058
SSP5,2289,0.0020788643669856334
SSP5,2290,0.0020379403170359346
SSP5,2291,0.0019978218886029077
SSP5,2292,0.0019584932224050557
SSP5,2293,0.001919938771363082
SSP5,2294,0.0018821432944539486
SSP5,2295,0.0018450918506859213
SSP5,2296,0.001808769793192223
SSP5,2297,0.001773162763440957
SSP5,2298,0.0017382566855590105
SSP5,2299,0.0017040377607677013
SSP5,2300,0.0016704924619279564
SSP4,2011,0.968990341312717
SSP4,2012,0.9389422815573367
SSP4,2013,0.909826001879185
SSP4,2014,0.881612608096097
SSP4,2015,0.8542741020246317
SSP4,2016,0.8282110640480783
SSP4,2017,0.8029431829736923
SSP4,2018,0.7784461993694127
SSP4,2019,0.7546965939338927
SSP4,2020,0.7316715649158558
SSP4,2021,0.7126502471054316
SSP4,2022,0.6941234278495421
SSP4,2023,0.676078251634029
SSP4,2024,0.6585021971504497
SSP4,2025,0.6413830686077109
SSP4,2026,0.6279447136284714
SSP4,2027,0.6147879210935603
SSP4,2028,0.6019067916640932
SSP4,2029,0.5892955496050291
SSP4,2030,0.5769485401953964
SSP4,2031,0.5673697483791266
SSP4,2032,0.5579499885150458
SSP4,2033,0.5486866202741526
SSP4,2034,0.5395770471635276
SSP4,2035,0.5306187157985384
SSP4,2036,0.5234952617310691
SSP4,2037,0.5164674386625467
SSP4,2038,0.5095339627652266
SSP4,2039,0.5026935674465071
SSP4,2040,0.49594500311754525
SSP4,2041,0.4905121358444852
SSP4,2042,0.48513878332935434
SSP4,2043,0.479824293613208
SSP4,2044,0.4745680218790365
SSP4,2045,0.4693693303735263
SSP4,2046,0.4651750200394672
SSP4,2047,0.46101819029487134
SSP4,2048,0.4568985062111158
SSP4,2049,0.4528156358525169
SSP4,2050,0.44876925024958814
SSP4,2051,0.44522031405752577
SSP4,2052,0.4416994433982251
SSP4,2053,0.43820641632513996
SSP4,2054,0.4347410126469127
SSP4,2055,0.4313030139134914
SSP4,2056,0.4279836155839475
SSP4,2057,0.4246897640391807
SSP4,2058,0.4214212626657844
SSP4,2059,0.41817791636353097
SSP4,2060,0.4149595315337239
SSP4,2061,0.41189354714313603
SSP4,2062,0.40885021619118284
SSP4,2063,0.4058293712998812
SSP4,2064,0.4028308463279437
SSP4,2065,0.3998544763616392
SSP4,2066,0.3970417713206148
SSP4,2067,0.3942488517518447
SSP4,2068,0.39147557847795034
SSP4,2069,0.3887218133005737
SSP4,2070,0.3859874189934864
SSP4,2071,0.38349966755500087
SSP4,2072,0.3810279500775078
SSP4,2073,0.3785721632195306
SSP4,2074,0.37613220430564737
SSP4,2075,0.3737079713221939
SSP4,2076,0.3713220071478579
SSP4,2077,0.3689512763254389
SSP4,2078,0.36659568159655603
SSP4,2079,0.36425512632378276
SSP4,2080,0.36192951448667937
SSP4,2081,0.35975113219137356
SSP4,2082,0.35758586114904534
SSP4,2083,0.3554336224456515
SSP4,2084,0.35329433764211693
SSP4,2085,0.35116792877147557
SSP4,2086,0.3490155945005542
SSP4,2087,0.3468764520459533
SSP4,2088,0.3447504205540515
SSP4,2089,0.34263741966678735
SSP4,2090,0.34053736951861796
SSP4,2091,0.3385260259089995
SSP4,2092,0.3365265620620093
SSP4,2093,0.33453890781123763
SSP4,2094,0.3325629934047041
SSP4,2095,0.3305987495024102
SSP4,2096,0.32862440886362015
SSP4,2097,0.3266618590164283
SSP4,2098,0.3247110295460524
SSP4,2099,0.3227718504582276
SSP4,2100,0.32084425217669665
SSP4,2101,0.31892816554071257
SSP4,2102,0.3170235218025572
SSP4,2103,0.31513025262507494
SSP4,2104,0.31324829007922056
SSP4,2105,0.3113775666416222
SSP4,2106,0.30951801519215855
SSP4,2107,0.3076695690115506
SSP4,2108,0.305832161778968
SSP4,2109,0.3040057275696493
SSP4,2110,0.30219020085253656
SSP4,2111,0.3003855164879246
SSP4,2112,0.2985916097251234
SSP4,2113,0.2968084162001348
SSP4,2114,0.29503587193334374
SSP4,2115,0.2932739133272221
SSP4,2116,0.2915224771640473
SSP4,2117,0.28978150060363383
SSP4,2118,0.28805092118107883
SSP4,2119,0.2863306768045207
SSP4,2120,0.28462070575291126
SSP4,2121,0.2829209466738015
SSP4,2122,0.28123133858114013
SSP4,2123,0.2795518208530854
SSP4,2124,0.27788233322983
SSP4,2125,0.2762228158114393
SSP4,2126,0.27457320905570193
SSP4,2127,0.2729334537759933
SSP4,2128,0.2713034911391525
SSP4,2129,0.26968326266337084
SSP4,2130,0.268072710216094
SSP4,2131,0.2664717760119363
SSP4,2132,0.26488040261060686
SSP4,2133,0.26329853291484945
SSP4,2134,0.26172611016839326
SSP4,2135,0.26016307795391685
SSP4,2136,0.2586093801910239
SSP4,2137,0.25706496113423105
SSP4,2138,0.2555297653709677
SSP4,2139,0.25400373781958796
SSP4,2140,0.25248682372739445
SSP4,2141,0.25097896866867364
SSP4,2142,0.24948011854274318
SSP4,2143,0.24799021957201073
SSP4,2144,0.24650921830004469
SSP4,2145,0.24503706158965588
SSP4,2146,0.2435736966209913
SSP4,2147,0.24211907088963897
SSP4,2148,0.24067313220474387
SSP4,2149,0.23923582868713567
SSP4,2150,0.2378071087674671
SSP4,2151,0.236386921184364
SSP4,2152,0.23497521498258564
SSP4,2153,0.2335719395111969
SSP4,2154,0.23217704442175077
SSP4,2155,0.23079047966648195
SSP4,2156,0.229412195496511
SSP4,2157,0.22804214246005972
SSP4,2158,0.2266802714006765
SSP4,2159,0.22532653345547285
SSP4,2160,0.2239808800533702
SSP4,2161,0.22264326291335715
SSP4,2162,0.22131363404275722
SSP4,2163,0.21999194573550693
SSP4,2164,0.2186781505704441
SSP4,2165,0.21737220140960645
SSP4,2166,0.21607405139654023
SSP4,2167,0.2147836539546193
SSP4,2168,0.21350096278537364
SSP4,2169,0.21222593186682845
SSP4,2170,0.2109585154518529
SSP4,2171,0.2096986680665186
SSP4,2172,0.2084463445084683
SSP4,2173,0.20720149984529368
SSP4,2174,0.20596408941292355
SSP4,2175,0.20473406881402129
SSP4,2176,0.20351139391639167
SSP4,2177,0.20229602085139767
SSP4,2178,0.20108790601238646
SSP4,2179,0.1998870060531247
SSP4,2180,0.1986932778862435
SSP4,2181,0.19750667868169225
SSP4,2182,0.19632716586520216
SSP4,2183,0.1951546971167585
SSP4,2184,0.19398923036908242
SSP4,2185,0.19283072380612135
SSP4,2186,0.19167913586154892
SSP4,2187,0.19053442521727335
SSP4,2188,0.18939655080195528
SSP4,2189,0.18826547178953384
SSP4,2190,0.18714114759776213
SSP4,2191,0.18602353788675094
SSP4,2192,0.1849126025575215
SSP4,2193,0.1838083017505668
SSP4,2194,0.18271059584442134
SSP4,2195,0.18161944545423953
SSP4,2196,0.18053481143038283
SSP4,2197,0.17945665485701476
SSP4,2198,0.17838493705070488
SSP4,2199,0.1773196195590408
SSP4,2200,0.17626066415924843
SSP4,2201,0.17520803285682066
SSP4,2202,0.17416168788415418
SSP4,2203,0.1731215916991944
SSP4,2204,0.17208770698408832
SSP4,2205,0.17105999664384583
SSP4,2206,0.1700384238050086
SSP4,2207,0.16902295181432714
SSP4,2208,0.16801354423744572
SSP4,2209,0.16701016485759507
SSP4,2210,0.16601277767429312
SSP4,2211,0.1650213469020531
SSP4,2212,0.16403583696909976
SSP4,2213,0.16305621251609304
SSP4,2214,0.16208243839485928
SSP4,2215,0.1611144796671303
SSP4,2216,0.16015230160328983
SSP4,2217,0.1591958696811273
SSP4,2218,0.15824514958459934
SSP4,2219,0.15730010720259846
SSP4,2220,0.15636070862772924
SSP4,2221,0.15542692015509177
SSP4,2222,0.1544987082810722
SSP4,2223,0.15357603970214084
SSP4,2224,0.15265888131365715
SSP4,2225,0.151747200208682
SSP4,2226,0.15084096367679695
SSP4,2227,0.14994013920293076
SSP4,2228,0.14904469446619253
SSP4,2229,0.14815459733871236
SSP4,2230,0.14726981588448837
SSP4,2231,0.14639031835824096
SSP4,2232,0.14551607320427382
SSP4,2233,0.14464704905534176
SSP4,2234,0.14378321473152525
SSP4,2235,0.14292453923911164
SSP4,2236,0.14207099176948318
SSP4,2237,0.14122254169801177
SSP4,2238,0.14037915858295993
SSP4,2239,0.13954081216438868
SSP4,2240,0.13870747236307193
SSP4,2241,0.1378791092794171
SSP4,2242,0.13705569319239247
SSP4,2243,0.13623719455846073
SSP4,2244,0.13542358401051902
SSP4,2245,0.13461483235684527
SSP4,2246,0.13381091058005076
SSP4,2247,0.13301178983603915
SSP4,2248,0.13221744145297132
SSP4,2249,0.13142783693023696
SSP4,2250,0.1306429479374317
SSP4,2251,0.12986274631334083
SSP4,2252,0.12908720406492882
SSP4,2253,0.12831629336633496
SSP4,2254,0.127549986557875
SSP4,2255,0.1267882561450487
SSP4,2256,0.1260310747975535
SSP4,2257,0.12527841534830358
SSP4,2258,0.12453025079245562
SSP4,2259,0.12378655428643948
SSP4,2260,0.12304729914699523
SSP4,2261,0.12231245885021583
SSP4,2262,0.12158200703059531
SSP4,2263,0.12085591748008298
SSP4,2264,0.12013416414714295
SSP4,2265,0.11941672113581953
SSP4,2266,0.11870356270480806
SSP4,2267,0.11799466326653131
SSP4,2268,0.11728999738622148
SSP4,2269,0.11658953978100753
SSP4,2270,0.11589326531900812
SSP4,2271,0.11520114901842994
SSP4,2272,0.11451316604667121
SSP4,2273,0.11382929171943092
SSP4,2274,0.11314950149982299
SSP4,2275,0.11247377099749604
SSP4,2276,0.11180207596775821
SSP4,2277,0.1111343923107073
SSP4,2278,0.11047069607036611
SSP4,2279,0.10981096343382282
SSP4,2280,0.10915517073037675
SSP4,2281,0.10850329443068897
SSP4,2282,0.10785531114593812
SSP4,2283,0.10721119762698118
SSP4,2284,0.10657093076351942
SSP4,2285,0.10593448758326912
SSP4,2286,0.1053018452511374
SSP4,2287,0.10467298106840288
SSP4,2288,0.10404787247190127
SSP4,2289,0.10342649703321585
SSP4,2290,0.10280883245787277
SSP4,2291,0.10219485658454103
SSP4,2292,0.10158454738423747
SSP4,2293,0.10097788295953639
SSP4,2294,0.10037484154378375
SSP4,2295,0.09977540150031634
SSP4,2296,0.09917954132168544
SSP4,2297,0.0985872396288851
SSP4,2298,0.09799847517058516
SSP4,2299,0.09741322682236864
SSP4,2300,0.09683147358597395
SSP3,2011,0.9708086544698395
SSP3,2012,0.9424694435935419
SSP3,2013,0.9149574924139847
SSP3,2014,0.8882486521075206
SSP3,2015,0.8623194787871507
SSP3,2016,0.8384429389714622
SSP3,2017,0.8152275104580157
SSP3,2018,0.7926548879078762
SSP3,2019,0.7707072728338757
SSP3,2020,0.7493673595665322
SSP3,2021,0.7332697591642673
SSP3,2022,0.7175179607713951
SSP3,2023,0.702104536011839
SSP3,2024,0.6870222160828345
SSP3,2025,0.6722638883270364
SSP3,2026,0.6620962601565452
SSP3,2027,0.6520824118698295
SSP3,2028,0.6422200176292158
SSP3,2029,0.6325067867740675
SSP3,2030,0.6229404632887543
SSP3,2031,0.616433586434256
SSP3,2032,0.6099946766631212
SSP3,2033,0.6036230240303935
SSP3,2034,0.5973179260067871
SSP3,2035,0.5910786874012369
SSP3,2036,0.5865636644970714
SSP3,2037,0.5820831301174623
SSP3,2038,0.5776368208178264
SSP3,2039,0.5732244751659328
SSP3,2040,0.5688458337265307
SSP3,2041,0.5657663779022631
SSP3,2042,0.5627035927602984
SSP3,2043,0.5596573880536377
SSP3,2044,0.5566276740238344
SSP3,2045,0.5536143613983519
SSP3,2046,0.5516615262947787
SSP3,2047,0.5497155796775008
SSP3,2048,0.5477764972478768
SSP3,2049,0.5458442547929729
SSP3,2050,0.5439188281852689
SSP3,2051,0.5424028569446355
SSP3,2052,0.5408911109094615
SSP3,2053,0.53938357830356
SSP3,2054,0.5378802473835654
SSP3,2055,0.5363811064388424
SSP3,2056,0.5348484450360854
SSP3,2057,0.533320163077249
SSP3,2058,0.5317962480484605
SSP3,2059,0.530276687471605
SSP3,2060,0.5287614689042219
SSP3,2061,0.5271418366162409
SSP3,2062,0.5255271653719481
SSP3,2063,0.5239174399753312
SSP3,2064,0.5223126452769215
SSP3,2065,0.5207127661736571
SSP3,2066,0.519059904087247
SSP3,2067,0.5174122885652659
SSP3,2068,0.5157699029539106
SSP3,2069,0.5141327306522435
SSP3,2070,0.51250075511202
SSP3,2071,0.5108839393607935
SSP3,2072,0.5092722242716577
SSP3,2073,0.50766559375326
SSP3,2074,0.5060640317650111
SSP3,2075,0.5044675223169265
SSP3,2076,0.5027904864243709
SSP3,2077,0.5011190256169515
SSP3,2078,0.4994531213610298
SSP3,2079,0.49779275518458316
SSP3,2080,0.4961379086769934
SSP3,2081,0.4944871976874892
SSP3,2082,0.49284197881363195
SSP3,2083,0.49120223378248506
SSP3,2084,0.4895679443819119
SSP3,2085,0.4879390924603661
SSP3,2086,0.4861379305753949
SSP3,2087,0.4843434174385684
SSP3,2088,0.4825555285069225
SSP3,2089,0.4807742393280901
SSP3,2090,0.47899952553996683
SSP3,2091,0.4771117642253973
SSP3,2092,0.47523144267348055
SSP3,2093,0.4733585315637362
SSP3,2094,0.47149300169123765
SSP3,2095,0.469634823966156
SSP3,2096,0.4675832748165734
SSP3,2097,0.4655406876385018
SSP3,2098,0.4635070232825343
SSP3,2099,0.4614822427702834
SSP3,2100,0.4594663072936351
SSP3,2101,0.4574591782140035
SSP3,2102,0.45546081706159175
SSP3,2103,0.45347118553465404
SSP3,2104,0.4514902454987616
SSP3,2105,0.44951795898607194
SSP3,2106,0.44755428819460086
SSP3,2107,0.44559919548749816
SSP3,2108,0.4436526433923261
SSP3,2109,0.44171459460034124
SSP3,2110,0.4397850119657794
SSP3,2111,0.43786385850514375
SSP3,2112,0.4359510973964958
SSP3,2113,0.4340466919787497
SSP3,2114,0.4321506057509696
SSP3,2115,0.43026280237167014
SSP3,2116,0.4283832456581197
SSP3,2117,0.4265118995856473
SSP3,2118,0.42464872828695144
SSP3,2119,0.4227936960514134
SSP3,2120,0.42094676732441233
SSP3,2121,0.419107906706644
SSP3,2122,0.417277078953442
SSP3,2123,0.41545424897410266
SSP3,2124,0.41363938183121224
SSP3,2125,0.4118324427399772
SSP3,2126,0.4100333970675579
SSP3,2127,0.4082422103324042
SSP3,2128,0.40645884820359507
SSP3,2129,0.4046832765001805
SSP3,2130,0.40291546119052596
SSP3,2131,0.4011553683916608
SSP3,2132,0.39940296436862843
SSP3,2133,0.39765821553383957
SSP3,2134,0.39592108844642876
SSP3,2135,0.3941915498116136
SSP3,2136,0.39246956648005604
SSP3,2137,0.39075510544722764
SSP3,2138,0.3890481338527764
SSP3,2139,0.3873486189798974
SSP3,2140,0.38565652825470564
SSP3,2141,0.38397182924561146
SSP3,2142,0.3822944896626991
SSP3,2143,0.38062447735710786
SSP3,2144,0.378961760320416
SSP3,2145,0.377306306684027
SSP3,2146,0.3756580847185588
SSP3,2147,0.374017062833236
SSP3,2148,0.3723832095752838
SSP3,2149,0.3707564936293256
SSP3,2150,0.3691368838167826
SSP3,2151,0.36752434909527637
SSP3,2152,0.36591885855803363
SSP3,2153,0.3643203814332941
SSP3,2154,0.36272888708372053
SSP3,2155,0.3611443450058118
SSP3,2156,0.35956672482931773
SSP3,2157,0.3579959963166575
SSP3,2158,0.35643212936234
SSP3,2159,0.35487509399238637
SSP3,2160,0.35332486036375615
SSP3,2161,0.351781398763775
SSP3,2162,0.35024467960956507
SSP3,2163,0.3487146734474781
SSP3,2164,0.347191350952531
SSP3,2165,0.34567468292784376
SSP3,2166,0.34416464030407956
SSP3,2167,0.3426611941388882
SSP3,2168,0.34116431561635074
SSP3,2169,0.3396739760464276
SSP3,2170,0.33819014686440846
SSP3,2171,0.336712799630365
SSP3,2172,0.33524190602860554
SSP3,2173,0.33377743786713243
SSP3,2174,0.3323193670771019
SSP3,2175,0.3308676657122857
SSP3,2176,0.3294223059485359
SSP3,2177,0.327983260083251
SSP3,2178,0.3265505005348458
SSP3,2179,0.32512399984222184
SSP3,2180,0.3237037306642418
SSP3,2181,0.32228966577920504
SSP3,2182,0.3208817780843261
SSP3,2183,0.31948004059521495
SSP3,2184,0.3180844264453601
SSP3,2185,0.3166949088856136
SSP3,2186,0.31531146128367804
SSP3,2187,0.3139340571235964
SSP3,2188,0.3125626700052439
SSP3,2189,0.31119727364382177
SSP3,2190,0.3098378418693535
SSP3,2191,0.30848434862618335
SSP3,2192,0.30713676797247697
SSP3,2193,0.305795074079724
SSP3,2194,0.30445924123224327
SSP3,2195,0.30312924382668976
SSP3,2196,0.3018050563715638
SSP3,2197,0.30048665348672265
SSP3,2198,0.29917400990289417
SSP3,2199,0.29786710046119197
SSP3,2200,0.29656590011263384
SSP3,2201,0.2952703839176612
SSP3,2202,0.2939805270456613
SSP3,2203,0.2926963047744912
SSP3,2204,0.29141769249000404
SSP3,2205,0.29014466568557723
SSP3,2206,0.2888771999616426
SSP3,2207,0.28761527102521894
SSP3,2208,0.28635885468944633
SSP3,2209,0.28510792687312253
SSP3,2210,0.2838624636002414
SSP3,2211,0.28262244099953354
SSP3,2212,0.2813878353040084
SSP3,2213,0.28015862285049914
SSP3,2214,0.27893478007920885
SSP3,2215,0.277716283533259
SSP3,2216,0.27650310985824006
SSP3,2217,0.27529523580176357
SSP3,2218,0.2740926382130167
SSP3,2219,0.27289529404231844
SSP3,2220,0.27170318034067786
SSP3,2221,0.2705162742593542
SSP3,2222,0.2693345530494189
SSP3,2223,0.26815799406131974
SSP3,2224,0.2669865747444466
SSP3,2225,0.2658202726466992
SSP3,2226,0.264659065414057
SSP3,2227,0.2635029307901504
SSP3,2228,0.26235184661583455
SSP3,2229,0.2612057908287643
SSP3,2230,0.2600647414629714
SSP3,2231,0.2589286766484439
SSP3,2232,0.25779757461070624
SSP3,2233,0.25667141367040264
SSP3,2234,0.255550172242881
SSP3,2235,0.2544338288377796
SSP3,2236,0.253322362058615
SSP3,2237,0.252215750602372
SSP3,2238,0.25111397325909535
SSP3,2239,0.2500170089114831
SSP3,2240,0.24892483653448216
SSP3,2241,0.24783743519488494
SSP3,2242,0.24675478405092832
SSP3,2243,0.24567686235189434
SSP3,2244,0.24460364943771215
SSP3,2245,0.24353512473856223
SSP3,2246,0.2424712677744822
SSP3,2247,0.24141205815497405
SSP3,2248,0.2403574755786136
SSP3,2249,0.23930749983266109
SSP3,2250,0.2382621107926741
SSP3,2251,0.23722128842212156
SSP3,2252,0.2361850127719999
SSP3,2253,0.23515326398045058
SSP3,2254,0.23412602227237947
SSP3,2255,0.2331032679590778
SSP3,2256,0.23208498143784478
SSP3,2257,0.23107114319161193
SSP3,2258,0.23006173378856903
SSP3,2259,0.2290567338817916
SSP3,2260,0.22805612420887
SSP3,2261,0.22705988559154053
SSP3,2262,0.22606799893531757
SSP3,2263,0.22508044522912773
SSP3,2264,0.22409720554494544
SSP3,2265,0.22311826103743015
SSP3,2266,0.2221435929435652
SSP3,2267,0.22117318258229812
SSP3,2268,0.22020701135418258
SSP3,2269,0.219245060741022
SSP3,2270,0.2182873123055145
SSP3,2271,0.21733374769089955
SSP3,2272,0.21638434862060613
SSP3,2273,0.21543909689790258
SSP3,2274,0.21449797440554758
SSP3,2275,0.213560963105443
SSP3,2276,0.21262804503828836
SSP3,2277,0.2116992023232363
SSP3,2278,0.2107744171575501
SSP3,2279,0.20985367181626233
SSP3,2280,0.20893694865183515
SSP3,2281,0.20802423009382218
SSP3,2282,0.2071154986485316
SSP3,2283,0.20621073689869082
SSP3,2284,0.20530992750311286
SSP3,2285,0.20441305319636377
SSP3,2286,0.20352009678843178
SSP3,2287,0.2026310411643979
SSP3,2288,0.2017458692841077
SSP3,2289,0.200864564181845
SSP3,2290,0.1999871089660064
SSP3,2291,0.19911348681877766
SSP3,2292,0.1982436809958114
SSP3,2293,0.1973776748259061
SSP3,2294,0.19651545171068657
SSP3,2295,0.1956569951242858
SSP3,2296,0.19480228861302834
SSP3,2297,0.1939513157951148
SSP3,2298,0.19310406036030792
SSP3,2299,0.19226050606961995
SSP3,2300,0.1914206367550014
