rho,eta,year,ssp,discount_factor
0.01,1,2076,SSP3,0.3858345150620324
0.01,1,2076,SSP4,0.2926388741704244
0.01,1,2076,SSP5,0.11996663751490692
0.01,1,2077,SSP1,0.16388332399737351
0.01,1,2077,SSP2,0.21118937151593603
0.01,1,2077,SSP3,0.3807569472814309
0.01,1,2077,SSP4,0.28790978515329135
0.01,1,2077,SSP5,0.11630802609238773
0.01,1,2078,SSP1,0.15984583073698716
0.01,1,2078,SSP2,0.2061705878854427
0.01,1,2078,SSP3,0.3757462001028229
0.01,1,2078,SSP4,0.2832571189388201
0.01,1,2078,SSP5,0.11276099100324144
0.01,1,2079,SSP1,0.1559078067296648
0.01,1,2079,SSP2,0.2012710725161735
0.01,1,2079,SSP3,0.3708013941695879
0.01,1,2079,SSP4,0.27867964052281785
0.01,1,2079,SSP5,0.10932212951437309
0.01,1,2080,SSP1,0.15206680141223086
0.01,1,2080,SSP2,0.1964879910723247
0.01,1,2080,SSP3,0.3659216616974031
0.01,1,2080,SSP4,0.2741761348589476
0.01,1,2080,SSP5,0.10598814266552349
0.01,1,2081,SSP1,0.14836164295202078
0.01,1,2081,SSP2,0.19183083925667968
0.01,1,2081,SSP3,0.361105158771936
0.01,1,2081,SSP4,0.26984372692324826
0.01,1,2081,SSP5,0.10279523268410953
0.01,1,2082,SSP1,0.14474676191651983
0.01,1,2082,SSP2,0.18728407109815093
0.01,1,2082,SSP3,0.35635205384352553
0.01,1,2082,SSP4,0.26557977774866964
0.01,1,2082,SSP5,0.09969850963354486
0.01,1,2083,SSP1,0.14121995866609077
0.01,1,2083,SSP2,0.1828450702869762
0.01,1,2083,SSP3,0.35166151242580285
0.01,1,2083,SSP4,0.26138320558066697
0.01,1,2083,SSP5,0.09669507586694306
0.01,1,2084,SSP1,0.13777908715605114
0.01,1,2084,SSP2,0.1785112825250805
0.01,1,2084,SSP3,0.3470327110164632
0.01,1,2084,SSP4,0.2572529457580942
0.01,1,2084,SSP5,0.0937821210295
0.01,1,2085,SSP1,0.13442205363081516
0.01,1,2085,SSP2,0.17428021405627628
0.01,1,2085,SSP3,0.3424648369526812
0.01,1,2085,SSP4,0.2531879504431016
0.01,1,2085,SSP5,0.0909569194288056
0.01,1,2086,SSP1,0.13118428827020792
0.01,1,2086,SSP2,0.17014753965442383
0.01,1,2086,SSP3,0.33783479657468607
0.01,1,2086,SSP4,0.24915981575583557
0.01,1,2086,SSP5,0.08824561106200814
0.01,1,2087,SSP1,0.1280245095512803
0.01,1,2087,SSP2,0.16611286259440522
0.01,1,2087,SSP3,0.3332673532039999
0.01,1,2087,SSP4,0.24519576732950918
0.01,1,2087,SSP5,0.08561512329804138
0.01,1,2088,SSP1,0.12494083904381795
0.01,1,2088,SSP2,0.16217385908342344
0.01,1,2088,SSP3,0.3287616605444776
0.01,1,2088,SSP4,0.24129478557337794
0.01,1,2088,SSP5,0.08306304697905313
0.01,1,2089,SSP1,0.12193144356253552
0.01,1,2089,SSP2,0.15832826043234968
0.01,1,2089,SSP3,0.3243168837416899
0.01,1,2089,SSP4,0.23745586711804303
0.01,1,2089,SSP5,0.08058704476107695
0.01,1,2090,SSP1,0.11899453407728187
0.01,1,2090,SSP2,0.15457385174905927
0.01,1,2090,SSP3,0.31993219922823407
0.01,1,2090,SSP4,0.23367802455737202
0.01,1,2090,SSP5,0.07818484897335339
0.01,1,2091,SSP1,0.11617048552975791
0.01,1,2091,SSP2,0.15092502270488858
0.01,1,2091,SSP3,0.315528480608523
0.01,1,2091,SSP4,0.23001130529503805
0.01,1,2091,SSP5,0.07588051839033959
0.01,1,2092,SSP1,0.11341345896992952
0.01,1,2092,SSP2,0.14736232694421267
0.01,1,2092,SSP3,0.31118537713704764
0.01,1,2092,SSP4,0.226402121738829
0.01,1,2092,SSP5,0.07364410300452241
0.01,1,2093,SSP1,0.11072186379240911
0.01,1,2093,SSP2,0.14388373122775514
0.01,1,2093,SSP3,0.3069020544743523
0.01,1,2093,SSP4,0.2228495710769279
0.01,1,2093,SSP5,0.07147360116125889
0.01,1,2094,SSP1,0.1080941471409953
0.01,1,2094,SSP2,0.14048725031234263
0.01,1,2094,SSP3,0.30267768976527804
0.01,1,2094,SSP4,0.21935276466383702
0.01,1,2094,SSP5,0.06936707020037988
0.01,1,2095,SSP1,0.10552879301278706
0.01,1,2095,SSP2,0.13717094581792175
0.01,1,2095,SSP3,0.29851147148088575
0.01,1,2095,SSP4,0.21591082779808943
0.01,1,2095,SSP5,0.06732262471745418
0.01,1,2096,SSP1,0.10305945404188999
0.01,1,2096,SSP2,0.13395263007052052
0.01,1,2096,SSP3,0.294277536103127
0.01,1,2096,SSP4,0.2125090061379289
0.01,1,2096,SSP5,0.06535662656756848
0.01,1,2097,SSP1,0.10064789678894043
0.01,1,2097,SSP2,0.1308098227056578
0.01,1,2097,SSP3,0.29010365271832533
0.01,1,2097,SSP4,0.20916078248730577
0.01,1,2097,SSP5,0.06344804074736507
0.01,1,2098,SSP1,0.09829276918078478
0.01,1,2098,SSP2,0.1277407521395978
0.01,1,2098,SSP3,0.28598896957945685
0.01,1,2098,SSP4,0.20586531237319552
0.01,1,2098,SSP5,0.06159519066543928
0.01,1,2099,SSP1,0.09599275078233616
0.01,1,2099,SSP2,0.12474368835364542
0.01,1,2099,SSP3,0.2819326470202455
0.01,1,2099,SSP4,0.2026217646278191
0.01,1,2099,SSP5,0.05979644869127627
0.01,1,2100,SSP1,0.09374655205625283
0.01,1,2100,SSP2,0.12181694191894236
0.01,1,2100,SSP3,0.2779338572838162
0.01,1,2100,SSP4,0.1994293211790105
0.01,1,2100,SSP5,0.05805023472546361
0.01,1,2101,SSP1,0.09155291363994225
0.01,1,2101,SSP2,0.11895886304414635
0.01,1,2101,SSP3,0.27399178435377725
0.01,1,2101,SSP4,0.19628717684388575
0.01,1,2101,SSP5,0.05635501481165799
0.01,1,2102,SSP1,0.08941060563948128
0.01,1,2102,SSP2,0.11616784064545191
0.01,1,2102,SSP3,0.2701056237877001
0.01,1,2102,SSP4,0.1931945391257639
0.01,1,2102,SSP5,0.054709299789085876
0.01,1,2103,SSP1,0.08731842694005913
0.01,1,2103,SSP2,0.11344230143843123
0.01,1,2103,SSP3,0.2662745825529596
0.01,1,2103,SSP4,0.19015062801428717
0.01,1,2103,SSP5,0.05311164398439474
0.01,1,2104,SSP1,0.0852752045325557
0.01,1,2104,SSP2,0.11078070905118213
0.01,1,2104,SSP3,0.2624978788649035
0.01,1,2104,SSP4,0.1871546757886904
0.01,1,2104,SSP5,0.05156064394170574
0.01,1,2105,SSP1,0.08327979285587761
0.01,1,2105,SSP2,0.10818156315828335
0.01,1,2105,SSP3,0.25877474202731665
0.01,1,2105,SSP4,0.18420592682417036
0.01,1,2105,SSP5,0.050054937189752166
0.01,1,2106,SSP1,0.08133107315468349
0.01,1,2106,SSP2,0.10564339863506916
0.01,1,2106,SSP3,0.25510441227514835
0.01,1,2106,SSP4,0.18130363740130548
0.01,1,2106,SSP5,0.04859320104502067
0.01,1,2107,SSP1,0.07942795285213813
0.01,1,2107,SSP2,0.10316478473174645
0.01,1,2107,SSP3,0.2514861406194701
0.01,1,2107,SSP4,0.17844707551847847
0.01,1,2107,SSP5,0.047174151449844014
0.01,1,2108,SSP1,0.07756936493734416
0.01,1,2108,SSP2,0.1007443242668886
0.01,1,2108,SSP3,0.24791918869463273
0.01,1,2108,SSP4,0.17563552070725458
0.01,1,2108,SSP5,0.04579654184442447
0.01,1,2109,SSP1,0.07575426736710746
0.01,1,2109,SSP2,0.0983806528398519
0.01,1,2109,SSP3,0.2444028286075911
0.01,1,2109,SSP4,0.17286826385066817
0.01,1,2109,SSP5,0.04445916207179719
0.01,1,2110,SSP1,0.07398164248170117
0.01,1,2110,SSP2,0.09607243806167005
0.01,1,2110,SSP3,0.24093634278936604
0.01,1,2110,SSP4,0.17014460700437292
0.01,1,2110,SSP5,0.0431608373147715
0.01,1,2111,SSP1,0.07225049643430059
0.01,1,2111,SSP2,0.09381837880399375
0.01,1,2111,SSP3,0.23751902384861298
0.01,1,2111,SSP4,0.16746386322060938
0.01,1,2111,SSP5,0.04190042706391629
0.01,1,2112,SSP1,0.07055985863376912
0.01,1,2112,SSP2,0.0916172044656515
0.01,1,2112,SSP3,0.23415017442726752
0.01,1,2112,SSP4,0.1648253563749464
0.01,1,2112,SSP5,0.04067682411568302
0.01,1,2113,SSP1,0.06890878120048281
0.01,1,2113,SSP2,0.08946767425641851
0.01,1,2113,SSP3,0.2308291070582386
0.01,1,2113,SSP4,0.16222842099575221
0.01,1,2113,SSP5,0.03948895359978609
0.01,1,2114,SSP1,0.06729633843488846
0.01,1,2114,SSP2,0.08736857649758993
0.01,1,2114,SSP3,0.22755514402511975
0.01,1,2114,SSP4,0.15967240209635236
0.01,1,2114,SSP5,0.03833577203498633
0.01,1,2115,SSP1,0.06572162629849727
0.01,1,2115,SSP2,0.08531872793896401
0.01,1,2115,SSP3,0.22432761722389052
0.01,1,2115,SSP4,0.15715665500983209
0.01,1,2115,SSP5,0.03721626641244809
0.01,1,2116,SSP1,0.06418376190702309
0.01,1,2116,SSP2,0.08331697309185022
0.01,1,2116,SSP3,0.22114586802657912
0.01,1,2116,SSP4,0.15468054522644148
0.01,1,2116,SSP5,0.03612945330586468
0.01,1,2117,SSP1,0.06268188303538105
0.01,1,2117,SSP2,0.08136218357772651
0.01,1,2117,SSP3,0.2180092471468591
0.01,1,2117,SSP4,0.15224344823356245
0.01,1,2117,SSP5,0.035074378007570566
0.01,1,2118,SSP1,0.06121514763426902
0.01,1,2118,SSP2,0.07945325749217834
0.01,1,2118,SSP3,0.214917114507552
0.01,1,2118,SSP4,0.14984474935819722
0.01,1,2118,SSP5,0.034050113689881284
0.01,1,2119,SSP1,0.05978273335806098
0.01,1,2119,SSP2,0.07758911878376101
0.01,1,2119,SSP3,0.21186883911000967
0.01,1,2119,SSP4,0.14748384361193828
0.01,1,2119,SSP5,0.03305576059092452
0.01,1,2120,SSP1,0.05838383710374752
0.01,1,2120,SSP2,0.07576871664743531
0.01,1,2120,SSP3,0.20886379890534879
0.01,1,2120,SSP4,0.1451601355383812
0.01,1,2120,SSP5,0.03209044522424702
0.01,1,2121,SSP1,0.05701767456066487
0.01,1,2121,SSP2,0.0739910249322342
0.01,1,2121,SSP3,0.20590138066751212
0.01,1,2121,SSP4,0.1428730390629414
0.01,1,2121,SSP5,0.031153319611503038
0.01,1,2122,SSP1,0.05568347977076031
0.01,1,2122,SSP2,0.07225504156282701
0.01,1,2122,SSP3,0.2029809798681299
0.01,1,2122,SSP4,0.14062197734503729
0.01,1,2122,SSP5,0.0302435605375504
0.01,1,2123,SSP1,0.05438050469914705
0.01,1,2123,SSP2,0.07055978797465502
0.01,1,2123,SSP3,0.2001020005531563
0.01,1,2123,SSP4,0.1384063826326021
0.01,1,2123,SSP5,0.02936036882729962
0.01,1,2124,SSP1,0.05310801881470806
0.01,1,2124,SSP2,0.06890430856231977
0.01,1,2124,SSP3,0.19726385522125553
0.01,1,2124,SSP4,0.13622569611888846
0.01,1,2124,SSP5,0.028502968643681008
0.01,1,2125,SSP1,0.05186530868051365
0.01,1,2125,SSP2,0.06728767014091339
0.01,1,2125,SSP3,0.19446596470391295
0.01,1,2125,SSP4,0.13407936780152846
0.01,1,2125,SSP5,0.027670606806112927
0.01,1,2126,SSP1,0.05065167755382313
0.01,1,2126,SSP2,0.06570896141998725
0.01,1,2126,SSP3,0.1917077580472465
0.01,1,2126,SSP4,0.131966856343815
0.01,1,2126,SSP5,0.026862552128872633
0.01,1,2127,SSP1,0.049466444995446265
0.01,1,2127,SSP2,0.06416729248986244
0.01,1,2127,SSP3,0.18898867239549452
0.01,1,2127,SSP4,0.1298876289381682
0.01,1,2127,SSP5,0.026078094778788377
0.01,1,2128,SSP1,0.04830894648824556
0.01,1,2128,SSP2,0.06266179431999239
0.01,1,2128,SSP3,0.18630815287615612
0.01,1,2128,SSP4,0.1278411611717533
0.01,1,2128,SSP5,0.025316545651688626
0.01,1,2129,SSP1,0.04717853306456553
0.01,1,2129,SSP2,0.061191618269095034
0.01,1,2129,SSP3,0.18366565248676073
0.01,1,2129,SSP4,0.12582693689421576
0.01,1,2129,SSP5,0.024577235767060612
0.01,1,2130,SSP1,0.04607457094237986
0.01,1,2130,SSP2,0.0597559356067782
0.01,1,2130,SSP3,0.1810606319832434
0.01,1,2130,SSP4,0.12384444808750027
0.01,1,2130,SSP5,0.023859515680386422
0.01,1,2131,SSP1,0.04499644116995278
0.01,1,2131,SSP2,0.05835393704638874
0.01,1,2131,SSP3,0.17849255976990372
0.01,1,2131,SSP4,0.12189319473772081
0.01,1,2131,SSP5,0.023162754912640443
0.01,1,2132,SSP1,0.04394353927881508
0.01,1,2132,SSP2,0.05698483228882195
0.01,1,2132,SSP3,0.17596091179092513
0.01,1,2132,SSP4,0.11997268470904957
0.01,1,2132,SSP5,0.022486341396446972
0.01,1,2133,SSP1,0.04291527494486049
0.01,1,2133,SSP2,0.05564784957703421
0.01,1,2133,SSP3,0.17346517142343315
0.01,1,2133,SSP4,0.1180824336195928
0.01,1,2133,SSP5,0.02182968093841152
0.01,1,2134,SSP1,0.04191107165737225
0.01,1,2134,SSP2,0.05434223526100764
0.01,1,2134,SSP3,0.1710048293720702
0.01,1,2134,SSP4,0.1162219647192223
0.01,1,2134,SSP5,0.021192196697153397
0.01,1,2135,SSP1,0.04093036639579431
0.01,1,2135,SSP2,0.0530672533729216
0.01,1,2135,SSP3,0.16857938356506588
0.01,1,2135,SSP4,0.11439080876933179
0.01,1,2135,SSP5,0.020573328676581182
0.01,1,2136,SSP1,0.039972609314066064
0.01,1,2136,SSP2,0.051822185212291545
0.01,1,2136,SSP3,0.1661883390517813
0.01,1,2136,SSP4,0.11258850392448773
0.01,1,2136,SSP5,0.019972533233965854
0.01,1,2137,SSP1,0.03903726343234346
0.01,1,2137,SSP2,0.05060632894084146
0.01,1,2137,SSP3,0.16383120790170635
0.01,1,2137,SSP4,0.11081459561594494
0.01,1,2137,SSP5,0.019389282602379487
0.01,1,2138,SSP1,0.03812380433593381
0.01,1,2138,SSP2,0.04941899918688129
0.01,1,2138,SSP3,0.16150750910489012
0.01,1,2138,SSP4,0.10906863643699734
0.01,1,2138,SSP5,0.018823064427080007
0.01,1,2139,SSP1,0.03723171988127537
0.01,1,2139,SSP2,0.04825952665896664
0.01,1,2139,SSP3,0.15921676847378285
0.01,1,2139,SSP4,0.10735018603013531
0.01,1,2139,SSP5,0.01827338131543472
0.01,1,2140,SSP1,0.03636050990879689
0.01,1,2140,SSP2,0.04712725776862274
0.01,1,2140,SSP3,0.15695851854647064
0.01,1,2140,SSP4,0.10565881097598064
0.01,1,2140,SSP5,0.01773975039998727
0.01,1,2141,SSP1,0.035509685962496255
0.01,1,2141,SSP2,0.046021554261920096
0.01,1,2141,SSP3,0.1547322984912824
0.01,1,2141,SSP4,0.1039940846839717
0.01,1,2141,SSP5,0.0172217029142842
0.01,1,2142,SSP1,0.03467877101608079
0.01,1,2142,SSP2,0.04494179285969416
0.01,1,2142,SSP3,0.15253765401274982
0.01,1,2142,SSP4,0.10235558728477073
0.01,1,2142,SSP5,0.016718783781088466
0.01,1,2143,SSP1,0.033867299205515795
0.01,1,2143,SSP2,0.043887364906206205
0.01,1,2143,SSP3,0.1503741372589012
0.01,1,2143,SSP4,0.1007429055243664
0.01,1,2143,SSP5,0.016230551212618256
0.01,1,2144,SSP1,0.03307481556783145
0.01,1,2144,SSP2,0.04285767602604735
0.01,1,2144,SSP3,0.14824130672987018
0.01,1,2144,SSP4,0.09915563265984487
0.01,1,2144,SSP5,0.01575657632245983
0.01,1,2145,SSP1,0.03230087578604144
0.01,1,2145,SSP2,0.04185214578909227
0.01,1,2145,SSP3,0.14613872718780063
0.01,1,2145,SSP4,0.09759336835680298
0.01,1,2145,SSP5,0.015296442748813567
0.01,1,2146,SSP1,0.03154504594003047
0.01,1,2146,SSP2,0.04087020738331385
0.01,1,2146,SSP3,0.14406596956802964
0.01,1,2146,SSP4,0.09605571858837794
0.01,1,2146,SSP5,0.014849746288742202
0.01,1,2147,SSP1,0.03080690226327092
0.01,1,2147,SSP2,0.03991130729527431
0.01,1,2147,SSP3,0.14202261089152984
0.01,1,2147,SSP4,0.09454229553586757
0.01,1,2147,SSP5,0.0144160945431
0.01,1,2148,SSP1,0.030086030905232222
0.01,1,2148,SSP2,0.03897490499811257
0.01,1,2148,SSP3,0.140008234178594
0.01,1,2148,SSP4,0.09305271749091668
0.01,1,2148,SSP5,0.013995106571830906
0.01,1,2149,SSP1,0.029382027699349812
0.01,1,2149,SSP2,0.038060472646852195
0.01,1,2149,SSP3,0.13802242836374365
0.01,1,2149,SSP4,0.09158660875924428
0.01,1,2149,SSP5,0.01358641255933292
0.01,1,2150,SSP1,0.028694497936423494
0.01,1,2150,SSP2,0.037167494780857964
0.01,1,2150,SSP3,0.1360647882118447
0.01,1,2150,SSP4,0.09014359956588784
0.01,1,2150,SSP5,0.013189653489594706
0.01,1,2151,SSP1,0.028023056143318265
0.01,1,2151,SSP2,0.03629546803327349
0.01,1,2151,SSP3,0.1341349142354127
0.01,1,2151,SSP4,0.08872332596194038
0.01,1,2151,SSP5,0.012804480830819068
0.01,1,2152,SSP1,0.02736732586684341
0.01,1,2152,SSP2,0.035443900847276
0.01,1,2152,SSP3,0.13223241261309127
0.01,1,2152,SSP4,0.08732542973275702
0.01,1,2152,SSP5,0.012430556229256253
0.01,1,2153,SSP1,0.026726939462688788
0.01,1,2153,SSP2,0.034612313198988366
0.01,1,2153,SSP3,0.13035689510928639
0.01,1,2153,SSP4,0.08594955830760775
0.01,1,2153,SSP5,0.012067551211978136
0.01,1,2154,SSP1,0.026101537889299926
0.01,1,2154,SSP2,0.033800236326892226
0.01,1,2154,SSP3,0.1285079789949409
0.01,1,2154,SSP4,0.08459536467075379
0.01,1,2154,SSP5,0.011715146898332165
0.01,1,2155,SSP1,0.025490770506576377
0.01,1,2155,SSP2,0.0330072124675896
0.01,1,2155,SSP3,0.1266852869694326
0.01,1,2155,SSP4,0.08326250727392484
0.01,1,2155,SSP5,0.011373033719821634
0.01,1,2156,SSP1,0.02489429487928046
0.01,1,2156,SSP2,0.03223279459776411
0.01,1,2156,SSP3,0.12488844708358005
0.01,1,2156,SSP4,0.0819506499501755
0.01,1,2156,SSP5,0.011040911148166167
0.01,1,2157,SSP1,0.024311776585046182
0.01,1,2157,SSP2,0.03147654618219636
0.01,1,2157,SSP3,0.12311709266374035
0.01,1,2157,SSP4,0.08065946182909876
0.01,1,2157,SSP5,0.010718487431303577
0.01,1,2158,SSP1,0.023742889026880674
0.01,1,2158,SSP2,0.0307380409276913
0.01,1,2158,SSP3,0.12137086223698375
0.01,1,2158,SSP4,0.07938861725337554
0.01,1,2158,SSP5,0.010405479337101148
0.01,1,2159,SSP1,0.023187313250053042
0.01,1,2159,SSP2,0.03001686254277907
0.01,1,2159,SSP3,0.11964939945732923
0.01,1,2159,SSP4,0.0781377956966388
0.01,1,2159,SSP5,0.010101611904551229
0.01,1,2160,SSP1,0.022644737763267968
0.01,1,2160,SSP2,0.029312604503053705
0.01,1,2160,SSP3,0.11795235303302655
0.01,1,2160,SSP4,0.07690668168263207
0.01,1,2160,SSP5,0.009806618202232581
0.01,1,2161,SSP1,0.022114858364023753
0.01,1,2161,SSP2,0.02862486982201751
0.01,1,2161,SSP3,0.11627937665486951
0.01,1,2161,SSP4,0.07569496470564144
0.01,1,2161,SSP5,0.00952023909382527
0.01,1,2162,SSP1,0.02159737796805698
0.01,1,2162,SSP2,0.027953270827301875
0.01,1,2162,SSP3,0.1146301289255262
0.01,1,2162,SSP4,0.07450233915218128
0.01,1,2162,SSP5,0.009242223010473172
0.01,1,2163,SSP1,0.021092006442778043
0.01,1,2163,SSP2,0.027297428942138446
0.01,1,2163,SSP3,0.11300427328987132
0.01,1,2163,SSP4,0.07332850422391395
0.01,1,2163,SSP5,0.008972325729794062
0.01,1,2164,SSP1,0.02059846044460432
0.01,1,2164,SSP2,0.0266569744719574
0.01,1,2164,SSP3,0.1114014779663069
0.01,1,2164,SSP4,0.07217316386178373
0.01,1,2164,SSP5,0.008710310161343215
0.01,1,2165,SSP1,0.020116463260099613
0.01,1,2165,SSP2,0.026031546395992613
0.01,1,2165,SSP3,0.1098214158790569
0.01,1,2165,SSP4,0.07103602667134634
0.01,1,2165,SSP5,0.008455946138342024
0.01,1,2166,SSP1,0.019645744650830913
0.01,1,2166,SSP2,0.025420792163776167
0.01,1,2166,SSP3,0.10826376459142234
0.01,1,2166,SSP4,0.06991680584927482
0.01,1,2166,SSP5,0.008209010215488689
0.01,1,2167,SSP1,0.019186040701855478
0.01,1,2167,SSP2,0.024824367496407533
0.01,1,2167,SSP3,0.10672820623998285
0.01,1,2167,SSP4,0.06881521911102322
0.01,1,2167,SSP5,0.007969285472673377
0.01,1,2168,SSP1,0.018737093673753216
0.01,1,2168,SSP2,0.024241936192485408
0.01,1,2168,SSP3,0.10521442746973171
0.01,1,2168,SSP4,0.06773098861963033
0.01,1,2168,SSP5,0.007736561324425416
0.01,1,2169,SSP1,0.018298651858121517
0.01,1,2169,SSP2,0.023673169938592756
0.01,1,2169,SSP3,0.10372211937013075
0.01,1,2169,SSP4,0.06666384091564481
0.01,1,2169,SSP5,0.007510633334925118
0.01,1,2170,SSP1,0.01787046943645142
0.01,1,2170,SSP2,0.0231177481242283
0.01,1,2170,SSP3,0.10225097741207227
0.01,1,2170,SSP4,0.06561350684815466
0.01,1,2170,SSP5,0.007291303038417766
0.01,1,2171,SSP1,0.017452306342306035
0.01,1,2171,SSP2,0.022575357661080105
0.01,1,2171,SSP3,0.10080070138573503
0.01,1,2171,SSP4,0.06457972150690316
0.01,1,2171,SSP5,0.007078377764871966
0.01,1,2172,SSP1,0.017043928126723975
0.01,1,2172,SSP2,0.022045692806539337
0.01,1,2172,SSP3,0.09937099533932174
0.01,1,2172,SSP4,0.06356222415547455
0.01,1,2172,SSP5,0.006871670470729255
0.01,1,2173,SSP1,0.016645105826772255
0.01,1,2173,SSP2,0.02152845499135482
0.01,1,2173,SSP3,0.0979615675186653
0.01,1,2173,SSP4,0.06256075816553228
0.01,1,2173,SSP5,0.006670999574596246
0.01,1,2174,SSP1,0.016255615837175063
0.01,1,2174,SSP2,0.021023352651331127
0.01,1,2174,SSP3,0.09657213030769188
0.01,1,2174,SSP4,0.06157507095209344
0.01,1,2174,SSP5,0.006476188797735015
0.01,1,2175,SSP1,0.01587523978494632
0.01,1,2175,SSP2,0.02053010106297539
0.01,1,2175,SSP3,0.09520240016972817
0.01,1,2175,SSP4,0.06060491390982303
0.01,1,2175,SSP5,0.006287067009211574
0.01,1,2176,SSP1,0.015503764406955845
0.01,1,2176,SSP2,0.020048422183000215
0.01,1,2176,SSP3,0.09385209758964135
0.01,1,2176,SSP4,0.05965004235033184
0.01,1,2176,SSP5,0.006103468075566423
0.01,1,2177,SSP1,0.015140981430360403
0.01,1,2177,SSP2,0.019578044491592127
0.01,1,2177,SSP3,0.0925209470167995
0.01,1,2177,SSP4,0.058710215440462316
0.01,1,2177,SSP5,0.005925230714875124
0.01,1,2178,SSP1,0.014786687455832639
0.01,1,2178,SSP2,0.01911870283935734
0.01,1,2178,SSP3,0.09120867680884118
0.01,1,2178,SSP4,0.05778519614154682
0.01,1,2178,SSP5,0.005752198355070677
0.01,1,2179,SSP1,0.014440683843522411
0.01,1,2179,SSP2,0.018670138297858428
0.01,1,2179,SSP3,0.08991501917624248
0.01,1,2179,SSP4,0.056874751149622815
0.01,1,2179,SSP5,0.005584218996403272
0.01,1,2180,SSP1,0.014102776601686596
0.01,1,2180,SSP2,0.018232098013657765
0.01,1,2180,SSP3,0.08863971012767037
0.01,1,2180,SSP4,0.05597865083659008
0.01,1,2180,SSP5,0.005421145077916565
0.01,1,2181,SSP1,0.013772776277924904
0.01,1,2181,SSP2,0.01780433506578538
0.01,1,2181,SSP3,0.08738248941611104
0.01,1,2181,SSP4,0.05509666919229499
0.01,1,2181,SSP5,0.00526283334782321
0.01,1,2182,SSP1,0.013450497852960772
0.01,1,2182,SSP2,0.017386608326550937
0.01,1,2182,SSP3,0.08614310048576239
0.01,1,2182,SSP4,0.054228583767527316
0.01,1,2182,SSP5,0.005109144737665761
0.01,1,2183,SSP1,0.013135760636907717
0.01,1,2183,SSP2,0.016978682325621334
0.01,1,2183,SSP3,0.08492129041967973
0.01,1,2183,SSP4,0.053374175617915125
0.01,1,2183,SSP5,0.004959944240152407
0.01,1,2184,SSP1,0.01282838816796304
0.01,1,2184,SSP2,0.016580327117287335
0.01,1,2184,SSP3,0.08371680988816413
0.01,1,2184,SSP4,0.05253322924870371
0.01,1,2184,SSP5,0.004815100790560228
0.01,1,2185,SSP1,0.012528208113472057
0.01,1,2185,SSP2,0.016191318150844403
0.01,1,2185,SSP3,0.08252941309788267
0.01,1,2185,SSP4,0.05170553256040451
0.01,1,2185,SSP5,0.00467448715160179
0.01,1,2186,SSP1,0.012235052173307394
0.01,1,2186,SSP2,0.01581143614401466
0.01,1,2186,SSP3,0.08135885774171049
0.01,1,2186,SSP4,0.05089087679530038
0.01,1,2186,SSP5,0.004537979801653937
0.01,1,2187,SSP1,0.011948755985509188
0.01,1,2187,SSP2,0.01544046695933865
0.01,1,2187,SSP3,0.08020490494928413
0.01,1,2187,SSP4,0.05008905648479374
0.01,1,2187,SSP5,0.004405458826250595
0.01,1,2188,SSP1,0.01166915903413325
0.01,1,2188,SSP2,0.01507820148346719
0.01,1,2188,SSP3,0.0790673192382563
0.01,1,2188,SSP4,0.049299869397584205
0.01,1,2188,SSP5,0.004276807812744274
0.01,1,2189,SSP1,0.011396104559255578
0.01,1,2189,SSP2,0.01472443550928528
0.01,1,2189,SSP3,0.0779458684662419
0.01,1,2189,SSP4,0.04852311648866284
0.01,1,2189,SSP5,0.004151913748043735
0.01,1,2190,SSP1,0.01112943946908272
0.01,1,2190,SSP2,0.014378969620801664
0.01,1,2190,SSP3,0.07684032378344574
0.01,1,2190,SSP4,0.04775860184910995
0.01,1,2190,SSP5,0.004030666919337981
0.01,1,2191,SSP1,0.010869014254118724
0.01,1,2191,SSP2,0.014041609080739077
0.01,1,2191,SSP3,0.07575045958596213
0.01,1,2191,SSP4,0.04700613265668383
0.01,1,2191,SSP5,0.003912960817719377
0.01,1,2192,SSP1,0.010614682903340562
0.01,1,2192,SSP2,0.013712163720761904
0.01,1,2192,SSP3,0.0746760534697368
0.01,1,2192,SSP4,0.04626551912718811
0.01,1,2192,SSP5,0.003798692044621215
0.01,1,2193,SSP1,0.010366302822335012
0.01,1,2193,SSP2,0.013390447834279286
0.01,1,2193,SSP3,0.07361688618518183
0.01,1,2193,SSP4,0.04553657446660528
0.01,1,2193,SSP5,0.003687760220987569
0.01,1,2194,SSP1,0.010123734753351123
0.01,1,2194,SSP2,0.013076280071763317
0.01,1,2194,SSP3,0.07257274159243429
0.01,1,2194,SSP4,0.04481911482398434
0.01,1,2194,SSP5,0.0035800678990956115
0.01,1,2195,SSP1,0.009886842697223409
0.01,1,2195,SSP2,0.012769483338523279
0.01,1,2195,SSP3,0.0715434066172495
0.01,1,2195,SSP4,0.04411295924507085
0.01,1,2195,SSP5,0.003475520476952959
0.01,1,2196,SSP1,0.009655493837122026
0.01,1,2196,SSP2,0.012469884694878308
0.01,1,2196,SSP3,0.07052867120751989
0.01,1,2196,SSP4,0.0434179296266675
0.01,1,2196,SSP5,0.0033740261151948407
0.01,1,2197,SSP1,0.00942955846408717
0.01,1,2197,SSP2,0.012177315258672227
0.01,1,2197,SSP3,0.06952832829041042
0.01,1,2197,SSP4,0.04273385067171372
0.01,1,2197,SSP5,0.00327549565640809
