time,regions,cooling
2488,LAM,-261.5230845064467
2488,SAS,-171.50285154156106
2488,SEA,-465.62630409025894
2488,CHI,-1967.5570879938196
2488,MAF,-292.0082517621959
2488,SSA,-287.85764541840786
2488,SIS,-9.119154562831149
2489,USA,-522.7477254429349
2489,CAN,-38.1541077219258
2489,WEU,-951.7306313034371
2489,JPK,-63.78232534051589
2489,ANZ,-3.697589383976847
2489,EEU,-30.59220064810562
2489,FSU,-107.01533049747852
2489,MDE,-153.5771050512533
2489,CAM,-58.683335456877586
2489,LAM,-261.0183289676286
2489,SAS,-171.1093357716779
2489,SEA,-464.6171465836184
2489,CHI,-1963.2495266807284
2489,MAF,-291.30778589267123
2489,SSA,-287.24640043020213
2489,SIS,-9.10119836725606
2490,USA,-521.7320782461676
2490,CAN,-38.08099454882731
2490,WEU,-949.7879100511694
2490,JPK,-63.653458423254826
2490,ANZ,-3.6900191019256274
2490,EEU,-30.523557707678183
2490,FSU,-106.69556909701754
2490,MDE,-153.2496759335734
2490,CAM,-58.5496426502857
2490,LAM,-260.51482474151146
2490,SAS,-170.7170848273837
2490,SEA,-463.6110306980739
2490,CHI,-1958.9554829837123
2490,MAF,-290.6098326339688
2490,SSA,-286.6369647444368
2490,SIS,-9.083288799244947
2491,USA,-520.7190252400151
2491,CAN,-38.008065331029165
2491,WEU,-947.8506730357652
2491,JPK,-63.524934519653726
2491,ANZ,-3.6824693778412083
2491,EEU,-30.45513378074712
2491,FSU,-106.37727089019282
2491,MDE,-152.92319681621288
2491,CAM,-58.41637417874722
2491,LAM,-260.012570592258
2491,SAS,-170.3260950475865
2491,SEA,-462.6079486926127
2491,CHI,-1954.6749170113656
2491,MAF,-289.9143819677319
2491,SSA,-286.02933386144224
2491,SIS,-9.065425794758783
2492,USA,-519.7085628305827
2492,CAN,-37.93531983270478
2492,WEU,-945.9189078182668
2492,JPK,-63.396753110612124
2492,ANZ,-3.674940177668249
2492,EEU,-30.386928213165262
2492,FSU,-106.06042776405822
2492,MDE,-152.59766562932194
2492,CAM,-58.283528849723794
2492,LAM,-259.51156521134993
2492,SAS,-169.936362738781
2492,SEA,-461.60789273046544
2492,CHI,-1950.4077885314402
2492,MAF,-289.22142385915254
2492,SSA,-285.42350322280765
2492,SIS,-9.047609287325573
2493,USA,-518.7006872925178
2493,CAN,-37.86275780829488
2493,WEU,-943.9926017641241
2493,JPK,-63.26891366030732
2493,ANZ,-3.667431466399744
2493,EEU,-30.318940345586782
2493,FSU,-105.74503163396646
2493,MDE,-152.27308026750686
2493,CAM,-58.15110545939744
2493,LAM,-259.0118072196635
2493,SAS,-169.54788417645548
2493,SEA,-460.6108548828024
2493,CHI,-1946.1540569861963
2493,MAF,-288.5309482590165
2493,SSA,-284.8194682136171
2493,SIS,-9.02983920811367
2494,USA,-517.6953947729829
2494,CAN,-37.79037900279794
2494,WEU,-942.0717420502634
2494,JPK,-63.141415616705245
2494,ANZ,-3.6599432081067818
2494,EEU,-30.251169513703942
2494,FSU,-105.43107444426259
2494,MDE,-151.9494385910648
2494,CAM,-58.019102793144896
2494,LAM,-258.5132951694973
2494,SAS,-169.16065560646155
2494,SEA,-459.6168271323373
2494,CHI,-1941.9136815073568
2494,MAF,-287.84294510568714
2494,SSA,-284.2172241646287
2494,SIS,-9.012115486003367
2495,USA,-516.6926812955338
2495,CAN,-37.7181831520535
2495,WEU,-940.1563156719733
2495,JPK,-63.014258412059434
2495,ANZ,-3.652475365967556
2495,EEU,-30.18361504847779
2495,FSU,-105.11854816894743
2495,MDE,-151.62673842718903
2495,CAM,-57.88751962599933
2495,LAM,-258.01602754655255
2495,SAS,-168.7746732463497
2495,SEA,-458.625801376838
2495,CHI,-1937.6866209306631
2495,MAF,-287.15740432703086
2495,SSA,-283.61676635439983
2495,SIS,-8.994438047656777
2496,USA,-515.6925427639064
2496,CAN,-37.64616998301909
2496,WEU,-938.2463094496242
2496,JPK,-62.88744146339826
2496,ANZ,-3.6450279022957233
2496,EEU,-30.116276276362743
2496,FSU,-104.80744481231014
2496,MDE,-151.30497757114387
2496,CAM,-57.7563547231004
2496,LAM,-257.52000277186806
2496,SAS,-168.38993328666876
2496,SEA,-457.6377694325506
2496,CHI,-1933.4728338100495
2496,MAF,-286.47431584228354
2496,SSA,-283.01809001135683
2496,SIS,-8.976806817586105
2497,USA,-514.6949749657176
2497,CAN,-37.574339214040506
2497,WEU,-936.3417100352185
2497,JPK,-62.76096417300053
2497,ANZ,-3.637600778568062
2497,EEU,-30.04915251952512
2497,FSU,-104.49775640953082
2497,MDE,-150.9841537874111
2497,CAM,-57.625606840132846
2497,LAM,-257.0252192037105
2497,SAS,-168.0064318922326
2497,SEA,-456.6527230375336
2497,CHI,-1929.2722784314305
2497,MAF,-285.793669563862
2497,SSA,-282.421190315814
2497,SIS,-8.959221718220256
2498,USA,-513.6999735760724
2498,CAN,-37.502690555115805
2498,WEU,-934.442503918777
2498,JPK,-62.63482592885991
2498,ANZ,-3.6301939554514857
2498,EEU,-29.982243096056234
2498,FSU,-104.18947502725257
2498,MDE,-150.6642648108083
2498,CAM,-57.49527472375351
2498,LAM,-256.53167513942026
2498,SAS,-167.624165203353
2498,SEA,-455.6706538549103
2498,CHI,-1925.08491282614
2498,MAF,-285.1154553991199
2498,SSA,-281.82606240194013
2498,SIS,-8.941682669969898
2499,USA,-512.7075341610911
2499,CAN,-37.43122370815308
2499,WEU,-932.5486774345628
2499,JPK,-62.50902610513831
2499,ANZ,-3.622807392829406
2499,EEU,-29.915547320179616
2499,FSU,-103.8825927641242
2499,MDE,-150.34530834757936
2499,CAM,-57.36535711200749
2499,LAM,-256.03936881721546
2499,SAS,-167.24312933704056
2499,SEA,-454.6915534760358
2499,CHI,-1920.9106947839966
2499,MAF,-284.4396632520508
2499,SSA,-281.232701359676
2499,SIS,-8.924189591291004
2500,USA,-511.7176521813519
2500,CAN,-37.35993836722192
2500,WEU,-930.6602167671548
2500,JPK,-62.383564062608585
2500,ANZ,-3.6154410498274667
2500,EEU,-29.849064502452798
2500,FSU,-103.57710175131396
2500,MDE,-150.0272820764579
2500,CAM,-57.235852734733285
2500,LAM,-255.5482984179528
2500,SAS,-166.86332038817403
2500,SEA,-453.7154134235845
2500,CHI,-1916.7495818660268
2500,MAF,-283.7662830249388
2500,SSA,-280.6411022366024
2500,SIS,-8.906742398746813
2501,USA,-510.7303229952486
2501,CAN,-37.28883421879941
2501,WEU,-928.7771079573619
2501,JPK,-62.258439149086676
2501,ANZ,-3.608094884838669
2501,EEU,-29.782793949963835
2501,FSU,-103.27299415299474
2501,MDE,-149.71018364970533
2501,CAM,-57.10676031395778
2501,LAM,-255.05846206684862
2501,SAS,-166.48473443063884
2501,SEA,-452.74222515455716
2501,CHI,-1912.6015314168474
2501,MAF,-283.09530461995837
2501,SSA,-280.05126003976034
2501,SIS,-8.889341007068415
2502,USA,-509.74554186227266
2502,CAN,-37.21791094200972
2502,WEU,-926.8993369079919
2502,JPK,-62.13365069985332
2502,ANZ,-3.600768855547882
2502,EEU,-29.7167349665225
2502,FSU,-102.97026216680236
2502,MDE,-149.39401069412122
2502,CAM,-56.978078564280544
2502,LAM,-254.56985783515944
2502,SAS,-166.1073675184358
2502,SEA,-451.7719800632135
2502,CHI,-1908.4665005767101
2502,MAF,-282.42671794072567
2502,SSA,-279.46316973742523
2502,SIS,-8.871985329213834
2503,USA,-508.7633039462146
2503,CAN,-37.14716820885856
2503,WEU,-925.0268893894738
2503,JPK,-62.00919803806611
2503,ANZ,-3.593462918955775
2503,EEU,-29.650886852846416
2503,FSU,-102.66889802426691
2503,MDE,-149.0787608120313
2503,CAM,-56.84980619324842
2503,LAM,-254.08248374182327
2503,SAS,-165.7312156867601
2503,SEA,-450.8046694839257
2503,CHI,-1904.3444462932332
2503,MAF,-281.76051289380047
2503,SSA,-278.8768262608353
2503,SIS,-8.854675276425729
2504,USA,-507.78360431829134
2504,CAN,-37.07660568446172
2504,WEU,-923.1597510453385
2504,JPK,-61.88508047516138
2504,ANZ,-3.5861770314021832
2504,EEU,-29.58524890674222
2504,FSU,-102.36889399121897
2504,MDE,-148.7644315822487
2504,CAM,-56.721941901719944
2504,LAM,-253.59633775506268
2504,SAS,-165.35627495305184
2504,SEA,-449.8402846939613
2504,CHI,-1900.235325332799
2504,MAF,-281.0966793901421
2504,SSA,-278.29222450587537
2504,SIS,-8.83741075828768
2505,USA,-506.80643796019615
2505,CAN,-37.00622302726828
2505,WEU,-921.2979073975597
2505,JPK,-61.761297311246615
2505,ANZ,-3.5789111485888894
2505,EEU,-29.51982042328191
2505,FSU,-102.07024236817102
2505,MDE,-148.45102056101194
2505,CAM,-56.594484384220614
2505,LAM,-253.11141779395075
2505,SAS,-164.98254131801923
2505,SEA,-448.8788169161925
2505,CHI,-1896.1390942916619
2505,MAF,-280.4352073465199
2505,SSA,-277.7093593347177
2505,SIS,-8.82019168277923
2506,USA,-505.83179976707845
2506,CAN,-36.93601988927864
2506,WEU,-919.4413438517589
2506,JPK,-61.63784783548356
2506,ANZ,-3.5716652256018775
2506,EEU,-29.454600694974257
2506,FSU,-101.77293549067463
2506,MDE,-148.1385252829
2506,CAM,-56.46743232928855
2506,LAM,-252.6277217299403
2506,SAS,-164.61001076663325
2506,SEA,-447.920257321736
2506,CHI,-1892.0557096067382
2506,MAF,-279.77608668687844
2506,SSA,-277.12822557742044
2506,SIS,-8.803017956329475
2507,USA,-504.8596845504518
2507,CAN,-36.8659959162572
2507,WEU,-917.5900457022799
2507,JPK,-61.514731326462055
2507,ANZ,-3.564439216933042
2507,EEU,-29.389589011931886
2507,FSU,-101.47696572965567
2507,MDE,-147.82694326172373
2507,CAM,-56.34078441981106
2507,LAM,-252.1452473883571
2507,SAS,-164.23867926909696
2507,SEA,-446.9645970325252
2507,CHI,-1887.9851275661117
2507,MAF,-279.1193073436594
2507,SSA,-276.54881803348377
2507,SIS,-8.785889483869502
2508,USA,-503.8900870410307
2508,CAN,-36.796150747940004
2508,WEU,-915.7439981371317
2508,JPK,-61.391947052565
2508,ANZ,-3.5572330765013733
2508,EEU,-29.324784662033657
2508,FSU,-101.18232549172697
2508,MDE,-147.51627199139568
2508,CAM,-56.214539333352384
2508,LAM,-251.66399254985853
2508,SAS,-163.8685427817881
2508,SEA,-446.0118271238132
2508,CHI,-1883.9273043192507
2508,MAF,-278.46485925908246
2508,SSA,-275.97113147336773
2508,SIS,-8.768806168883472
2509,USA,-502.9230018915015
2509,CAN,-36.726484018237564
2509,WEU,-913.9031862428047
2509,JPK,-61.26949427232442
2509,ANZ,-3.550046757673627
2509,EEU,-29.260186931082583
2509,FSU,-100.88900721948016
2509,MDE,-147.20650894677743
2509,CAM,-56.08869574247269
2509,LAM,-251.1839549518576
2509,SAS,-163.4995972481766
2509,SEA,-445.06193862661235
2509,CHI,-1879.8821958869407
2509,MAF,-277.8127323863831
2509,SSA,-275.39516063996825
2509,SIS,-8.751767913458556
2510,USA,-501.9584236792254
2510,CAN,-36.656995355432606
2510,WEU,-912.0675950089686
2510,JPK,-61.14737223476922
2510,ANZ,-3.5428802132845085
2510,EEU,-29.195795102959618
2510,FSU,-100.59700339175743
2510,MDE,-146.89765158450604
2510,CAM,-55.96325231503856
2510,LAM,-250.70513228991388
2510,SAS,-163.1318385997175
2510,SEA,-444.1149225300698
2510,CHI,-1875.8497581709485
2510,MAF,-277.16291669101304
2510,SSA,-274.8209002500563
2510,SIS,-8.734774618333608
2511,USA,-500.99634690887837
2511,CAN,-36.587684382373325
2511,WEU,-910.23720933304
2511,JPK,-61.025580179764276
2511,ANZ,-3.5357333956563424
2511,EEU,-29.131608459773087
2511,FSU,-100.3063065239033
2511,MDE,-146.58969734379954
2511,CAM,-55.83820771452537
2511,LAM,-250.22752221909207
2511,SAS,-162.76526275671893
2511,SEA,-443.1707697837804
2511,CHI,-1871.829946963415
2511,MAF,-276.5154021517978
2511,SSA,-274.24834499567885
2511,SIS,-8.717826182946709
2512,USA,-500.0367660150239
2512,CAN,-36.51855071666179
2512,WEU,-908.412014024644
2512,JPK,-60.90411733834162
2512,ANZ,-3.5286062566182856
2512,EEU,-29.06762628200414
2512,FSU,-100.01690916799842
2512,MDE,-146.28264364724214
2512,CAM,-55.713560600311176
2512,LAM,-249.7511223552872
2512,SAS,-162.3998656291876
2512,SEA,-442.2294713000379
2512,CHI,-1867.8227179559947
2512,MAF,-275.87017876206016
2512,SSA,-273.67748954552326
2512,SIS,-8.700922505481532
2513,USA,-499.0796753646279
2513,CAN,-36.449593970838066
2513,WEU,-906.5919938099507
2513,JPK,-60.78298293302351
2513,ANZ,-3.5214987475250674
2513,EEU,-29.003847848648157
2513,FSU,-99.72880391307552
2513,MDE,-145.9764879015494
2513,CAM,-55.58930962796323
2513,LAM,-249.27593027652085
2513,SAS,-162.0356431176507
2513,SEA,-441.29101795602895
2513,CHI,-1863.8280267487314
2513,MAF,-275.2272365307046
2513,SSA,-273.1083285462458
2513,SIS,-8.684063482912634
2514,USA,-498.12506925951067
2514,CAN,-36.38081375255961
2514,WEU,-904.7771333359059
2514,JPK,-60.66217617813753
2514,ANZ,-3.514410819275262
2514,EEU,-28.940272437352217
2514,FSU,-99.44198338531771
2514,MDE,-145.6712274983141
2514,CAM,-55.4654534495164
2514,LAM,-248.80194352420418
2514,SAS,-161.6725911139551
2514,SEA,-440.35540059596707
2514,CHI,-1859.8458288586958
2514,MAF,-274.58656548326513
2514,SSA,-272.5408566237646
2514,SIS,-8.667249011049616
2515,USA,-497.17294193873965
2515,CAN,-36.31220966477672
2515,WEU,-902.9674171743495
2515,JPK,-60.54169628012441
2515,ANZ,-3.5073424223291325
2515,EEU,-28.876899324548738
2515,FSU,-99.15644024824053
2515,MDE,-145.36685981473346
2515,CAM,-55.34199071374424
2515,LAM,-248.3291596043735
2515,SAS,-161.31070550204518
2515,SEA,-439.42261003317145
2515,CHI,-1855.8760797283771
2515,MAF,-273.94815566292
2515,SSA,-271.97506838452006
2515,SIS,-8.650478984580207
2516,USA,-496.22328758096427
2516,CAN,-36.24378130590333
2516,WEU,-901.1628298260275
2516,JPK,-60.421542437838134
2516,ANZ,-3.5002935067260252
2516,EEU,-28.81372778558565
2516,FSU,-98.87216720285878
2516,MDE,-145.06338221431704
2516,CAM,-55.2189200664226
2516,LAM,-247.85757598889538
2516,SAS,-160.94998215871914
2516,SEA,-438.49263705208983
2516,CHI,-1851.9187347338357
2516,MAF,-273.3119971314699
2516,SSA,-271.41095841669994
2516,SIS,-8.633753297112353
2517,USA,-495.2761003066945
2517,CAN,-36.175528269984106
2517,WEU,-899.3633557244982
2517,JPK,-60.30171384283867
2517,ANZ,-3.49326402210134
2517,EEU,-28.75075709485243
2517,FSU,-98.58915698783737
2517,MDE,-144.76079204757738
2517,CAM,-55.09624015058626
2517,LAM,-247.38719011664298
2517,SAS,-160.59041695436372
2517,SEA,-437.5654724102664
2517,CHI,-1847.973749192632
2517,MAF,-272.67807997028495
2517,SSA,-270.84852129143314
2517,SIS,-8.617071841215214
2518,USA,-494.3313741805243
2518,CAN,-36.107450146857154
2518,WEU,-897.5689792399388
2518,JPK,-60.182209679677925
2518,ANZ,-3.486253917703088
2518,EEU,-28.687986525903206
2518,FSU,-98.30740237962826
2518,MDE,-144.4590866527025
2518,CAM,-54.97394960677834
2518,LAM,-246.91799939464516
2518,SAS,-160.23200575366963
2518,SEA,-436.64110684025957
2518,CHI,-1844.0410783715267
2518,MAF,-272.0463942812174
2518,SSA,-270.28775156395085
2518,SIS,-8.600434508459243
2519,USA,-493.38910321330036
2519,CAN,-36.03954652231298
2519,WEU,-895.7796846828496
2519,JPK,-60.06302912617835
2519,ANZ,-3.4792631424080374
2519,EEU,-28.625415351575946
2519,FSU,-98.02689619259328
2519,MDE,-144.15826335621114
2519,CAM,-54.85204707329301
2519,LAM,-246.4500011992083
2519,SAS,-159.87474441632656
2519,SEA,-435.7195310515063
2519,CHI,-1840.1206774939596
2519,MAF,-271.4169301874841
2519,SSA,-269.7286437747179
2519,SIS,-8.583841189455203
2520,USA,-492.4492813642377
2520,CAN,-35.97181697824952
2520,WEU,-893.9954563076628
2520,JPK,-59.94417135370494
2520,ANZ,-3.472291644737466
2520,EEU,-28.56304284410842
2520,FSU,-97.74763127911366
2520,MDE,-143.85831947359168
2520,CAM,-54.73053118641155
2520,LAM,-245.98319287701037
2520,SAS,-159.51862879769834
2520,SEA,-434.8007357321361
2520,CHI,-1836.2125017473268
2520,MAF,-270.78967783451736
2520,SSA,-269.17119245053226
2520,SIS,-8.567291773892311
2521,USA,-491.51190254298393
2521,CAN,-35.904261092823454
2521,WEU,-892.2162783162543
2521,JPK,-59.82563552743052
2521,ANZ,-3.4653393728725184
2521,EEU,-28.500868275250987
2521,FSU,-97.46960052968633
2521,MDE,-143.55925230992338
2521,CAM,-54.60940058063176
2521,LAM,-245.51757174617057
2521,SAS,-159.16365474948012
2521,SEA,-433.88471155073705
2521,CHI,-1832.316506290029
2521,MAF,-270.1646273907865
2521,SSA,-268.61539210559533
2521,SIS,-8.550786150575384
2522,USA,-490.5769606116332
2522,CAN,-35.83687844059778
2522,WEU,-890.4421348613655
2522,JPK,-59.707420806594605
2522,ANZ,-3.4584062746691844
2522,EEU,-28.43889091637604
2522,FSU,-97.19279687300877
2522,MDE,-143.26105916048311
2522,CAM,-54.48865388889121
2522,LAM,-245.05313509729208
2522,SAS,-158.8098181203361
2522,SEA,-432.9714491580745
2522,CHI,-1828.4326462583374
2522,MAF,-269.54176904858934
2522,SSA,-268.0612372425551
2522,SIS,-8.534324207461115
2523,USA,-489.6444493866905
2523,CAN,-35.76966859268572
2523,WEU,-888.6730100499312
2523,JPK,-59.58952634475561
2523,ANZ,-3.4514922976729165
2523,EEU,-28.377110038584256
2523,FSU,-96.91721327605086
2523,MDE,-142.963737311335
2523,CAM,-54.36828974278415
2523,LAM,-244.58988019448017
2523,SAS,-158.45711475651987
2523,SEA,-432.0609391887602
2523,CHI,-1824.5608767730462
2523,MAF,-268.9210930248161
2523,SSA,-267.5087223535174
2523,SIS,-8.517905831693442
2524,USA,-488.71436264098753
2524,CAN,-35.70263111689134
2524,WEU,-886.90888794632
2524,JPK,-59.471951290037374
2524,ANZ,-3.4445973891328627
2524,EEU,-28.31552491280806
2524,FSU,-96.64284274411656
2524,MDE,-142.66728403990533
2524,CAM,-54.24830677277232
2524,LAM,-244.12780427633655
2524,SAS,-158.10554050247686
2524,SEA,-431.1531722628793
2524,CHI,-1820.701152945941
2524,MAF,-268.30258956168535
2524,SSA,-266.9578419210341
2524,SIS,-8.501530909638046
2525,USA,-487.7866941055521
2525,CAN,-35.63576557784642
2525,WEU,-885.1497525754904
2525,JPK,-59.35469478536904
2525,ANZ,-3.437721496015772
2525,EEU,-28.25413480991176
2525,FSU,-96.36967832089368
2525,MDE,-142.37169661554253
2525,CAM,-54.128703608390126
2525,LAM,-243.6669045569291
2525,SAS,-157.7550912014297
2525,SEA,-430.24813898757014
2525,CHI,-1816.8534298860695
2525,MAF,-267.68624892745277
2525,SSA,-266.4085904190605
2525,SIS,-8.48519932691602
2526,USA,-486.8614374714291
2526,CAN,-35.56907153714424
2526,WEU,-883.3955879260584
2526,JPK,-59.23775596871932
2526,ANZ,-3.430864565019518
2526,EEU,-28.192939000789057
2526,FSU,-96.09771308849378
2526,MDE,-142.07697230006238
2526,CAM,-54.00947887844367
2526,LAM,-243.20717822673853
2526,SAS,-157.40576269594678
2526,SEA,-429.34582995856226
2526,CHI,-1813.0176627058381
2526,MAF,-267.072061417094
2526,SSA,-265.8609623138888
2526,SIS,-8.468910968436642
2527,USA,-485.93858639146015
2527,CAN,-35.502548553469815
2527,WEU,-881.6463779532857
2527,JPK,-59.1211339733248
2527,ANZ,-3.4240265425863203
2527,EEU,-28.13193675645757
2527,FSU,-95.82694016748174
2527,MDE,-141.78310834827852
2527,CAM,-53.89063121120445
2527,LAM,-242.74862245358247
2527,SAS,-157.05755082849402
2527,SEA,-428.44623576167055
2527,CHI,-1809.1938065269196
2527,MAF,-266.4600173529623
2527,SSA,-265.3149520650548
2527,SIS,-8.452665718429435
2528,USA,-485.01813448201534
2528,CAN,-35.43619618272717
2528,WEU,-879.9021065819876
2528,JPK,-59.00482792791282
2528,ANZ,-3.417207374915612
2528,EEU,-28.071127348150586
2528,FSU,-95.55735271689586
2528,MDE,-141.49010200851978
2528,CAM,-53.77215923459737
2528,LAM,-242.29123438351672
2528,SAS,-156.71045144197166
2528,SEA,-427.5493469742493
2528,CHI,-1805.3818164859904
2528,MAF,-265.85010708541995
2528,SSA,-264.77055412622
2528,SIS,-8.436463460475336
2529,USA,-484.10007532468484
2529,CAN,-35.3700139781633
2529,WEU,-878.1627577093587
2529,JPK,-58.888836956918524
2529,ANZ,-3.4104070079765827
2529,EEU,-28.01051004740617
2529,FSU,-95.28894393425834
2529,MDE,-141.19795052313313
2529,CAM,-53.65406157638358
2529,LAM,-241.83501114171574
2529,SAS,-156.36446038023453
2529,SEA,-426.65515416660566
2529,CHI,-1801.5816477402977
2529,MAF,-265.24232099344715
2529,SSA,-264.2277629460297
2529,SIS,-8.42030407753715
2530,USA,-483.1844024679264
2530,CAN,-35.30400149048906
2530,WEU,-876.4283152077267
2530,JPK,-58.77316018069652
2530,ANZ,-3.4036253875204214
2530,EEU,-27.950084126153655
2530,FSU,-95.02170705557724
2530,MDE,-140.90665112897352
2530,CAM,-53.53633686433789
2530,LAM,-241.37994983333036
2530,SAS,-156.01957348859764
2530,SEA,-425.7636479033718
2530,CHI,-1797.7932554730542
2530,MAF,-264.63664948522666
2530,SSA,-263.6865729689463
2530,SIS,-8.404187451989218
2531,USA,-482.2711092875299
2531,CAN,-35.23815826799718
2531,WEU,-874.698762927227
2531,JPK,-58.657796715727514
2531,ANZ,-3.3968624590922287
2531,EEU,-27.88984885679742
2531,FSU,-94.75563535533936
2531,MDE,-140.61620105788109
2531,CAM,-53.4189837264212
2531,LAM,-240.92604772662767
2531,SAS,-155.67578661432654
2531,SEA,-424.87481874483996
2531,CHI,-1794.0165948986773
2531,MAF,-264.03308299870514
2531,SSA,-263.14697863605954
2531,SIS,-8.388113465646345
2532,USA,-481.3601877072013
2532,CAN,-35.17248385667736
2532,WEU,-872.9740846984092
2532,JPK,-58.54274567481954
2532,ANZ,-3.3901181680426604
2532,EEU,-27.829803512298408
2532,FSU,-94.49072214649561
2532,MDE,-140.32659753714532
2532,CAM,-53.30200079094803
2532,LAM,-240.47330390838664
2532,SAS,-155.33309560711396
2532,SEA,-423.988657248263
2532,CHI,-1790.251621267868
2532,MAF,-263.43161200213365
2532,SSA,-262.6089743858758
2532,SIS,-8.372081999792064
2533,USA,-480.4516328486318
2533,CAN,-35.10697780032822
2533,WEU,-871.2542643347653
2533,JPK,-58.42800616730413
2533,ANZ,-3.3833924595392277
2533,EEU,-27.769947366252904
2533,FSU,-94.22696078043772
2533,MDE,-140.03783778995646
2533,CAM,-53.18538668674891
2533,LAM,-240.02171328068786
2533,SAS,-154.99149631954148
2533,SEA,-423.10515396911086
2533,CHI,-1786.498289872534
2533,MAF,-262.832226994584
2533,SSA,-262.072554655082
2533,SIS,-8.35609293520605
2534,USA,-479.5454381437867
2534,CAN,-35.04163964066664
2534,WEU,-869.539285635193
2534,JPK,-58.313577299227454
2534,ANZ,-3.37668527857735
2534,EEU,-27.710279692969113
2534,FSU,-93.96434464696755
2534,MDE,-139.74991903584515
2534,CAM,-53.06914004332825
2534,LAM,-239.5712728763519
2534,SAS,-154.65098460752722
2534,SEA,-422.2242994622972
2534,CHI,-1782.7565560505516
2534,MAF,-262.234918506446
2534,SSA,-261.5377138792895
2534,SIS,-8.34014615219097
2535,USA,-478.64159699920583
2535,CAN,-34.976468917434495
2535,WEU,-867.8291323863867
2535,JPK,-58.19945817353682
2535,ANZ,-3.3699965699910885
2535,EEU,-27.650799767541276
2535,FSU,-93.70286717425911
2535,MDE,-139.46283849110995
2535,CAM,-52.95325949101731
2535,LAM,-239.1219797120318
2535,SAS,-154.31155633076096
2535,SEA,-421.34608428336816
2535,CHI,-1779.0263751903942
2535,MAF,-261.63967709990254
2535,SSA,-261.0044464937575
2535,SIS,-8.324241530598611
2536,USA,-477.74010279735074
2536,CAN,-34.91146516850232
2536,WEU,-866.123788365167
2536,JPK,-58.08564789026225
2536,ANZ,-3.3633262784636484
2536,EEU,-27.591506865921616
2536,FSU,-93.44252182881354
2536,MDE,-139.17659336923376
2536,CAM,-52.83774366112303
2536,LAM,-238.67383078909012
2536,SAS,-153.9732073531257
2536,SEA,-420.47049898965776
2536,CHI,-1775.307702735615
2536,MAF,-261.04649336938644
2536,SSA,-260.4727469340941
2536,SIS,-8.308378949855317
2537,USA,-476.840948897984
2537,CAN,-34.846627929970765
2537,WEU,-864.4232373407417
2537,JPK,-57.97214554669367
2537,ANZ,-3.3566743485375716
2537,EEU,-27.532400264990056
2537,FSU,-93.18330211540753
2537,MDE,-138.89118088128816
2537,CAM,-52.72259118607208
2537,LAM,-238.22682309432116
2537,SAS,-153.63593354310623
2537,SEA,-419.59753414141045
2537,CHI,-1771.6004941891808
2537,MAF,-260.4553579420163
2537,SSA,-259.9426096369388
2537,SIS,-8.292558288986841
2538,USA,-475.9441286395123
2538,CAN,-34.78195673626928
2538,WEU,-862.7274630769048
2538,JPK,-57.85895023755337
2538,ANZ,-3.3500407246246864
2538,EEU,-27.473479242621732
2538,FSU,-92.92520157703505
2538,MDE,-138.60659823632773
2538,CAM,-52.607800699550964
2538,LAM,-237.7809536006552
2538,SAS,-153.29973077418552
2538,SEA,-418.72718030287075
2538,CHI,-1767.9047051176817
2538,MAF,-259.86626147801394
2538,SSA,-259.41402904062454
2538,SIS,-8.276779426642504
2539,USA,-475.0496353402967
2539,CAN,-34.71745112025229
2539,WEU,-861.036449334171
2539,JPK,-57.746061055164226
2539,ANZ,-3.3434253510158043
2539,EEU,-27.414743077752433
2539,FSU,-92.66821379484286
2539,MDE,-138.32284264177252
2539,CAM,-52.493370836641525
2539,LAM,-237.33621926784528
2539,SAS,-152.964594925229
2539,SEA,-417.85942804334036
2539,CHI,-1764.2202911553964
2539,MAF,-259.27919467110434
2539,SSA,-258.8869995858207
2539,SIS,-8.2610422411188
2540,USA,-474.1574622999285
2540,CAN,-34.65311061329307
2540,WEU,-859.3501798718568
2540,JPK,-57.6334770896134
2540,ANZ,-3.33682817189014
2540,EEU,-27.35619105044187
2540,FSU,-92.41233238805998
2540,MDE,-138.03991130378085
2540,CAM,-52.379300233952726
2540,LAM,-236.8926170431366
2540,SAS,-152.63052188085643
2540,SEA,-416.99426793820544
2540,CHI,-1760.5472080082347
2540,MAF,-258.6941482488958
2540,SSA,-258.3615157161568
2540,SIS,-8.24534661038232
2541,USA,-473.2676028004724
2541,CAN,-34.58893474537504
2541,WEU,-857.6686384500916
2541,JPK,-57.5211974289121
2541,ANZ,-3.330249131324524
2541,EEU,-27.297822441935192
2541,FSU,-92.15755101392189
2541,MDE,-137.75780142761124
2541,CAM,-52.2655875297482
2541,LAM,-236.45014386192
2541,SAS,-152.29750753180275
2541,SEA,-416.1316905699328
2541,CHI,-1756.885411457554
2541,MAF,-258.11111297324413
2541,SSA,-257.83757187882964
2541,SIS,-8.229692412092168
2542,USA,-472.3800501076787
2542,CAN,-34.52492304518088
2542,WEU,-855.991808831782
2542,JPK,-57.40922115915098
2542,ANZ,-3.323688173302334
2542,EEU,-27.239636534722234
2542,FSU,-91.90386336758844
2542,MDE,-137.47651021797466
2542,CAM,-52.15223136406996
2542,LAM,-236.00879664836896
2542,SAS,-151.96554777526765
2542,SEA,-415.2716865290376
2542,CHI,-1753.234857363841
2542,MAF,-257.5300796405994
2542,SSA,-257.3151625251901
2542,SIS,-8.214079523621729
