time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
share_post2100,3.0,REMIND17CEMICS,-0.034452167531884584,-0.015485292425134092,-0.0015919798309810195,0.055880522043164585
share_post2100,3.0,REMINDMAgPIE1730,0.11547932941351848,0.11551295309665681,0.10530772121329941,0.10539320398094565
share_post2100,3.0,WITCHGLOBIOM42,-0.1781904927008825,-0.05691574380493117,0.014608847141139627,0.14954852778673383
share_post2100,3.0,price0,-0.007862143572379502,0.0442793439404724,0.07306276494647017,0.12639367349158973
share_post2100,3.0,price014,-0.15410669647255698,0.06596194503790113,0.16975396219478295,0.3175033971887375
share_post2100,3.0,price03,-0.6467313156325571,0.2042194280916243,0.4052344261696694,0.5947655501778191
share_post2100,5.0,MERGEETL60,0.17074180485097395,0.16412916231445557,0.14479979712170296,0.11168181454908982
share_post2100,5.0,REMIND17,0.03532821577804915,0.04008680511149392,0.03985287505311672,0.0434879186897309
share_post2100,5.0,REMIND17CEMICS,0.018079276887081674,0.023654739675352924,0.025342425581850785,0.03313817587703202
share_post2100,5.0,REMINDMAgPIE1730,0.030759855475368948,0.03475141761560574,0.03412197321189496,0.03785797319752813
share_post2100,5.0,WITCHGLOBIOM42,0.009397776450524323,0.022911460577191237,0.03024898183120718,0.04719909791540391
share_post2100,5.0,price0,0.0015914454985531648,0.008040799310818825,0.01156019156290713,0.019626167712532547
share_post2100,5.0,price014,-0.003999570071277131,0.018077041461483742,0.0309098742346498,0.05767578425919199
share_post2100,5.0,price03,-0.014326701822584016,0.055900940106068324,0.09425755401866223,0.16506207733168624
